"TOA5","CR300_RCSM2","CR300","22811","CR300.Std.10.01","CPU:RCSM2_CR300.CR300","6399","RCSM2"
"TIMESTAMP","RECORD","VWC_5cm","Ka_5cm","T_5cm","BulkEC_5cm","VWC_10cm","Ka_10cm","T_10cm","BulkEC_10cm","VWC_20cm","Ka_20cm","T_20cm","BulkEC_20cm","VWC_30cm","Ka_30cm","T_30cm","BulkEC_30cm","VWC_40cm","Ka_40cm","T_40cm","BulkEC_40cm","VWC_50cm","Ka_50cm","T_50cm","BulkEC_50cm","VWC_60cm","Ka_60cm","T_60cm","BulkEC_60cm","VWC_75cm","Ka_75cm","T_75cm","BulkEC_75cm","VWC_100cm","Ka_100cm","T_100cm","BulkEC_100cm"
"TS","RN","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2020-08-23 11:00:00",0,0.008,2.598,22.05,0,0.028,3.206,17.11,0,0.039,3.56,17.83,0,0.063,4.402,18.27,0,0.019,2.931,18.03,0,0.073,4.772,17.52,0,0.078,4.987,16.78,0,0.01,2.659,15.78,0,0,1.114,14.1,0
"2020-08-23 11:30:00",1,0.008,2.598,22.05,0,0.028,3.206,17.11,0,0.039,3.56,17.83,0,0.063,4.402,18.27,0,0.019,2.931,18.03,0,0.073,4.772,17.52,0,0.078,4.987,16.78,0,0.01,2.659,15.78,0,0,1.114,14.1,0
"2020-08-23 12:00:00",2,0.006,2.539,25.67,0,0.033,3.356,18.72,0,0.039,3.573,17.83,0,0.057,4.179,18.19,0,0.02,2.959,17.98,0,0.071,4.695,17.52,0,0.076,4.9,16.78,0,0.015,2.798,15.78,0,0,1.125,14.15,0
"2020-08-23 12:30:00",3,0.006,2.539,25.67,0,0.033,3.356,18.72,0,0.039,3.573,17.83,0,0.057,4.179,18.19,0,0.02,2.959,17.98,0,0.071,4.695,17.52,0,0.076,4.9,16.78,0,0.015,2.798,15.78,0,0,1.125,14.15,0
"2020-08-23 13:00:00",4,0.002,2.429,27.5,0,0.034,3.399,20.02,0,0.037,3.496,17.93,0,0.058,4.204,18.14,0,0.02,2.965,17.96,0,0.07,4.668,17.46,0,0.078,4.969,16.78,0,0.013,2.75,15.75,0,0,1.095,14.1,0
"2020-08-23 13:30:00",5,0.002,2.429,27.5,0,0.034,3.399,20.02,0,0.037,3.496,17.93,0,0.058,4.204,18.14,0,0.02,2.965,17.96,0,0.07,4.668,17.46,0,0.078,4.969,16.78,0,0.013,2.75,15.75,0,0,1.095,14.1,0
"2020-08-23 14:00:00",6,0.006,2.538,29.22,0,0.031,3.317,21.05,0,0.041,3.616,18.14,0,0.06,4.282,18.09,0,0.021,2.989,17.9,0,0.072,4.749,17.49,0,0.078,4.956,16.78,0,0.014,2.767,15.78,0,0,1.095,14.13,0
"2020-08-23 14:30:00",7,0.006,2.538,29.22,0,0.031,3.317,21.05,0,0.041,3.616,18.14,0,0.06,4.282,18.09,0,0.021,2.989,17.9,0,0.072,4.749,17.49,0,0.078,4.956,16.78,0,0.014,2.767,15.78,0,0,1.095,14.13,0
"2020-08-23 15:00:00",8,0.008,2.601,30.85,0,0.034,3.405,22.05,0,0.043,3.689,18.35,0,0.058,4.206,18.09,0,0.019,2.935,17.85,0,0.072,4.738,17.46,0,0.082,5.152,16.75,0,0.011,2.687,15.78,0,0,1.111,14.13,0
"2020-08-23 15:30:00",9,0.008,2.601,30.85,0,0.034,3.405,22.05,0,0.043,3.689,18.35,0,0.058,4.206,18.09,0,0.019,2.935,17.85,0,0.072,4.738,17.46,0,0.082,5.152,16.75,0,0.011,2.687,15.78,0,0,1.111,14.13,0
"2020-08-23 16:00:00",10,0.002,2.429,31.85,0,0.034,3.4,22.97,0,0.036,3.469,18.61,0,0.06,4.296,18.11,0,0.02,2.948,17.88,0,0.073,4.785,17.49,0,0.077,4.936,16.75,0,0.011,2.708,15.78,0,0,1.11,14.1,0
"2020-08-23 16:30:00",11,0.002,2.429,31.85,0,0.034,3.4,22.97,0,0.036,3.469,18.61,0,0.06,4.296,18.11,0,0.02,2.948,17.88,0,0.073,4.785,17.49,0,0.077,4.936,16.75,0,0.011,2.708,15.78,0,0,1.11,14.1,0
"2020-08-23 17:00:00",12,0.004,2.495,29.95,0,0.03,3.279,23.42,0,0.037,3.505,18.91,0,0.06,4.297,18.11,0,0.017,2.868,17.85,0,0.068,4.584,17.44,0,0.082,5.134,16.75,0,0.013,2.741,15.73,0,0,1.107,14.13,0
"2020-08-23 17:30:00",13,0.004,2.495,29.95,0,0.03,3.279,23.42,0,0.037,3.505,18.91,0,0.06,4.297,18.11,0,0.017,2.868,17.85,0,0.068,4.584,17.44,0,0.082,5.134,16.75,0,0.013,2.741,15.73,0,0,1.107,14.13,0
"2020-08-23 18:00:00",14,0.004,2.502,28.75,0,0.033,3.355,23.45,0,0.037,3.493,19.23,0,0.061,4.333,18.19,0,0.018,2.895,17.85,0,0.073,4.784,17.44,0,0.079,5.025,16.75,0,0.012,2.722,15.73,0,0,1.106,14.13,0
"2020-08-23 18:30:00",15,0.004,2.502,28.75,0,0.033,3.355,23.45,0,0.037,3.493,19.23,0,0.061,4.333,18.19,0,0.018,2.895,17.85,0,0.073,4.784,17.44,0,0.079,5.025,16.75,0,0.012,2.722,15.73,0,0,1.106,14.13,0
"2020-08-23 19:00:00",16,0.001,2.422,27.4,0,0.034,3.398,23.33,0,0.039,3.574,19.42,0,0.06,4.302,18.24,0,0.017,2.877,17.83,0,0.073,4.762,17.41,0,0.079,5.03,16.75,0,0.015,2.807,15.75,0,0,1.114,14.13,0
"2020-08-23 19:30:00",17,0.001,2.422,27.4,0,0.034,3.398,23.33,0,0.039,3.574,19.42,0,0.06,4.302,18.24,0,0.017,2.877,17.83,0,0.073,4.762,17.41,0,0.079,5.03,16.75,0,0.015,2.807,15.75,0,0,1.114,14.13,0
"2020-08-23 20:00:00",18,0.01,2.652,25.28,0,0.03,3.26,23,0,0.04,3.598,19.61,0,0.059,4.254,18.35,0,0.021,2.986,17.83,0,0.07,4.672,17.44,0,0.084,5.228,16.72,0,0.014,2.776,15.78,0,0,1.126,14.1,0
"2020-08-23 20:30:00",19,0.01,2.652,25.28,0,0.03,3.26,23,0,0.04,3.598,19.61,0,0.059,4.254,18.35,0,0.021,2.986,17.83,0,0.07,4.672,17.44,0,0.084,5.228,16.72,0,0.014,2.776,15.78,0,0,1.126,14.1,0
"2020-08-23 21:00:00",20,0.004,2.488,23.21,0,0.029,3.224,22.43,0,0.038,3.545,19.77,0,0.059,4.254,18.45,0,0.017,2.88,17.88,0,0.073,4.764,17.44,0,0.078,4.972,16.72,0,0.015,2.813,15.73,0,0,1.085,14.15,0
"2020-08-23 21:30:00",21,0.004,2.488,23.21,0,0.029,3.224,22.43,0,0.038,3.545,19.77,0,0.059,4.254,18.45,0,0.017,2.88,17.88,0,0.073,4.764,17.44,0,0.078,4.972,16.72,0,0.015,2.813,15.73,0,0,1.085,14.15,0
"2020-08-23 22:00:00",22,0.003,2.476,21.56,0,0.033,3.362,21.85,0,0.038,3.536,19.85,0,0.059,4.256,18.56,0,0.018,2.896,17.9,0,0.07,4.683,17.41,0,0.082,5.121,16.75,0,0.014,2.795,15.75,0,0,1.126,14.13,0
"2020-08-23 22:30:00",23,0.003,2.476,21.56,0,0.033,3.362,21.85,0,0.038,3.536,19.85,0,0.059,4.256,18.56,0,0.018,2.896,17.9,0,0.07,4.683,17.41,0,0.082,5.121,16.75,0,0.014,2.795,15.75,0,0,1.126,14.13,0
"2020-08-23 23:00:00",24,0.007,2.578,20.57,0,0.033,3.361,21.28,0,0.04,3.605,19.88,0,0.059,4.242,18.61,0,0.021,2.997,17.93,0,0.075,4.859,17.39,0,0.078,4.965,16.72,0,0.01,2.671,15.78,0,0,1.097,14.13,0
"2020-08-23 23:30:00",25,0.007,2.578,20.57,0,0.033,3.361,21.28,0,0.04,3.605,19.88,0,0.059,4.242,18.61,0,0.021,2.997,17.93,0,0.075,4.859,17.39,0,0.078,4.965,16.72,0,0.01,2.671,15.78,0,0,1.097,14.13,0
"2020-08-24 00:00:00",26,0.001,2.42,19.94,0,0.032,3.323,20.8,0,0.04,3.59,19.85,0,0.058,4.23,18.67,0,0.017,2.868,17.96,0,0.072,4.727,17.44,0,0.08,5.04,16.72,0,0.012,2.728,15.73,0,0,1.072,14.1,0
"2020-08-24 00:30:00",27,0.001,2.42,19.94,0,0.032,3.323,20.8,0,0.04,3.59,19.85,0,0.058,4.23,18.67,0,0.017,2.868,17.96,0,0.072,4.727,17.44,0,0.08,5.04,16.72,0,0.012,2.728,15.73,0,0,1.072,14.1,0
"2020-08-24 01:00:00",28,0.005,2.537,19.39,0,0.034,3.388,20.4,0,0.043,3.706,19.83,0,0.055,4.129,18.75,0,0.02,2.974,18.01,0,0.072,4.744,17.44,0,0.075,4.851,16.75,0,0.009,2.623,15.75,0,0,1.122,14.13,0
"2020-08-24 01:30:00",29,0.005,2.537,19.39,0,0.034,3.388,20.4,0,0.043,3.706,19.83,0,0.055,4.129,18.75,0,0.02,2.974,18.01,0,0.072,4.744,17.44,0,0.075,4.851,16.75,0,0.009,2.623,15.75,0,0,1.122,14.13,0
"2020-08-24 02:00:00",30,0.003,2.467,19.04,0,0.032,3.35,20.07,0,0.039,3.556,19.74,0,0.06,4.285,18.77,0,0.02,2.95,18.03,0,0.072,4.725,17.46,0,0.078,4.96,16.72,0,0.014,2.777,15.73,0,0,1.115,14.1,0
"2020-08-24 02:30:00",31,0.003,2.467,19.04,0,0.032,3.35,20.07,0,0.039,3.556,19.74,0,0.06,4.285,18.77,0,0.02,2.95,18.03,0,0.072,4.725,17.46,0,0.078,4.96,16.72,0,0.014,2.777,15.73,0,0,1.115,14.1,0
"2020-08-24 03:00:00",32,0,2.381,18.72,0,0.033,3.358,19.8,0,0.042,3.665,19.63,0,0.058,4.228,18.83,0,0.023,3.043,18.03,0,0.072,4.74,17.46,0,0.082,5.148,16.72,0,0.015,2.82,15.78,0,0,1.118,14.15,0
"2020-08-24 03:30:00",33,0,2.381,18.72,0,0.033,3.358,19.8,0,0.042,3.665,19.63,0,0.058,4.228,18.83,0,0.023,3.043,18.03,0,0.072,4.74,17.46,0,0.082,5.148,16.72,0,0.015,2.82,15.78,0,0,1.118,14.15,0
"2020-08-24 04:00:00",34,0.005,2.514,18.43,0,0.031,3.312,19.5,0,0.04,3.589,19.55,0,0.062,4.367,18.83,0,0.021,3.001,18.09,0,0.073,4.783,17.46,0,0.08,5.039,16.75,0,0.015,2.823,15.75,0,0,1.094,14.13,0
"2020-08-24 04:30:00",35,0.005,2.514,18.43,0,0.031,3.312,19.5,0,0.04,3.589,19.55,0,0.062,4.367,18.83,0,0.021,3.001,18.09,0,0.073,4.783,17.46,0,0.08,5.039,16.75,0,0.015,2.823,15.75,0,0,1.094,14.13,0
"2020-08-24 05:00:00",36,0.002,2.429,18.17,0,0.031,3.3,19.26,0,0.039,3.562,19.47,0,0.059,4.257,18.85,0,0.02,2.953,18.11,0,0.071,4.709,17.46,0,0.079,5.028,16.72,0,0.011,2.698,15.75,0,0,1.118,14.1,0
"2020-08-24 05:30:00",37,0.002,2.429,18.17,0,0.031,3.3,19.26,0,0.039,3.562,19.47,0,0.059,4.257,18.85,0,0.02,2.953,18.11,0,0.071,4.709,17.46,0,0.079,5.028,16.72,0,0.011,2.698,15.75,0,0,1.118,14.1,0
"2020-08-24 06:00:00",38,0.002,2.447,17.88,0,0.031,3.291,19.09,0,0.038,3.521,19.36,0,0.06,4.299,18.83,0,0.02,2.967,18.14,0,0.076,4.9,17.52,0,0.082,5.151,16.75,0,0.012,2.727,15.75,0,0,1.105,14.13,0
"2020-08-24 06:30:00",39,0.002,2.447,17.88,0,0.031,3.291,19.09,0,0.038,3.521,19.36,0,0.06,4.299,18.83,0,0.02,2.967,18.14,0,0.076,4.9,17.52,0,0.082,5.151,16.75,0,0.012,2.727,15.75,0,0,1.105,14.13,0
"2020-08-24 07:00:00",40,0.004,2.504,17.41,0,0.033,3.353,18.8,0,0.039,3.573,19.28,0,0.061,4.327,18.83,0,0.022,3.024,18.11,0,0.074,4.832,17.49,0,0.082,5.137,16.75,0,0.014,2.782,15.73,0,0,1.078,14.15,0
"2020-08-24 07:30:00",41,0.004,2.504,17.41,0,0.033,3.353,18.8,0,0.039,3.573,19.28,0,0.061,4.327,18.83,0,0.022,3.024,18.11,0,0.074,4.832,17.49,0,0.082,5.137,16.75,0,0.014,2.782,15.73,0,0,1.078,14.15,0
"2020-08-24 08:00:00",42,0.004,2.495,17.54,0,0.032,3.34,18.64,0,0.038,3.545,19.17,0,0.061,4.336,18.8,0,0.018,2.914,18.17,0,0.074,4.819,17.52,0,0.076,4.903,16.75,0,0.013,2.739,15.73,0,0,1.068,14.13,0
"2020-08-24 08:30:00",43,0.004,2.495,17.54,0,0.032,3.34,18.64,0,0.038,3.545,19.17,0,0.061,4.336,18.8,0,0.018,2.914,18.17,0,0.074,4.819,17.52,0,0.076,4.903,16.75,0,0.013,2.739,15.73,0,0,1.068,14.13,0
"2020-08-24 09:00:00",44,0.005,2.528,18.11,0,0.03,3.278,18.61,0,0.038,3.535,19.07,0,0.057,4.198,18.77,0,0.018,2.909,18.17,0,0.072,4.735,17.54,0,0.084,5.197,16.78,0,0.011,2.708,15.73,0,0,1.054,14.15,0
"2020-08-24 09:30:00",45,0.005,2.528,18.11,0,0.03,3.278,18.61,0,0.038,3.535,19.07,0,0.057,4.198,18.77,0,0.018,2.909,18.17,0,0.072,4.735,17.54,0,0.084,5.197,16.78,0,0.011,2.708,15.73,0,0,1.054,14.15,0
"2020-08-24 10:00:00",46,0.009,2.636,19.01,0,0.03,3.259,18.69,0,0.041,3.62,18.96,0,0.058,4.235,18.69,0,0.022,3.012,18.17,0,0.076,4.903,17.57,0,0.076,4.904,16.78,0,0.015,2.823,15.78,0,0,1.124,14.15,0
"2020-08-24 10:30:00",47,0.009,2.636,19.01,0,0.03,3.259,18.69,0,0.041,3.62,18.96,0,0.058,4.235,18.69,0,0.022,3.012,18.17,0,0.076,4.903,17.57,0,0.076,4.904,16.78,0,0.015,2.823,15.78,0,0,1.124,14.15,0
"2020-08-24 11:00:00",48,0.009,2.627,21.08,0,0.029,3.235,19.04,0,0.038,3.531,18.93,0,0.056,4.143,18.72,0,0.02,2.961,18.14,0,0.077,4.933,17.57,0,0.077,4.942,16.72,0,0.013,2.738,15.73,0,0,1.111,14.15,0
"2020-08-24 11:30:00",49,0.009,2.627,21.08,0,0.029,3.235,19.04,0,0.038,3.531,18.93,0,0.056,4.143,18.72,0,0.02,2.961,18.14,0,0.077,4.933,17.57,0,0.077,4.942,16.72,0,0.013,2.738,15.73,0,0,1.111,14.15,0
"2020-08-24 12:00:00",50,0.007,2.582,23.33,0,0.032,3.322,19.63,0,0.041,3.636,18.91,0,0.059,4.258,18.67,0,0.019,2.931,18.11,0,0.072,4.744,17.57,0,0.079,5.028,16.75,0,0.019,2.945,15.75,0,0,1.12,14.1,0
"2020-08-24 12:30:00",51,0.007,2.582,23.33,0,0.032,3.322,19.63,0,0.041,3.636,18.91,0,0.059,4.258,18.67,0,0.019,2.931,18.11,0,0.072,4.744,17.57,0,0.079,5.028,16.75,0,0.019,2.945,15.75,0,0,1.12,14.1,0
"2020-08-24 13:00:00",52,0.009,2.647,25.77,0,0.031,3.308,20.4,0,0.038,3.543,18.93,0,0.061,4.319,18.61,0,0.02,2.973,18.14,0,0.073,4.777,17.57,0,0.077,4.94,16.75,0,0.011,2.696,15.75,0,0,1.207,14.15,0
"2020-08-24 13:30:00",53,0.009,2.647,25.77,0,0.031,3.308,20.4,0,0.038,3.543,18.93,0,0.061,4.319,18.61,0,0.02,2.973,18.14,0,0.073,4.777,17.57,0,0.077,4.94,16.75,0,0.011,2.696,15.75,0,0,1.207,14.15,0
"2020-08-24 14:00:00",54,0.007,2.567,27.4,0,0.032,3.333,21.28,0,0.037,3.501,18.99,0,0.059,4.242,18.59,0,0.021,2.979,18.09,0,0.073,4.783,17.57,0,0.081,5.105,16.75,0,0.014,2.786,15.75,0,0,1.11,14.13,0
"2020-08-24 14:30:00",55,0.007,2.567,27.4,0,0.032,3.333,21.28,0,0.037,3.501,18.99,0,0.059,4.242,18.59,0,0.021,2.979,18.09,0,0.073,4.783,17.57,0,0.081,5.105,16.75,0,0.014,2.786,15.75,0,0,1.11,14.13,0
"2020-08-24 15:00:00",56,0.011,2.704,28.82,0,0.031,3.312,22.08,0,0.039,3.567,19.15,0,0.058,4.233,18.61,0,0.019,2.921,18.14,0,0.07,4.67,17.57,0,0.078,4.964,16.78,0,0.012,2.725,15.75,0,0,1.063,14.13,0
"2020-08-24 15:30:00",57,0.011,2.704,28.82,0,0.031,3.312,22.08,0,0.039,3.567,19.15,0,0.058,4.233,18.61,0,0.019,2.921,18.14,0,0.07,4.67,17.57,0,0.078,4.964,16.78,0,0.012,2.725,15.75,0,0,1.063,14.13,0
"2020-08-24 16:00:00",58,0.003,2.475,29.47,0,0.035,3.419,22.73,0,0.041,3.635,19.34,0,0.057,4.169,18.61,0,0.021,2.985,18.11,0,0.071,4.7,17.57,0,0.083,5.189,16.8,0,0.014,2.78,15.78,0,0,1.173,14.13,0
"2020-08-24 16:30:00",59,0.003,2.475,29.47,0,0.035,3.419,22.73,0,0.041,3.635,19.34,0,0.057,4.169,18.61,0,0.021,2.985,18.11,0,0.071,4.7,17.57,0,0.083,5.189,16.8,0,0.014,2.78,15.78,0,0,1.173,14.13,0
"2020-08-24 17:00:00",60,0.01,2.655,28.54,0,0.032,3.342,23.15,0,0.041,3.617,19.47,0,0.058,4.227,18.61,0,0.019,2.94,18.11,0,0.07,4.653,17.54,0,0.079,5.019,16.75,0,0.012,2.717,15.75,0,0,1.11,14.15,0
"2020-08-24 17:30:00",61,0.01,2.655,28.54,0,0.032,3.342,23.15,0,0.041,3.617,19.47,0,0.058,4.227,18.61,0,0.019,2.94,18.11,0,0.07,4.653,17.54,0,0.079,5.019,16.75,0,0.012,2.717,15.75,0,0,1.11,14.15,0
"2020-08-24 18:00:00",62,0.004,2.486,27.23,0,0.032,3.339,23.18,0,0.039,3.575,19.66,0,0.061,4.342,18.64,0,0.022,3.015,18.11,0,0.074,4.818,17.54,0,0.08,5.067,16.8,0,0.009,2.626,15.75,0,0,1.13,14.15,0
"2020-08-24 18:30:00",63,0.004,2.486,27.23,0,0.032,3.339,23.18,0,0.039,3.575,19.66,0,0.061,4.342,18.64,0,0.022,3.015,18.11,0,0.074,4.818,17.54,0,0.08,5.067,16.8,0,0.009,2.626,15.75,0,0,1.13,14.15,0
"2020-08-24 19:00:00",64,0.007,2.592,26.06,0,0.033,3.377,23.06,0,0.037,3.486,19.85,0,0.059,4.252,18.72,0,0.019,2.922,18.09,0,0.069,4.645,17.54,0,0.08,5.046,16.78,0,0.013,2.766,15.75,0,0,1.126,14.13,0
"2020-08-24 19:30:00",65,0.007,2.592,26.06,0,0.033,3.377,23.06,0,0.037,3.486,19.85,0,0.059,4.252,18.72,0,0.019,2.922,18.09,0,0.069,4.645,17.54,0,0.08,5.046,16.78,0,0.013,2.766,15.75,0,0,1.126,14.13,0
"2020-08-24 20:00:00",66,0.007,2.577,24.37,0,0.033,3.353,22.76,0,0.037,3.492,19.96,0,0.059,4.241,18.8,0,0.018,2.906,18.14,0,0.075,4.846,17.54,0,0.08,5.065,16.8,0,0.014,2.789,15.75,0,0,1.096,14.15,0
"2020-08-24 20:30:00",67,0.007,2.577,24.37,0,0.033,3.353,22.76,0,0.037,3.492,19.96,0,0.059,4.241,18.8,0,0.018,2.906,18.14,0,0.075,4.846,17.54,0,0.08,5.065,16.8,0,0.014,2.789,15.75,0,0,1.096,14.15,0
"2020-08-24 21:00:00",68,0.004,2.501,22.49,0,0.032,3.327,22.2,0,0.041,3.618,20.05,0,0.06,4.301,18.83,0,0.02,2.961,18.14,0,0.075,4.849,17.59,0,0.081,5.094,16.8,0,0.014,2.784,15.78,0,0,1.092,14.15,0
"2020-08-24 21:30:00",69,0.004,2.501,22.49,0,0.032,3.327,22.2,0,0.041,3.618,20.05,0,0.06,4.301,18.83,0,0.02,2.961,18.14,0,0.075,4.849,17.59,0,0.081,5.094,16.8,0,0.014,2.784,15.78,0,0,1.092,14.15,0
"2020-08-24 22:00:00",70,0.004,2.489,20.94,0,0.035,3.441,21.65,0,0.039,3.566,20.1,0,0.059,4.246,18.93,0,0.019,2.931,18.14,0,0.072,4.76,17.59,0,0.08,5.062,16.8,0,0.01,2.677,15.75,0,0,1.103,14.15,0
"2020-08-24 22:30:00",71,0.004,2.489,20.94,0,0.035,3.441,21.65,0,0.039,3.566,20.1,0,0.059,4.246,18.93,0,0.019,2.931,18.14,0,0.072,4.76,17.59,0,0.08,5.062,16.8,0,0.01,2.677,15.75,0,0,1.103,14.15,0
"2020-08-24 23:00:00",72,0.007,2.59,19.96,0,0.033,3.356,21.05,0,0.039,3.56,20.1,0,0.06,4.3,18.96,0,0.02,2.955,18.19,0,0.073,4.778,17.59,0,0.076,4.878,16.78,0,0.016,2.828,15.78,0,0,1.107,14.15,0
"2020-08-24 23:30:00",73,0.007,2.59,19.96,0,0.033,3.356,21.05,0,0.039,3.56,20.1,0,0.06,4.3,18.96,0,0.02,2.955,18.19,0,0.073,4.778,17.59,0,0.076,4.878,16.78,0,0.016,2.828,15.78,0,0,1.107,14.15,0
"2020-08-25 00:00:00",74,0,2.325,19.47,0,0.029,3.229,20.63,0,0.04,3.583,20.05,0,0.059,4.268,19.01,0,0.017,2.869,18.19,0,0.072,4.735,17.59,0,0.082,5.126,16.78,0,0.012,2.723,15.73,0,0,1.104,14.13,0
"2020-08-25 00:30:00",75,0,2.325,19.47,0,0.029,3.229,20.63,0,0.04,3.583,20.05,0,0.059,4.268,19.01,0,0.017,2.869,18.19,0,0.072,4.735,17.59,0,0.082,5.126,16.78,0,0.012,2.723,15.73,0,0,1.104,14.13,0
"2020-08-25 01:00:00",76,0.005,2.53,19.01,0,0.035,3.434,20.27,0,0.042,3.648,19.96,0,0.061,4.316,19.04,0,0.017,2.873,18.24,0,0.07,4.648,17.59,0,0.079,5.03,16.8,0,0.015,2.8,15.78,0,0,1.111,14.15,0
"2020-08-25 01:30:00",77,0.005,2.53,19.01,0,0.035,3.434,20.27,0,0.042,3.648,19.96,0,0.061,4.316,19.04,0,0.017,2.873,18.24,0,0.07,4.648,17.59,0,0.079,5.03,16.8,0,0.015,2.8,15.78,0,0,1.111,14.15,0
"2020-08-25 02:00:00",78,0.005,2.534,18.56,0,0.033,3.379,19.94,0,0.042,3.649,19.85,0,0.059,4.269,19.07,0,0.017,2.876,18.27,0,0.073,4.785,17.59,0,0.075,4.862,16.8,0,0.015,2.824,15.75,0,0,1.09,14.13,0
"2020-08-25 02:30:00",79,0.005,2.534,18.56,0,0.033,3.379,19.94,0,0.042,3.649,19.85,0,0.059,4.269,19.07,0,0.017,2.876,18.27,0,0.073,4.785,17.59,0,0.075,4.862,16.8,0,0.015,2.824,15.75,0,0,1.09,14.13,0
"2020-08-25 03:00:00",80,0.006,2.551,18.22,0,0.033,3.365,19.61,0,0.04,3.582,19.77,0,0.058,4.209,19.09,0,0.019,2.939,18.3,0,0.071,4.721,17.59,0,0.078,4.972,16.83,0,0.016,2.833,15.78,0,0,1.097,14.15,0
"2020-08-25 03:30:00",81,0.006,2.551,18.22,0,0.033,3.365,19.61,0,0.04,3.582,19.77,0,0.058,4.209,19.09,0,0.019,2.939,18.3,0,0.071,4.721,17.59,0,0.078,4.972,16.83,0,0.016,2.833,15.78,0,0,1.097,14.15,0
"2020-08-25 04:00:00",82,0.004,2.509,17.75,0,0.031,3.297,19.36,0,0.04,3.61,19.69,0,0.059,4.248,19.07,0,0.02,2.95,18.3,0,0.07,4.646,17.62,0,0.079,5.022,16.83,0,0.011,2.705,15.8,0,0,1.144,14.15,0
"2020-08-25 04:30:00",83,0.004,2.509,17.75,0,0.031,3.297,19.36,0,0.04,3.61,19.69,0,0.059,4.248,19.07,0,0.02,2.95,18.3,0,0.07,4.646,17.62,0,0.079,5.022,16.83,0,0.011,2.705,15.8,0,0,1.144,14.15,0
"2020-08-25 05:00:00",84,0.005,2.537,17.08,0,0.032,3.331,19.04,0,0.04,3.598,19.55,0,0.06,4.287,19.07,0,0.02,2.967,18.3,0,0.075,4.838,17.64,0,0.08,5.068,16.83,0,0.009,2.646,15.78,0,0,1.188,14.18,0
"2020-08-25 05:30:00",85,0.005,2.537,17.08,0,0.032,3.331,19.04,0,0.04,3.598,19.55,0,0.06,4.287,19.07,0,0.02,2.967,18.3,0,0.075,4.838,17.64,0,0.08,5.068,16.83,0,0.009,2.646,15.78,0,0,1.188,14.18,0
"2020-08-25 06:00:00",86,0.005,2.511,16.37,0,0.03,3.268,18.67,0,0.039,3.547,19.44,0,0.06,4.277,19.04,0,0.019,2.929,18.35,0,0.072,4.733,17.67,0,0.08,5.049,16.85,0,0.013,2.761,15.75,0,0,1.203,14.13,0
"2020-08-25 06:30:00",87,0.005,2.511,16.37,0,0.03,3.268,18.67,0,0.039,3.547,19.44,0,0.06,4.277,19.04,0,0.019,2.929,18.35,0,0.072,4.733,17.67,0,0.08,5.049,16.85,0,0.013,2.761,15.75,0,0,1.203,14.13,0
"2020-08-25 07:00:00",88,0.006,2.556,15.78,0,0.031,3.317,18.3,0,0.038,3.532,19.31,0,0.062,4.355,18.99,0,0.02,2.955,18.32,0,0.074,4.811,17.64,0,0.079,5.01,16.85,0,0.011,2.709,15.78,0,0,1.084,14.13,0
"2020-08-25 07:30:00",89,0.006,2.556,15.78,0,0.031,3.317,18.3,0,0.038,3.532,19.31,0,0.062,4.355,18.99,0,0.02,2.955,18.32,0,0.074,4.811,17.64,0,0.079,5.01,16.85,0,0.011,2.709,15.78,0,0,1.084,14.13,0
"2020-08-25 08:00:00",90,0.006,2.541,15.63,0,0.029,3.248,17.98,0,0.038,3.524,19.15,0,0.059,4.266,18.96,0,0.022,3.029,18.32,0,0.072,4.756,17.64,0,0.079,5.01,16.85,0,0.014,2.79,15.75,0,0,1.121,14.18,0
"2020-08-25 08:30:00",91,0.006,2.541,15.63,0,0.029,3.248,17.98,0,0.038,3.524,19.15,0,0.059,4.266,18.96,0,0.022,3.029,18.32,0,0.072,4.756,17.64,0,0.079,5.01,16.85,0,0.014,2.79,15.75,0,0,1.121,14.18,0
"2020-08-25 09:00:00",92,0.007,2.576,16.4,0,0.029,3.226,17.8,0,0.041,3.631,19.04,0,0.057,4.174,18.91,0,0.017,2.885,18.35,0,0.072,4.76,17.7,0,0.08,5.038,16.83,0,0.012,2.712,15.78,0,0,1.109,14.18,0
"2020-08-25 09:30:00",93,0.007,2.576,16.4,0,0.029,3.226,17.8,0,0.041,3.631,19.04,0,0.057,4.174,18.91,0,0.017,2.885,18.35,0,0.072,4.76,17.7,0,0.08,5.038,16.83,0,0.012,2.712,15.78,0,0,1.109,14.18,0
