"TOA5","CR300_RCSM3","CR300","16518","CR300.Std.08.01","CPU:SoilVUE_program.CR300","38324","Thirty_Min"
"TIMESTAMP","RECORD","VWC_5cm_Avg","Ka_5cm_Avg","T_5cm_Avg","VWC_10cm_Avg","Ka_10cm_Avg","T_10cm_Avg","BulkEC_10cm_Avg","VWC_20cm_Avg","Ka_20cm_Avg","T_20cm_Avg","BulkEC_20cm_Avg","VWC_30cm_Avg","Ka_30cm_Avg","T_30cm_Avg","BulkEC_30cm_Avg","VWC_40cm_Avg","Ka_40cm_Avg","T_40cm_Avg","BulkEC_40cm_Avg","VWC_50cm_Avg","Ka_50cm_Avg","T_50cm_Avg","BulkEC_50cm_Avg","VWC_60cm_Avg","Ka_60cm_Avg","T_60cm_Avg","BulkEC_60cm_Avg","VWC_75cm_Avg","Ka_75cm_Avg","T_75cm_Avg","BulkEC_75cm_Avg","VWC_100cm_Avg","Ka_100cm_Avg","T_100cm_Avg","BulkEC_100cm_Avg"
"TS","RN","m^3/m^3","unitless","Deg C","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2020-09-04 19:00:00",12968,0,2.134,23,0.053,4.028,19.09,0,0.085,5.239,14.51,0,0.073,4.778,13.12,0,0.162,8.79,12.49,0,0.097,5.733,11.9,0,0.065,4.489,11.52,0,0,1.037,10.78,0,0.23,12.69,9.99,0
"2020-09-04 19:30:00",12969,0,2.134,23,0.053,4.028,19.09,0,0.085,5.239,14.51,0,0.073,4.778,13.12,0,0.162,8.79,12.49,0,0.097,5.733,11.9,0,0.065,4.489,11.52,0,0,1.037,10.78,0,0.23,12.69,9.99,0
"2020-09-04 20:00:00",12970,0,2.141,19.55,0.053,4.051,18.19,0,0.087,5.324,14.63,0,0.065,4.484,13.14,0,0.165,8.98,12.42,0,0.1,5.888,11.88,0,0.069,4.625,11.47,0,0,1.009,10.85,0,0.229,12.66,9.96,0
"2020-09-04 20:30:00",12971,0,2.141,19.55,0.053,4.051,18.19,0,0.087,5.324,14.63,0,0.065,4.484,13.14,0,0.165,8.98,12.42,0,0.1,5.888,11.88,0,0.069,4.625,11.47,0,0,1.009,10.85,0,0.229,12.66,9.96,0
"2020-09-04 21:00:00",12972,0,2.125,16.57,0.053,4.055,17.13,0,0.085,5.239,14.65,0,0.073,4.762,13.14,0,0.162,8.8,12.49,0,0.1,5.864,11.9,0,0.068,4.574,11.52,0,0,1.079,10.8,0,0.234,12.97,9.99,0
"2020-09-04 21:30:00",12973,0,2.125,16.57,0.053,4.055,17.13,0,0.085,5.239,14.65,0,0.073,4.762,13.14,0,0.162,8.8,12.49,0,0.1,5.864,11.9,0,0.068,4.574,11.52,0,0,1.079,10.8,0,0.234,12.97,9.99,0
"2020-09-04 22:00:00",12974,0,2.157,14.56,0.05,3.922,16.1,0,0.085,5.239,14.63,0,0.07,4.667,13.21,0,0.161,8.77,12.49,0,0.099,5.838,11.92,0,0.065,4.462,11.49,0,0,1.101,10.85,0,0.238,13.2,9.96,0
"2020-09-04 22:30:00",12975,0,2.157,14.56,0.05,3.922,16.1,0,0.085,5.239,14.63,0,0.07,4.667,13.21,0,0.161,8.77,12.49,0,0.099,5.838,11.92,0,0.065,4.462,11.49,0,0,1.101,10.85,0,0.238,13.2,9.96,0
"2020-09-04 23:00:00",12976,0,2.089,12.95,0.052,4.001,15.14,0,0.086,5.307,14.56,0,0.07,4.649,13.26,0,0.163,8.87,12.52,0,0.102,5.97,11.88,0,0.067,4.542,11.45,0,0,1.068,10.78,0,0.232,12.82,10.03,0
"2020-09-04 23:30:00",12977,0,2.089,12.95,0.052,4.001,15.14,0,0.086,5.307,14.56,0,0.07,4.649,13.26,0,0.163,8.87,12.52,0,0.102,5.97,11.88,0,0.067,4.542,11.45,0,0,1.068,10.78,0,0.232,12.82,10.03,0
"2020-09-05 00:00:00",12978,0,2.071,11.74,0.051,3.975,14.32,0,0.085,5.265,14.44,0,0.073,4.767,13.28,0,0.163,8.87,12.49,0,0.099,5.84,11.94,0,0.068,4.591,11.52,0,0,1.099,10.78,0,0.232,12.87,10.01,0
"2020-09-05 00:30:00",12979,0,2.071,11.74,0.051,3.975,14.32,0,0.085,5.265,14.44,0,0.073,4.767,13.28,0,0.163,8.87,12.49,0,0.099,5.84,11.94,0,0.068,4.591,11.52,0,0,1.099,10.78,0,0.232,12.87,10.01,0
"2020-09-05 01:00:00",12980,0,2.129,10.82,0.052,3.992,13.65,0,0.086,5.308,14.34,0,0.072,4.737,13.26,0,0.163,8.87,12.49,0,0.097,5.766,11.92,0,0.069,4.645,11.49,0,0,1.146,10.82,0,0.236,13.06,10.01,0
"2020-09-05 01:30:00",12981,0,2.129,10.82,0.052,3.992,13.65,0,0.086,5.308,14.34,0,0.072,4.737,13.26,0,0.163,8.87,12.49,0,0.097,5.766,11.92,0,0.069,4.645,11.49,0,0,1.146,10.82,0,0.236,13.06,10.01,0
"2020-09-05 02:00:00",12982,0,2.034,10.12,0.05,3.922,13.07,0,0.082,5.12,14.2,0,0.072,4.752,13.28,0,0.161,8.75,12.54,0,0.098,5.772,11.94,0,0.065,4.476,11.49,0,0,1.025,10.85,0,0.232,12.83,9.96,0
"2020-09-05 02:30:00",12983,0,2.034,10.12,0.05,3.922,13.07,0,0.082,5.12,14.2,0,0.072,4.752,13.28,0,0.161,8.75,12.54,0,0.098,5.772,11.94,0,0.065,4.476,11.49,0,0,1.025,10.85,0,0.232,12.83,9.96,0
"2020-09-05 03:00:00",12984,0,2.079,9.44,0.053,4.046,12.58,0,0.084,5.23,14.06,0,0.07,4.651,13.28,0,0.163,8.89,12.52,0,0.1,5.87,11.94,0,0.067,4.555,11.52,0,0,1.053,10.85,0,0.232,12.86,10.01,0
"2020-09-05 03:30:00",12985,0,2.079,9.44,0.053,4.046,12.58,0,0.084,5.23,14.06,0,0.07,4.651,13.28,0,0.163,8.89,12.52,0,0.1,5.87,11.94,0,0.067,4.555,11.52,0,0,1.053,10.85,0,0.232,12.86,10.01,0
"2020-09-05 04:00:00",12986,0,2.069,8.86,0.05,3.938,12.06,0,0.087,5.321,13.89,0,0.068,4.603,13.3,0,0.162,8.81,12.52,0,0.098,5.774,11.92,0,0.066,4.512,11.49,0,0,1.049,10.8,0,0.233,12.87,10.01,0
"2020-09-05 04:30:00",12987,0,2.069,8.86,0.05,3.938,12.06,0,0.087,5.321,13.89,0,0.068,4.603,13.3,0,0.162,8.81,12.52,0,0.098,5.774,11.92,0,0.066,4.512,11.49,0,0,1.049,10.8,0,0.233,12.87,10.01,0
"2020-09-05 05:00:00",12988,0,2.1,8.33,0.05,3.941,11.67,0,0.084,5.229,13.73,0,0.072,4.734,13.23,0,0.165,8.99,12.56,0,0.099,5.821,11.92,0,0.065,4.459,11.47,0,0,1.087,10.82,0,0.229,12.65,9.99,0
"2020-09-05 05:30:00",12989,0,2.1,8.33,0.05,3.941,11.67,0,0.084,5.229,13.73,0,0.072,4.734,13.23,0,0.165,8.99,12.56,0,0.099,5.821,11.92,0,0.065,4.459,11.47,0,0,1.087,10.82,0,0.229,12.65,9.99,0
"2020-09-05 06:00:00",12990,0,2.082,7.929,0.049,3.89,11.29,0,0.083,5.186,13.54,0,0.074,4.813,13.23,0,0.162,8.8,12.58,0,0.101,5.897,11.94,0,0.067,4.56,11.47,0,0,1.064,10.82,0,0.228,12.57,10.01,0
"2020-09-05 06:30:00",12991,0,2.082,7.929,0.049,3.89,11.29,0,0.083,5.186,13.54,0,0.074,4.813,13.23,0,0.162,8.8,12.58,0,0.101,5.897,11.94,0,0.067,4.56,11.47,0,0,1.064,10.82,0,0.228,12.57,10.01,0
"2020-09-05 07:00:00",12992,0,2.111,7.509,0.051,3.984,10.96,0,0.081,5.112,13.33,0,0.07,4.657,13.19,0,0.16,8.72,12.52,0,0.098,5.791,11.97,0,0.067,4.565,11.49,0,0,1.109,10.82,0,0.232,12.87,9.94,0
"2020-09-05 07:30:00",12993,0,2.111,7.509,0.051,3.984,10.96,0,0.081,5.112,13.33,0,0.07,4.657,13.19,0,0.16,8.72,12.52,0,0.098,5.791,11.97,0,0.067,4.565,11.49,0,0,1.109,10.82,0,0.232,12.87,9.94,0
"2020-09-05 08:00:00",12994,0,2.035,8.03,0.052,4.004,10.71,0,0.086,5.292,13.16,0,0.071,4.699,13.12,0,0.161,8.78,12.58,0,0.1,5.88,11.94,0,0.067,4.566,11.47,0,0,1.065,10.85,0,0.231,12.78,9.99,0
"2020-09-05 08:30:00",12995,0,2.035,8.03,0.052,4.004,10.71,0,0.086,5.292,13.16,0,0.071,4.699,13.12,0,0.161,8.78,12.58,0,0.1,5.88,11.94,0,0.067,4.566,11.47,0,0,1.065,10.85,0,0.231,12.78,9.99,0
"2020-09-05 09:00:00",12996,0,2.114,10.05,0.051,3.967,10.85,0,0.084,5.219,13,0,0.072,4.759,13.12,0,0.161,8.78,12.56,0,0.1,5.875,11.99,0,0.066,4.523,11.52,0,0,1.09,10.85,0,0.231,12.77,9.99,0
"2020-09-05 09:30:00",12997,0,2.114,10.05,0.051,3.967,10.85,0,0.084,5.219,13,0,0.072,4.759,13.12,0,0.161,8.78,12.56,0,0.1,5.875,11.99,0,0.066,4.523,11.52,0,0,1.09,10.85,0,0.231,12.77,9.99,0
"2020-09-05 10:00:00",12998,0,2.171,13.14,0.052,4.021,11.63,0,0.085,5.238,12.86,0,0.071,4.704,13.05,0,0.16,8.68,12.54,0,0.1,5.885,11.92,0,0.066,4.528,11.49,0,0,1.03,10.85,0,0.228,12.59,10.01,0
"2020-09-05 10:30:00",12999,0,2.171,13.14,0.052,4.021,11.63,0,0.085,5.238,12.86,0,0.071,4.704,13.05,0,0.16,8.68,12.54,0,0.1,5.885,11.92,0,0.066,4.528,11.49,0,0,1.03,10.85,0,0.228,12.59,10.01,0
"2020-09-05 11:00:00",13000,0,2.056,16.75,0.047,3.833,12.79,0,0.085,5.267,12.84,0,0.071,4.701,13.02,0,0.159,8.67,12.54,0,0.102,5.961,11.99,0,0.065,4.488,11.54,0,0,1.073,10.82,0,0.233,12.9,10.01,0
"2020-09-05 11:30:00",13001,0,2.056,16.75,0.047,3.833,12.79,0,0.085,5.267,12.84,0,0.071,4.701,13.02,0,0.159,8.67,12.54,0,0.102,5.961,11.99,0,0.065,4.488,11.54,0,0,1.073,10.82,0,0.233,12.9,10.01,0
"2020-09-05 12:00:00",13002,0,2.176,20.49,0.054,4.072,14.27,0,0.086,5.28,12.86,0,0.071,4.702,12.95,0,0.162,8.81,12.54,0,0.103,5.984,11.92,0,0.067,4.561,11.49,0,0,1.024,10.82,0,0.229,12.62,9.96,0
"2020-09-05 12:30:00",13003,0,2.176,20.49,0.054,4.072,14.27,0,0.086,5.28,12.86,0,0.071,4.702,12.95,0,0.162,8.81,12.54,0,0.103,5.984,11.92,0,0.067,4.561,11.49,0,0,1.024,10.82,0,0.229,12.62,9.96,0
"2020-09-05 13:00:00",13004,0,2.098,23.3,0.051,3.977,15.82,0,0.085,5.266,12.95,0,0.07,4.673,12.95,0,0.161,8.77,12.49,0,0.098,5.801,11.94,0,0.068,4.579,11.47,0,0,1.117,10.85,0,0.232,12.87,9.96,0
"2020-09-05 13:30:00",13005,0,2.098,23.3,0.051,3.977,15.82,0,0.085,5.266,12.95,0,0.07,4.673,12.95,0,0.161,8.77,12.49,0,0.098,5.801,11.94,0,0.068,4.579,11.47,0,0,1.117,10.85,0,0.232,12.87,9.96,0
"2020-09-05 14:00:00",13006,0,2.264,25.41,0.05,3.954,17.11,0,0.082,5.123,13.16,0,0.068,4.607,12.91,0,0.16,8.72,12.49,0,0.096,5.719,11.97,0,0.065,4.495,11.54,0,0,1.069,10.8,0,0.232,12.84,9.94,0
"2020-09-05 14:30:00",13007,0,2.264,25.41,0.05,3.954,17.11,0,0.082,5.123,13.16,0,0.068,4.607,12.91,0,0.16,8.72,12.49,0,0.096,5.719,11.97,0,0.065,4.495,11.54,0,0,1.069,10.8,0,0.232,12.84,9.94,0
"2020-09-05 15:00:00",13008,0,2.22,27.16,0.052,4.006,18.27,0,0.081,5.112,13.42,0,0.07,4.673,12.91,0,0.159,8.66,12.49,0,0.097,5.765,11.97,0,0.064,4.438,11.56,0,0,1.087,10.82,0,0.232,12.83,9.94,0
"2020-09-05 15:30:00",13009,0,2.22,27.16,0.052,4.006,18.27,0,0.081,5.112,13.42,0,0.07,4.673,12.91,0,0.159,8.66,12.49,0,0.097,5.765,11.97,0,0.064,4.438,11.56,0,0,1.087,10.82,0,0.232,12.83,9.94,0
"2020-09-05 16:00:00",13010,0,2.296,27.98,0.052,3.998,19.2,0,0.08,5.051,13.61,0,0.069,4.611,12.86,0,0.158,8.62,12.47,0,0.098,5.787,11.97,0,0.069,4.611,11.54,0,0,1.044,10.8,0,0.231,12.75,9.96,0
"2020-09-05 16:30:00",13011,0,2.296,27.98,0.052,3.998,19.2,0,0.08,5.051,13.61,0,0.069,4.611,12.86,0,0.158,8.62,12.47,0,0.098,5.787,11.97,0,0.069,4.611,11.54,0,0,1.044,10.8,0,0.231,12.75,9.96,0
"2020-09-05 17:00:00",13012,0,2.289,28.12,0.052,3.994,19.72,0,0.084,5.228,13.84,0,0.07,4.669,12.95,0,0.157,8.56,12.45,0,0.097,5.732,11.97,0,0.065,4.475,11.52,0,0,1.085,10.85,0,0.229,12.67,10.01,0
"2020-09-05 17:30:00",13013,0,2.289,28.12,0.052,3.994,19.72,0,0.084,5.228,13.84,0,0.07,4.669,12.95,0,0.157,8.56,12.45,0,0.097,5.732,11.97,0,0.065,4.475,11.52,0,0,1.085,10.85,0,0.229,12.67,10.01,0
"2020-09-05 18:00:00",13014,0,2.197,26.65,0.051,3.975,19.85,0,0.08,5.042,14.15,0,0.07,4.681,13,0,0.158,8.59,12.52,0,0.097,5.766,11.92,0,0.067,4.546,11.54,0,0,1.074,10.82,0,0.231,12.81,9.99,0
"2020-09-05 18:30:00",13015,0,2.197,26.65,0.051,3.975,19.85,0,0.08,5.042,14.15,0,0.07,4.681,13,0,0.158,8.59,12.52,0,0.097,5.766,11.92,0,0.067,4.546,11.54,0,0,1.074,10.82,0,0.231,12.81,9.99,0
"2020-09-05 19:00:00",13016,0,2.103,23.91,0.051,3.979,19.47,0,0.087,5.341,14.37,0,0.068,4.589,13,0,0.156,8.49,12.49,0,0.099,5.839,11.97,0,0.065,4.478,11.54,0,0,1.026,10.8,0,0.229,12.67,9.94,0
"2020-09-05 19:30:00",13017,0,2.103,23.91,0.051,3.979,19.47,0,0.087,5.341,14.37,0,0.068,4.589,13,0,0.156,8.49,12.49,0,0.099,5.839,11.97,0,0.065,4.478,11.54,0,0,1.026,10.8,0,0.229,12.67,9.94,0
"2020-09-05 20:00:00",13018,0,2.133,20.21,0.05,3.945,18.56,0,0.083,5.185,14.53,0,0.067,4.535,13.05,0,0.157,8.53,12.47,0,0.098,5.785,11.97,0,0.066,4.522,11.54,0,0,1.113,10.8,0,0.233,12.89,10.01,0
"2020-09-05 20:30:00",13019,0,2.133,20.21,0.05,3.945,18.56,0,0.083,5.185,14.53,0,0.067,4.535,13.05,0,0.157,8.53,12.47,0,0.098,5.785,11.97,0,0.066,4.522,11.54,0,0,1.113,10.8,0,0.233,12.89,10.01,0
"2020-09-05 21:00:00",13020,0,2.161,17.34,0.05,3.924,17.44,0,0.082,5.115,14.58,0,0.069,4.629,13.16,0,0.156,8.49,12.49,0,0.098,5.807,11.97,0,0.064,4.43,11.49,0,0,1.098,10.85,0,0.235,13.05,10.01,0
"2020-09-05 21:30:00",13021,0,2.161,17.34,0.05,3.924,17.44,0,0.082,5.115,14.58,0,0.069,4.629,13.16,0,0.156,8.49,12.49,0,0.098,5.807,11.97,0,0.064,4.43,11.49,0,0,1.098,10.85,0,0.235,13.05,10.01,0
"2020-09-05 22:00:00",13022,0,2.136,15.26,0.055,4.106,16.4,0,0.084,5.23,14.58,0,0.069,4.619,13.14,0,0.159,8.64,12.52,0,0.098,5.793,11.92,0,0.065,4.493,11.49,0,0,1.074,10.87,0,0.23,12.72,9.94,0
"2020-09-05 22:30:00",13023,0,2.136,15.26,0.055,4.106,16.4,0,0.084,5.23,14.58,0,0.069,4.619,13.14,0,0.159,8.64,12.52,0,0.098,5.793,11.92,0,0.065,4.493,11.49,0,0,1.074,10.87,0,0.23,12.72,9.94,0
"2020-09-05 23:00:00",13024,0,2.053,13.75,0.053,4.047,15.43,0,0.084,5.221,14.51,0,0.071,4.702,13.21,0,0.16,8.69,12.47,0,0.096,5.713,11.94,0,0.067,4.541,11.49,0,0,1.071,10.8,0,0.231,12.77,9.94,0
"2020-09-05 23:30:00",13025,0,2.053,13.75,0.053,4.047,15.43,0,0.084,5.221,14.51,0,0.071,4.702,13.21,0,0.16,8.69,12.47,0,0.096,5.713,11.94,0,0.067,4.541,11.49,0,0,1.071,10.8,0,0.231,12.77,9.94,0
"2020-09-06 00:00:00",13026,0,2.117,12.63,0.05,3.925,14.75,0,0.08,5.07,14.46,0,0.068,4.592,13.28,0,0.159,8.67,12.49,0,0.099,5.842,11.97,0,0.065,4.479,11.52,0,0,1.067,10.82,0,0.23,12.72,10.01,0
"2020-09-06 00:30:00",13027,0,2.117,12.63,0.05,3.925,14.75,0,0.08,5.07,14.46,0,0.068,4.592,13.28,0,0.159,8.67,12.49,0,0.099,5.842,11.97,0,0.065,4.479,11.52,0,0,1.067,10.82,0,0.23,12.72,10.01,0
"2020-09-06 01:00:00",13028,0,2.124,11.7,0.05,3.948,14.01,0,0.081,5.092,14.34,0,0.067,4.55,13.26,0,0.158,8.61,12.54,0,0.097,5.751,11.97,0,0.068,4.582,11.54,0,0,1.101,10.78,0,0.231,12.79,10.03,0
"2020-09-06 01:30:00",13029,0,2.124,11.7,0.05,3.948,14.01,0,0.081,5.092,14.34,0,0.067,4.55,13.26,0,0.158,8.61,12.54,0,0.097,5.751,11.97,0,0.068,4.582,11.54,0,0,1.101,10.78,0,0.231,12.79,10.03,0
"2020-09-06 02:00:00",13030,0,2.084,10.96,0.051,3.964,13.51,0,0.083,5.181,14.25,0,0.07,4.68,13.28,0,0.158,8.6,12.49,0,0.096,5.718,11.94,0,0.068,4.584,11.56,0,0,1.024,10.78,0,0.231,12.78,9.99,0
"2020-09-06 02:30:00",13031,0,2.084,10.96,0.051,3.964,13.51,0,0.083,5.181,14.25,0,0.07,4.68,13.28,0,0.158,8.6,12.49,0,0.096,5.718,11.94,0,0.068,4.584,11.56,0,0,1.024,10.78,0,0.231,12.78,9.99,0
"2020-09-06 03:00:00",13032,0,2.046,10.36,0.049,3.901,12.98,0,0.082,5.125,14.08,0,0.072,4.753,13.3,0,0.159,8.63,12.54,0,0.096,5.69,11.94,0,0.066,4.504,11.52,0,0,1.103,10.82,0,0.231,12.76,10.01,0
"2020-09-06 03:30:00",13033,0,2.046,10.36,0.049,3.901,12.98,0,0.082,5.125,14.08,0,0.072,4.753,13.3,0,0.159,8.63,12.54,0,0.096,5.69,11.94,0,0.066,4.504,11.52,0,0,1.103,10.82,0,0.231,12.76,10.01,0
"2020-09-06 04:00:00",13034,0,2.071,9.92,0.049,3.887,12.58,0,0.086,5.274,13.89,0,0.07,4.682,13.21,0,0.159,8.66,12.52,0,0.099,5.814,11.94,0,0.068,4.577,11.52,0,0,1.065,10.85,0,0.229,12.65,10.01,0
"2020-09-06 04:30:00",13035,0,2.071,9.92,0.049,3.887,12.58,0,0.086,5.274,13.89,0,0.07,4.682,13.21,0,0.159,8.66,12.52,0,0.099,5.814,11.94,0,0.068,4.577,11.52,0,0,1.065,10.85,0,0.229,12.65,10.01,0
"2020-09-06 05:00:00",13036,0,2.076,9.62,0.049,3.896,12.26,0,0.082,5.138,13.77,0,0.066,4.51,13.26,0,0.155,8.44,12.56,0,0.098,5.792,11.9,0,0.067,4.565,11.54,0,0,1.049,10.8,0,0.233,12.88,10.01,0
"2020-09-06 05:30:00",13037,0,2.076,9.62,0.049,3.896,12.26,0,0.082,5.138,13.77,0,0.066,4.51,13.26,0,0.155,8.44,12.56,0,0.098,5.792,11.9,0,0.067,4.565,11.54,0,0,1.049,10.8,0,0.233,12.88,10.01,0
"2020-09-06 06:00:00",13038,0,2.033,9.23,0.049,3.902,11.9,0,0.082,5.138,13.61,0,0.07,4.66,13.21,0,0.16,8.68,12.61,0,0.097,5.766,11.97,0,0.065,4.461,11.52,0,0,1.073,10.85,0,0.23,12.72,9.96,0
"2020-09-06 06:30:00",13039,0,2.033,9.23,0.049,3.902,11.9,0,0.082,5.138,13.61,0,0.07,4.66,13.21,0,0.16,8.68,12.61,0,0.097,5.766,11.97,0,0.065,4.461,11.52,0,0,1.073,10.85,0,0.23,12.72,9.96,0
"2020-09-06 07:00:00",13040,0,2.071,8.84,0.051,3.966,11.61,0,0.084,5.222,13.47,0,0.068,4.589,13.19,0,0.157,8.53,12.58,0,0.095,5.644,11.94,0,0.068,4.581,11.52,0,0,1.013,10.82,0,0.231,12.79,10.01,0
"2020-09-06 07:30:00",13041,0,2.071,8.84,0.051,3.966,11.61,0,0.084,5.222,13.47,0,0.068,4.589,13.19,0,0.157,8.53,12.58,0,0.095,5.644,11.94,0,0.068,4.581,11.52,0,0,1.013,10.82,0,0.231,12.79,10.01,0
"2020-09-06 08:00:00",13042,0,2.054,9.08,0.053,4.028,11.31,0,0.083,5.157,13.3,0,0.069,4.614,13.14,0,0.156,8.52,12.56,0,0.099,5.818,11.92,0,0.065,4.478,11.52,0,0,1.079,10.85,0,0.23,12.73,9.94,0
"2020-09-06 08:30:00",13043,0,2.054,9.08,0.053,4.028,11.31,0,0.083,5.157,13.3,0,0.069,4.614,13.14,0,0.156,8.52,12.56,0,0.099,5.818,11.92,0,0.065,4.478,11.52,0,0,1.079,10.85,0,0.23,12.73,9.94,0
"2020-09-06 09:00:00",13044,0,2.067,10.65,0.052,3.992,11.45,0,0.083,5.173,13.19,0,0.073,4.785,13.12,0,0.156,8.49,12.58,0,0.098,5.79,11.94,0,0.068,4.571,11.56,0,0,1.079,10.85,0,0.234,12.94,9.99,0
"2020-09-06 09:30:00",13045,0,2.067,10.65,0.052,3.992,11.45,0,0.083,5.173,13.19,0,0.073,4.785,13.12,0,0.156,8.49,12.58,0,0.098,5.79,11.94,0,0.068,4.571,11.56,0,0,1.079,10.85,0,0.234,12.94,9.99,0
"2020-09-06 10:00:00",13046,0,2.153,13.51,0.053,4.035,12.06,0,0.083,5.18,13.05,0,0.068,4.604,13.02,0,0.159,8.66,12.52,0,0.097,5.767,11.99,0,0.064,4.436,11.49,0,0,1.053,10.85,0,0.231,12.79,9.99,0
"2020-09-06 10:30:00",13047,0,2.153,13.51,0.053,4.035,12.06,0,0.083,5.18,13.05,0,0.068,4.604,13.02,0,0.159,8.66,12.52,0,0.097,5.767,11.99,0,0.064,4.436,11.49,0,0,1.053,10.85,0,0.231,12.79,9.99,0
"2020-09-06 11:00:00",13048,0,2.13,16.95,0.052,4.02,13.19,0,0.082,5.113,13.07,0,0.068,4.582,13.02,0,0.157,8.56,12.58,0,0.098,5.806,11.94,0,0.066,4.514,11.54,0,0,1.081,10.85,0,0.231,12.75,9.99,0
"2020-09-06 11:30:00",13049,0,2.13,16.95,0.052,4.02,13.19,0,0.082,5.113,13.07,0,0.068,4.582,13.02,0,0.157,8.56,12.58,0,0.098,5.806,11.94,0,0.066,4.514,11.54,0,0,1.081,10.85,0,0.231,12.75,9.99,0
"2020-09-06 12:00:00",13050,0,2.16,20.49,0.052,4.009,14.61,0,0.079,5.032,13.02,0,0.067,4.543,13.02,0,0.157,8.57,12.58,0,0.096,5.705,11.99,0,0.064,4.431,11.56,0,0,1.047,10.85,0,0.23,12.74,9.99,0
"2020-09-06 12:30:00",13051,0,2.16,20.49,0.052,4.009,14.61,0,0.079,5.032,13.02,0,0.067,4.543,13.02,0,0.157,8.57,12.58,0,0.096,5.705,11.99,0,0.064,4.431,11.56,0,0,1.047,10.85,0,0.23,12.74,9.99,0
"2020-09-06 13:00:00",13052,0,2.337,23.18,0.051,3.979,16.02,0,0.084,5.218,13.16,0,0.065,4.463,13,0,0.155,8.43,12.54,0,0.095,5.654,11.99,0,0.068,4.589,11.49,0,0,1.042,10.82,0,0.231,12.76,9.96,0
"2020-09-06 13:30:00",13053,0,2.337,23.18,0.051,3.979,16.02,0,0.084,5.218,13.16,0,0.065,4.463,13,0,0.155,8.43,12.54,0,0.095,5.654,11.99,0,0.068,4.589,11.49,0,0,1.042,10.82,0,0.231,12.76,9.96,0
"2020-09-06 14:00:00",13054,0,2.169,25.54,0.051,3.975,17.31,0,0.082,5.142,13.35,0,0.07,4.666,12.98,0,0.158,8.6,12.49,0,0.097,5.766,11.99,0,0.064,4.437,11.54,0,0,1.106,10.85,0,0.231,12.75,10.01,0
"2020-09-06 14:30:00",13055,0,2.169,25.54,0.051,3.975,17.31,0,0.082,5.142,13.35,0,0.07,4.666,12.98,0,0.158,8.6,12.49,0,0.097,5.766,11.99,0,0.064,4.437,11.54,0,0,1.106,10.85,0,0.231,12.75,10.01,0
"2020-09-06 15:00:00",13056,0,2.249,27.29,0.052,4.018,18.4,0,0.083,5.184,13.56,0,0.067,4.535,12.95,0,0.154,8.39,12.54,0,0.097,5.753,11.99,0,0.067,4.552,11.54,0,0,1.105,10.8,0,0.233,12.89,9.94,0
"2020-09-06 15:30:00",13057,0,2.249,27.29,0.052,4.018,18.4,0,0.083,5.184,13.56,0,0.067,4.535,12.95,0,0.154,8.39,12.54,0,0.097,5.753,11.99,0,0.067,4.552,11.54,0,0,1.105,10.8,0,0.233,12.89,9.94,0
"2020-09-06 16:00:00",13058,0,2.183,27.57,0.049,3.914,19.28,0,0.085,5.264,13.8,0,0.069,4.622,13,0,0.155,8.45,12.49,0,0.096,5.693,11.99,0,0.066,4.506,11.52,0,0,1.122,10.85,0,0.234,12.97,10.01,0
"2020-09-06 16:30:00",13059,0,2.183,27.57,0.049,3.914,19.28,0,0.085,5.264,13.8,0,0.069,4.622,13,0,0.155,8.45,12.49,0,0.096,5.693,11.99,0,0.066,4.506,11.52,0,0,1.122,10.85,0,0.234,12.97,10.01,0
"2020-09-06 17:00:00",13060,0,2.238,27.36,0.05,3.932,19.66,0,0.081,5.1,14.06,0,0.071,4.694,13.05,0,0.157,8.53,12.49,0,0.095,5.657,11.99,0,0.067,4.56,11.54,0,0,1.108,10.82,0,0.23,12.73,9.99,0
"2020-09-06 17:30:00",13061,0,2.238,27.36,0.05,3.932,19.66,0,0.081,5.1,14.06,0,0.071,4.694,13.05,0,0.157,8.53,12.49,0,0.095,5.657,11.99,0,0.067,4.56,11.54,0,0,1.108,10.82,0,0.23,12.73,9.99,0
"2020-09-06 18:00:00",13062,0,2.216,26.19,0.05,3.949,19.74,0,0.082,5.141,14.27,0,0.065,4.473,13.05,0,0.152,8.32,12.47,0,0.095,5.642,11.94,0,0.066,4.521,11.56,0,0,1.046,10.85,0,0.231,12.75,9.96,0
"2020-09-06 18:30:00",13063,0,2.216,26.19,0.05,3.949,19.74,0,0.082,5.141,14.27,0,0.065,4.473,13.05,0,0.152,8.32,12.47,0,0.095,5.642,11.94,0,0.066,4.521,11.56,0,0,1.046,10.85,0,0.231,12.75,9.96,0
