"Plot Title: RC1SM"
"#","Date Time, GMT-08:00","Water Content, m³/m³ (LGR S/N: 20541053, SEN S/N: 20538920, LBL: RCSM1 1m)","Water Content, m³/m³ (LGR S/N: 20541053, SEN S/N: 20538921, LBL: RCSM1 10cm)","Water Content, m³/m³ (LGR S/N: 20541053, SEN S/N: 20538928, LBL: RCSM1 30cm)"
130,11/24/20 07:00:01 AM,-0.4737,0.2579,0.2821
131,11/24/20 07:30:01 AM,-0.4737,0.2582,0.2813
132,11/24/20 08:00:01 AM,-0.4737,0.2582,0.2810
133,11/24/20 08:30:01 AM,-0.4737,0.2582,0.2803
134,11/24/20 09:00:01 AM,-0.4737,0.2585,0.2800
135,11/24/20 09:30:01 AM,-0.4737,0.2582,0.2793
136,11/24/20 10:00:01 AM,-0.4737,0.2582,0.2790
137,11/24/20 10:30:01 AM,-0.4737,0.2585,0.2786
138,11/24/20 11:00:01 AM,-0.4737,0.2589,0.2780
139,11/24/20 11:30:01 AM,0.2660,0.2585,0.2776
140,11/24/20 12:00:01 PM,0.2660,0.2592,0.2773
141,11/24/20 12:30:01 PM,0.2660,0.2589,0.2770
142,11/24/20 01:00:01 PM,0.2660,0.2592,0.2766
143,11/24/20 01:30:01 PM,0.2660,0.2589,0.2766
144,11/24/20 02:00:01 PM,0.2660,0.2589,0.2766
145,11/24/20 02:30:01 PM,0.2660,0.2589,0.2766
146,11/24/20 03:00:01 PM,0.2660,0.2592,0.2770
147,11/24/20 03:30:01 PM,0.2660,0.2592,0.2770
148,11/24/20 04:00:01 PM,0.2660,0.2592,0.2773
149,11/24/20 04:30:01 PM,-0.4737,0.2592,0.2776
150,11/24/20 05:00:01 PM,-0.4737,0.2592,0.2776
151,11/24/20 05:30:01 PM,-0.4737,0.2592,0.2780
152,11/24/20 06:00:01 PM,-0.4737,0.2596,0.2783
153,11/24/20 06:30:01 PM,-0.4737,0.2596,0.2786
154,11/24/20 07:00:01 PM,-0.4737,0.2596,0.2790
155,11/24/20 07:30:01 PM,-0.4737,0.2596,0.2790
156,11/24/20 08:00:01 PM,-0.4737,0.2600,0.2793
157,11/24/20 08:30:01 PM,-0.4737,0.2600,0.2796
158,11/24/20 09:00:01 PM,-0.4737,0.2604,0.2796
159,11/24/20 09:30:01 PM,-0.4737,0.2600,0.2800
160,11/24/20 10:00:01 PM,-0.4737,0.2600,0.2800
161,11/24/20 10:30:01 PM,-0.4737,0.2604,0.2800
162,11/24/20 11:00:01 PM,-0.4737,0.2600,0.2800
163,11/24/20 11:30:01 PM,-0.4737,0.2604,0.2800
164,11/25/20 12:00:01 AM,-0.4737,0.2607,0.2800
165,11/25/20 12:30:01 AM,-0.4737,0.2607,0.2796
166,11/25/20 01:00:01 AM,-0.4737,0.2604,0.2796
167,11/25/20 01:30:01 AM,-0.4737,0.2604,0.2793
168,11/25/20 02:00:01 AM,-0.4737,0.2607,0.2790
169,11/25/20 02:30:01 AM,-0.4737,0.2611,0.2786
170,11/25/20 03:00:01 AM,-0.4737,0.2611,0.2783
171,11/25/20 03:30:01 AM,-0.4737,0.2607,0.2776
172,11/25/20 04:00:01 AM,-0.4737,0.2607,0.2773
173,11/25/20 04:30:01 AM,-0.4737,0.2611,0.2773
174,11/25/20 05:00:01 AM,-0.4737,0.2611,0.2770
175,11/25/20 05:30:01 AM,-0.4737,0.2611,0.2766
176,11/25/20 06:00:01 AM,-0.4737,0.2611,0.2766
177,11/25/20 06:30:01 AM,-0.4737,0.2611,0.2766
178,11/25/20 07:00:01 AM,-0.4737,0.2615,0.2766
179,11/25/20 07:30:01 AM,-0.4737,0.2615,0.2770
180,11/25/20 08:00:01 AM,-0.4737,0.2615,0.2770
181,11/25/20 08:30:01 AM,-0.4737,0.2615,0.2770
182,11/25/20 09:00:01 AM,-0.4737,0.2615,0.2770
183,11/25/20 09:30:01 AM,-0.4737,0.2615,0.2773
184,11/25/20 10:00:01 AM,-0.4737,0.2618,0.2773
185,11/25/20 10:30:01 AM,-0.4737,0.2618,0.2770
186,11/25/20 11:00:01 AM,-0.4737,0.2618,0.2770
187,11/25/20 11:30:01 AM,-0.4737,0.2621,0.2770
188,11/25/20 12:00:01 PM,-0.4737,0.2618,0.2770
189,11/25/20 12:30:01 PM,-0.4737,0.2618,0.2773
190,11/25/20 01:00:01 PM,-0.4737,0.2621,0.2773
191,11/25/20 01:30:01 PM,-0.4737,0.2621,0.2773
192,11/25/20 02:00:01 PM,-0.4737,0.2618,0.2773
193,11/25/20 02:30:01 PM,-0.4737,0.2618,0.2773
194,11/25/20 03:00:01 PM,-0.4737,0.2618,0.2776
