"Plot Title: RCSM3_temp"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 20418944, SEN S/N: 20684004, LBL: RCSM3_temp_30cm)","Water Content, m³/m³ (LGR S/N: 20418944, SEN S/N: 21077014, LBL: RCSM3_temp_70cm)"
114,04/04/22 06:30:01 PM,0.5259,0.4586
115,04/04/22 07:00:01 PM,0.5266,0.4586
116,04/04/22 07:30:01 PM,0.5259,0.4586
117,04/04/22 08:00:01 PM,0.5259,0.4586
118,04/04/22 08:30:01 PM,0.5259,0.4586
119,04/04/22 09:00:01 PM,0.5259,0.4586
120,04/04/22 09:30:01 PM,0.5259,0.4586
121,04/04/22 10:00:01 PM,0.5259,0.4586
122,04/04/22 10:30:01 PM,0.5259,0.4586
123,04/04/22 11:00:01 PM,0.5259,0.4586
124,04/04/22 11:30:01 PM,0.5259,0.4586
125,04/05/22 12:00:01 AM,0.5259,0.4586
126,04/05/22 12:30:01 AM,0.5259,0.4586
127,04/05/22 01:00:01 AM,0.5259,0.4586
128,04/05/22 01:30:01 AM,0.5259,0.4586
129,04/05/22 02:00:01 AM,0.5259,0.4586
130,04/05/22 02:30:01 AM,0.5259,0.4586
131,04/05/22 03:00:01 AM,0.5259,0.4586
132,04/05/22 03:30:01 AM,0.5259,0.4593
133,04/05/22 04:00:01 AM,0.5259,0.4586
134,04/05/22 04:30:01 AM,0.5259,0.4586
135,04/05/22 05:00:01 AM,0.5259,0.4586
136,04/05/22 05:30:01 AM,0.5249,0.4586
137,04/05/22 06:00:01 AM,0.5259,0.4586
138,04/05/22 06:30:01 AM,0.5259,0.4586
139,04/05/22 07:00:01 AM,0.5259,0.4586
140,04/05/22 07:30:01 AM,0.5259,0.4586
141,04/05/22 08:00:01 AM,0.5259,0.4586
142,04/05/22 08:30:01 AM,0.5266,0.4586
143,04/05/22 09:00:01 AM,0.5259,0.4586
144,04/05/22 09:30:01 AM,0.5259,0.4593
145,04/05/22 10:00:01 AM,0.5266,0.4593
146,04/05/22 10:30:01 AM,0.5266,0.4593
147,04/05/22 11:00:01 AM,0.5266,0.4586
148,04/05/22 11:30:01 AM,0.5266,0.4593
149,04/05/22 12:00:01 PM,0.5249,0.4586
150,04/05/22 12:30:01 PM,0.5266,0.4593
151,04/05/22 01:00:01 PM,0.5259,0.4593
152,04/05/22 01:30:01 PM,0.5259,0.4586
153,04/05/22 02:00:01 PM,0.5241,0.4586
154,04/05/22 02:30:01 PM,0.5233,0.4593
155,04/05/22 03:00:01 PM,0.5233,0.4586
156,04/05/22 03:30:01 PM,0.5226,0.4586
157,04/05/22 04:00:01 PM,0.5249,0.4586
158,04/05/22 04:30:01 PM,0.5249,0.4586
159,04/05/22 05:00:01 PM,0.5259,0.4586
160,04/05/22 05:30:01 PM,0.5249,0.4586
161,04/05/22 06:00:01 PM,0.5249,0.4586
162,04/05/22 06:30:01 PM,0.5249,0.4586
163,04/05/22 07:00:01 PM,0.5249,0.4586
164,04/05/22 07:30:01 PM,0.5249,0.4586
165,04/05/22 08:00:01 PM,0.5249,0.4586
166,04/05/22 08:30:01 PM,0.5241,0.4586
167,04/05/22 09:00:01 PM,0.5249,0.4586
168,04/05/22 09:30:01 PM,0.5241,0.4586
169,04/05/22 10:00:01 PM,0.5249,0.4586
170,04/05/22 10:30:01 PM,0.5241,0.4586
171,04/05/22 11:00:01 PM,0.5241,0.4586
172,04/05/22 11:30:01 PM,0.5241,0.4586
173,04/06/22 12:00:01 AM,0.5241,0.4586
174,04/06/22 12:30:01 AM,0.5241,0.4586
175,04/06/22 01:00:01 AM,0.5241,0.4586
176,04/06/22 01:30:01 AM,0.5241,0.4586
177,04/06/22 02:00:01 AM,0.5241,0.4586
178,04/06/22 02:30:01 AM,0.5241,0.4586
179,04/06/22 03:00:01 AM,0.5241,0.4586
180,04/06/22 03:30:01 AM,0.5241,0.4586
181,04/06/22 04:00:01 AM,0.5233,0.4586
182,04/06/22 04:30:01 AM,0.5241,0.4586
183,04/06/22 05:00:01 AM,0.5241,0.4586
184,04/06/22 05:30:01 AM,0.5233,0.4586
185,04/06/22 06:00:01 AM,0.5233,0.4586
186,04/06/22 06:30:01 AM,0.5241,0.4586
187,04/06/22 07:00:01 AM,0.5241,0.4586
188,04/06/22 07:30:01 AM,0.5241,0.4586
189,04/06/22 08:00:01 AM,0.5249,0.4586
190,04/06/22 08:30:01 AM,0.5249,0.4586
191,04/06/22 09:00:01 AM,0.5249,0.4586
192,04/06/22 09:30:01 AM,0.5249,0.4586
193,04/06/22 10:00:01 AM,0.5259,0.4586
194,04/06/22 10:30:01 AM,0.4730,0.4586
195,04/06/22 11:00:01 AM,0.5249,0.4586
196,04/06/22 11:30:01 AM,0.5259,0.4586
197,04/06/22 12:00:01 PM,0.5259,0.4586
198,04/06/22 12:30:01 PM,0.5233,0.4586
