"Plot Title: MMSM4"
"#","Date Time, GMT-08:00","Water Content, m³/m³ (LGR S/N: 20446555, SEN S/N: 20175819, LBL: MMSM4 30 cm)","Water Content, m³/m³ (LGR S/N: 20446555, SEN S/N: 20683998, LBL: MMSM4 10 cm)","Water Content, m³/m³ (LGR S/N: 20446555, SEN S/N: 20684007, LBL: MMSM4 75 cm)"
1,11/23/20 09:00:01 AM,0.2334,0.2966,0.2126
2,11/23/20 09:30:01 AM,0.2334,0.2966,0.2122
3,11/23/20 10:00:01 AM,0.2327,0.2966,0.2126
4,11/23/20 10:30:01 AM,0.2327,0.2966,0.2126
5,11/23/20 11:00:01 AM,0.2327,0.2966,0.2122
6,11/23/20 11:30:01 AM,0.2327,0.2966,0.2122
7,11/23/20 12:00:01 PM,0.2334,0.2966,0.2122
8,11/23/20 12:30:01 PM,0.2327,0.2966,0.2126
9,11/23/20 01:00:01 PM,0.2327,0.2966,0.2126
10,11/23/20 01:30:01 PM,0.2327,0.2966,0.2126
11,11/23/20 02:00:01 PM,0.2327,0.2966,0.2126
12,11/23/20 02:30:01 PM,0.2327,0.2966,0.2126
13,11/23/20 03:00:01 PM,0.2327,0.2970,0.2126
14,11/23/20 03:30:01 PM,0.2327,0.2970,0.2126
15,11/23/20 04:00:01 PM,0.2327,0.2973,0.2122
16,11/23/20 04:30:01 PM,0.2327,0.2976,0.2122
17,11/23/20 05:00:01 PM,0.2327,0.2976,0.2122
18,11/23/20 05:30:01 PM,0.2327,0.2979,0.2122
19,11/23/20 06:00:01 PM,0.2327,0.2979,0.2122
20,11/23/20 06:30:01 PM,0.2327,0.2979,0.2122
21,11/23/20 07:00:01 PM,0.2320,0.2979,0.2122
22,11/23/20 07:30:01 PM,0.2327,0.2979,0.2122
23,11/23/20 08:00:01 PM,0.2327,0.2979,0.2122
24,11/23/20 08:30:01 PM,0.2320,0.2979,0.2122
25,11/23/20 09:00:01 PM,0.2320,0.2979,0.2122
26,11/23/20 09:30:01 PM,0.2320,0.2979,0.2122
27,11/23/20 10:00:01 PM,0.2320,0.2979,0.2122
28,11/23/20 10:30:01 PM,0.2320,0.2979,0.2122
29,11/23/20 11:00:01 PM,0.2320,0.2979,0.2122
30,11/23/20 11:30:01 PM,0.2320,0.2976,0.2122
