"TOA5","cr30","CR300","16518","CR300.Std.08.01","CPU:SoilVUE_program.CR300","38324","Thirty_Min"
"TIMESTAMP","RECORD","VWC_5cm_Avg","Ka_5cm_Avg","T_5cm_Avg","VWC_10cm_Avg","Ka_10cm_Avg","T_10cm_Avg","BulkEC_10cm_Avg","VWC_20cm_Avg","Ka_20cm_Avg","T_20cm_Avg","BulkEC_20cm_Avg","VWC_30cm_Avg","Ka_30cm_Avg","T_30cm_Avg","BulkEC_30cm_Avg","VWC_40cm_Avg","Ka_40cm_Avg","T_40cm_Avg","BulkEC_40cm_Avg","VWC_50cm_Avg","Ka_50cm_Avg","T_50cm_Avg","BulkEC_50cm_Avg","VWC_60cm_Avg","Ka_60cm_Avg","T_60cm_Avg","BulkEC_60cm_Avg","VWC_75cm_Avg","Ka_75cm_Avg","T_75cm_Avg","BulkEC_75cm_Avg","VWC_100cm_Avg","Ka_100cm_Avg","T_100cm_Avg","BulkEC_100cm_Avg"
"TS","RN","m^3/m^3","unitless","Deg C","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2019-12-09 13:30:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2019-12-09 14:00:00",1,0.043,3.708,0.01,0.122,6.869,0.201,0,0.455,30.71,0.701,0,0.352,21.47,1.492,0,0.371,23.08,2.173,0,0.258,14.54,2.72,0,0.187,10.15,3.35,0,0.811,62.21,4.104,0,0.646,47.47,5.268,0
"2019-12-09 14:30:00",2,0.043,3.708,0.01,0.122,6.869,0.201,0,0.455,30.71,0.701,0,0.352,21.47,1.492,0,0.371,23.08,2.173,0,0.258,14.54,2.72,0,0.187,10.15,3.35,0,0.811,62.21,4.104,0,0.646,47.47,5.268,0
"2019-12-09 15:00:00",3,0.046,3.802,0.01,0.123,6.892,0.182,0,0.449,30.19,0.797,0,0.353,21.6,1.512,0,0.371,23.06,2.212,0,0.257,14.5,2.74,0,0.188,10.25,3.389,0,0.779,59.14,4.143,0,0.648,47.68,5.268,0
"2019-12-09 15:30:00",4,0.046,3.802,0.01,0.123,6.892,0.182,0,0.449,30.19,0.797,0,0.353,21.6,1.512,0,0.371,23.06,2.212,0,0.257,14.5,2.74,0,0.188,10.25,3.389,0,0.779,59.14,4.143,0,0.648,47.68,5.268,0
"2019-12-09 16:00:00",5,0.042,3.675,-0.009,0.119,6.712,0.144,0,0.449,30.16,0.758,0,0.35,21.38,1.531,0,0.369,22.96,2.153,0,0.258,14.52,2.74,0,0.186,10.13,3.429,0,0.684,50.75,4.223,0,0.643,47.27,5.288,0
"2019-12-09 16:30:00",6,0.042,3.675,-0.009,0.119,6.712,0.144,0,0.449,30.16,0.758,0,0.35,21.38,1.531,0,0.369,22.96,2.153,0,0.258,14.52,2.74,0,0.186,10.13,3.429,0,0.684,50.75,4.223,0,0.643,47.27,5.288,0
"2019-12-09 17:00:00",7,0.045,3.774,-0.048,0.125,6.967,0.201,0,0.452,30.47,0.739,0,0.356,21.8,1.512,0,0.372,23.17,2.231,0,0.254,14.29,2.799,0,0.185,10.07,3.449,0,0.518,37.17,4.183,0,0.643,47.26,5.288,0
"2019-12-09 17:30:00",8,0.045,3.774,-0.048,0.125,6.967,0.201,0,0.452,30.47,0.739,0,0.356,21.8,1.512,0,0.372,23.17,2.231,0,0.254,14.29,2.799,0,0.185,10.07,3.449,0,0.518,37.17,4.183,0,0.643,47.26,5.288,0
"2019-12-09 18:00:00",9,0.037,3.513,-0.124,0.119,6.725,0.144,0,0.447,29.93,0.778,0,0.351,21.46,1.492,0,0.371,23.1,2.231,0,0.263,14.86,2.799,0,0.186,10.11,3.449,0,0.393,25,4.243,0,0.645,47.43,5.308,0
"2019-12-09 18:30:00",10,0.037,3.513,-0.124,0.119,6.725,0.144,0,0.447,29.93,0.778,0,0.351,21.46,1.492,0,0.371,23.1,2.231,0,0.263,14.86,2.799,0,0.186,10.11,3.449,0,0.393,25,4.243,0,0.645,47.43,5.308,0
"2019-12-09 19:00:00",11,0.043,3.685,-0.181,0.121,6.782,0.182,0,0.443,29.59,0.816,0,0.353,21.63,1.512,0,0.374,23.34,2.251,0,0.256,14.37,2.779,0,0.187,10.17,3.449,0,0.47,32.17,4.263,0,0.644,47.36,5.329,0
"2019-12-09 19:30:00",12,0.043,3.685,-0.181,0.121,6.782,0.182,0,0.443,29.59,0.816,0,0.353,21.63,1.512,0,0.374,23.34,2.251,0,0.256,14.37,2.779,0,0.187,10.17,3.449,0,0.47,32.17,4.263,0,0.644,47.36,5.329,0
"2019-12-09 20:00:00",13,0.037,3.508,-0.258,0.12,6.765,0.163,0,0.443,29.53,0.797,0,0.353,21.56,1.512,0,0.372,23.21,2.27,0,0.259,14.59,2.818,0,0.186,10.08,3.449,0,0.402,25.74,4.223,0,0.646,47.54,5.329,0
"2019-12-09 20:30:00",14,0.037,3.508,-0.258,0.12,6.765,0.163,0,0.443,29.53,0.797,0,0.353,21.56,1.512,0,0.372,23.21,2.27,0,0.259,14.59,2.818,0,0.186,10.08,3.449,0,0.402,25.74,4.223,0,0.646,47.54,5.329,0
"2019-12-09 21:00:00",15,0.037,3.506,-0.391,0.121,6.785,0.182,0,0.445,29.75,0.758,0,0.355,21.72,1.55,0,0.369,22.96,2.231,0,0.261,14.71,2.779,0,0.186,10.11,3.409,0,0.33,19.75,4.263,0,0.647,47.55,5.349,0
"2019-12-09 21:30:00",16,0.037,3.506,-0.391,0.121,6.785,0.182,0,0.445,29.75,0.758,0,0.355,21.72,1.55,0,0.369,22.96,2.231,0,0.261,14.71,2.779,0,0.186,10.11,3.409,0,0.33,19.75,4.263,0,0.647,47.55,5.349,0
"2019-12-09 22:00:00",17,0.034,3.396,-0.449,0.115,6.544,0.182,0,0.442,29.46,0.835,0,0.349,21.24,1.57,0,0.372,23.15,2.251,0,0.261,14.72,2.818,0,0.185,10.03,3.429,0,0.034,3.39,4.303,0,0.644,47.33,5.329,0
"2019-12-09 22:30:00",18,0.034,3.396,-0.449,0.115,6.544,0.182,0,0.442,29.46,0.835,0,0.349,21.24,1.57,0,0.372,23.15,2.251,0,0.261,14.72,2.818,0,0.185,10.03,3.429,0,0.034,3.39,4.303,0,0.644,47.33,5.329,0
"2019-12-09 23:00:00",19,0.035,3.42,-0.525,0.118,6.676,0.163,0,0.441,29.4,0.797,0,0.355,21.74,1.57,0,0.368,22.86,2.29,0,0.259,14.63,2.838,0,0.181,9.84,3.488,0,0.022,3.02,4.283,0,0.644,47.34,5.308,0
"2019-12-09 23:30:00",20,0.035,3.42,-0.525,0.118,6.676,0.163,0,0.441,29.4,0.797,0,0.355,21.74,1.57,0,0.368,22.86,2.29,0,0.259,14.63,2.838,0,0.181,9.84,3.488,0,0.022,3.02,4.283,0,0.644,47.34,5.308,0
"2019-12-10 00:00:00",21,0.032,3.321,-0.639,0.124,6.941,0.125,0,0.437,29,0.816,0,0.355,21.73,1.589,0,0.372,23.17,2.212,0,0.26,14.66,2.818,0,0.187,10.16,3.409,0,0,1.977,4.303,0,0.646,47.51,5.389,0
"2019-12-10 00:30:00",22,0.032,3.321,-0.639,0.124,6.941,0.125,0,0.437,29,0.816,0,0.355,21.73,1.589,0,0.372,23.17,2.212,0,0.26,14.66,2.818,0,0.187,10.16,3.409,0,0,1.977,4.303,0,0.646,47.51,5.389,0
"2019-12-10 01:00:00",23,0.031,3.314,-0.735,0.123,6.915,0.144,0,0.437,29.01,0.797,0,0.35,21.37,1.531,0,0.366,22.69,2.29,0,0.26,14.69,2.857,0,0.183,9.96,3.429,0,0,1.227,4.323,0,0.647,47.63,5.369,0
"2019-12-10 01:30:00",24,0.031,3.314,-0.735,0.123,6.915,0.144,0,0.437,29.01,0.797,0,0.35,21.37,1.531,0,0.366,22.69,2.29,0,0.26,14.69,2.857,0,0.183,9.96,3.429,0,0,1.227,4.323,0,0.647,47.63,5.369,0
"2019-12-10 02:00:00",25,0.027,3.166,-0.811,0.119,6.699,0.125,0,0.439,29.22,0.778,0,0.353,21.58,1.57,0,0.369,22.88,2.27,0,0.257,14.43,2.857,0,0.187,10.14,3.468,0,0,1.427,4.303,0,0.647,47.61,5.288,0
"2019-12-10 02:30:00",26,0.027,3.166,-0.811,0.119,6.699,0.125,0,0.439,29.22,0.778,0,0.353,21.58,1.57,0,0.369,22.88,2.27,0,0.257,14.43,2.857,0,0.187,10.14,3.468,0,0,1.427,4.303,0,0.647,47.61,5.288,0
"2019-12-10 03:00:00",27,0.033,3.351,-0.887,0.121,6.806,0.086,0,0.436,28.9,0.835,0,0.349,21.27,1.589,0,0.372,23.15,2.231,0,0.26,14.67,2.838,0,0.185,10.04,3.508,0,0,1.354,4.283,0,0.643,47.23,5.389,0
"2019-12-10 03:30:00",28,0.033,3.351,-0.887,0.121,6.806,0.086,0,0.436,28.9,0.835,0,0.349,21.27,1.589,0,0.372,23.15,2.231,0,0.26,14.67,2.838,0,0.185,10.04,3.508,0,0,1.354,4.283,0,0.643,47.23,5.389,0
"2019-12-10 04:00:00",29,0.033,3.378,-0.849,0.122,6.835,0.048,0,0.439,29.23,0.855,0,0.347,21.12,1.589,0,0.373,23.21,2.29,0,0.257,14.48,2.799,0,0.182,9.88,3.468,0,0,1.243,4.323,0,0.644,47.34,5.389,0
"2019-12-10 04:30:00",30,0.033,3.378,-0.849,0.122,6.835,0.048,0,0.439,29.23,0.855,0,0.347,21.12,1.589,0,0.373,23.21,2.29,0,0.257,14.48,2.799,0,0.182,9.88,3.468,0,0,1.243,4.323,0,0.644,47.34,5.389,0
"2019-12-10 05:00:00",31,0.032,3.34,-0.773,0.118,6.687,0.086,0,0.438,29.07,0.778,0,0.351,21.39,1.531,0,0.37,23.02,2.251,0,0.258,14.51,2.818,0,0.185,10.07,3.488,0,0,1.185,4.323,0,0.645,47.41,5.369,0
"2019-12-10 05:30:00",32,0.032,3.34,-0.773,0.118,6.687,0.086,0,0.438,29.07,0.778,0,0.351,21.39,1.531,0,0.37,23.02,2.251,0,0.258,14.51,2.818,0,0.185,10.07,3.488,0,0,1.185,4.323,0,0.645,47.41,5.369,0
"2019-12-10 06:00:00",33,0.029,3.251,-0.735,0.118,6.668,0.144,0,0.441,29.34,0.816,0,0.352,21.51,1.589,0,0.371,23.05,2.309,0,0.259,14.6,2.818,0,0.187,10.16,3.468,0,0,1.174,4.323,0,0.64,47,5.43,0
"2019-12-10 06:30:00",34,0.029,3.251,-0.735,0.118,6.668,0.144,0,0.441,29.34,0.816,0,0.352,21.51,1.589,0,0.371,23.05,2.309,0,0.259,14.6,2.818,0,0.187,10.16,3.468,0,0,1.174,4.323,0,0.64,47,5.43,0
"2019-12-10 07:00:00",35,0.032,3.339,-0.773,0.12,6.755,0.048,0,0.437,29,0.835,0,0.352,21.47,1.531,0,0.372,23.14,2.231,0,0.259,14.57,2.877,0,0.182,9.91,3.488,0,0,1.08,4.303,0,0.644,47.37,5.369,0
"2019-12-10 07:30:00",36,0.032,3.339,-0.773,0.12,6.755,0.048,0,0.437,29,0.835,0,0.352,21.47,1.531,0,0.372,23.14,2.231,0,0.259,14.57,2.877,0,0.182,9.91,3.488,0,0,1.08,4.303,0,0.644,47.37,5.369,0
"2019-12-10 08:00:00",37,0.031,3.298,-0.906,0.12,6.772,0.106,0,0.433,28.58,0.816,0,0.354,21.65,1.647,0,0.37,23.01,2.29,0,0.258,14.54,2.838,0,0.185,10.03,3.468,0,0,1.108,4.283,0,0.648,47.7,5.349,0
"2019-12-10 08:30:00",38,0.031,3.298,-0.906,0.12,6.772,0.106,0,0.433,28.58,0.816,0,0.354,21.65,1.647,0,0.37,23.01,2.29,0,0.258,14.54,2.838,0,0.185,10.03,3.468,0,0,1.108,4.283,0,0.648,47.7,5.349,0
"2019-12-10 09:00:00",39,0.03,3.284,-1.039,0.113,6.455,0.086,0,0.44,29.32,0.855,0,0.346,21.04,1.628,0,0.37,23.02,2.251,0,0.258,14.55,2.857,0,0.183,9.96,3.488,0,0,1.107,4.343,0,0.646,47.52,5.349,0
"2019-12-10 09:30:00",40,0.03,3.284,-1.039,0.113,6.455,0.086,0,0.44,29.32,0.855,0,0.346,21.04,1.628,0,0.37,23.02,2.251,0,0.258,14.55,2.857,0,0.183,9.96,3.488,0,0,1.107,4.343,0,0.646,47.52,5.349,0
"2019-12-10 10:00:00",41,0.029,3.25,-1.077,0.113,6.446,0.086,0,0.437,28.95,0.778,0,0.347,21.13,1.531,0,0.37,23.01,2.309,0,0.26,14.64,2.857,0,0.184,10,3.449,0,0,1.151,4.323,0,0.651,47.89,5.329,0
"2019-12-10 10:30:00",42,0.029,3.25,-1.077,0.113,6.446,0.086,0,0.437,28.95,0.778,0,0.347,21.13,1.531,0,0.37,23.01,2.309,0,0.26,14.64,2.857,0,0.184,10,3.449,0,0,1.151,4.323,0,0.651,47.89,5.329,0
"2019-12-10 11:00:00",43,0.032,3.33,-1.001,0.115,6.522,0.048,0,0.435,28.78,0.855,0,0.352,21.51,1.55,0,0.366,22.64,2.309,0,0.26,14.68,2.857,0,0.184,10,3.468,0,0,1.156,4.303,0,0.644,47.35,5.349,0
"2019-12-10 11:30:00",44,0.032,3.33,-1.001,0.115,6.522,0.048,0,0.435,28.78,0.855,0,0.352,21.51,1.55,0,0.366,22.64,2.309,0,0.26,14.68,2.857,0,0.184,10,3.468,0,0,1.156,4.303,0,0.644,47.35,5.349,0
"2019-12-10 12:00:00",45,0.03,3.282,-0.849,0.115,6.518,0.106,0,0.438,29.08,0.835,0,0.345,20.97,1.531,0,0.373,23.23,2.29,0,0.261,14.76,2.857,0,0.183,9.95,3.449,0,0,1.198,4.283,0,0.644,47.36,5.369,0
"2019-12-10 12:30:00",46,0.03,3.282,-0.849,0.115,6.518,0.106,0,0.438,29.08,0.835,0,0.345,20.97,1.531,0,0.373,23.23,2.29,0,0.261,14.76,2.857,0,0.183,9.95,3.449,0,0,1.198,4.283,0,0.644,47.36,5.369,0
"2019-12-10 13:00:00",47,0.03,3.28,-0.563,0.113,6.438,0.048,0,0.437,28.99,0.835,0,0.346,21.01,1.531,0,0.368,22.84,2.27,0,0.255,14.32,2.838,0,0.186,10.13,3.488,0,0,1.111,4.303,0,0.644,47.35,5.329,0
"2019-12-10 13:30:00",48,0.03,3.28,-0.563,0.113,6.438,0.048,0,0.437,28.99,0.835,0,0.346,21.01,1.531,0,0.368,22.84,2.27,0,0.255,14.32,2.838,0,0.186,10.13,3.488,0,0,1.111,4.303,0,0.644,47.35,5.329,0
"2019-12-10 14:00:00",49,0.036,3.47,-0.296,0.113,6.461,0.067,0,0.439,29.18,0.797,0,0.347,21.07,1.628,0,0.372,23.21,2.309,0,0.26,14.67,2.877,0,0.185,10.07,3.429,0,0,1.136,4.323,0,0.646,47.49,5.369,0
"2019-12-10 14:30:00",50,0.036,3.47,-0.296,0.113,6.461,0.067,0,0.439,29.18,0.797,0,0.347,21.07,1.628,0,0.372,23.21,2.309,0,0.26,14.67,2.877,0,0.185,10.07,3.429,0,0,1.136,4.323,0,0.646,47.49,5.369,0
"2019-12-10 15:00:00",51,0.035,3.427,-0.258,0.112,6.407,0.106,0,0.433,28.64,0.816,0,0.348,21.23,1.609,0,0.372,23.21,2.251,0,0.255,14.34,2.877,0,0.183,9.96,3.449,0,0,1.192,4.323,0,0.647,47.57,5.349,0
"2019-12-10 15:30:00",52,0.035,3.427,-0.258,0.112,6.407,0.106,0,0.433,28.64,0.816,0,0.348,21.23,1.609,0,0.372,23.21,2.251,0,0.255,14.34,2.877,0,0.183,9.96,3.449,0,0,1.192,4.323,0,0.647,47.57,5.349,0
"2019-12-10 16:00:00",53,0.036,3.45,-0.239,0.121,6.794,0.106,0,0.436,28.95,0.797,0,0.349,21.27,1.628,0,0.373,23.23,2.251,0,0.259,14.57,2.799,0,0.185,10.05,3.449,0,0,1.201,4.283,0,0.645,47.47,5.369,0
"2019-12-10 16:30:00",54,0.036,3.45,-0.239,0.121,6.794,0.106,0,0.436,28.95,0.797,0,0.349,21.27,1.628,0,0.373,23.23,2.251,0,0.259,14.57,2.799,0,0.185,10.05,3.449,0,0,1.201,4.283,0,0.645,47.47,5.369,0
"2019-12-10 17:00:00",55,0.036,3.448,-0.22,0.116,6.596,0.125,0,0.43,28.36,0.855,0,0.353,21.56,1.589,0,0.369,22.92,2.251,0,0.266,15.1,2.857,0,0.183,9.92,3.508,0,0,1.187,4.323,0,0.643,47.3,5.369,0
"2019-12-10 17:30:00",56,0.036,3.448,-0.22,0.116,6.596,0.125,0,0.43,28.36,0.855,0,0.353,21.56,1.589,0,0.369,22.92,2.251,0,0.266,15.1,2.857,0,0.183,9.92,3.508,0,0,1.187,4.323,0,0.643,47.3,5.369,0
"2019-12-10 18:00:00",57,0.037,3.502,-0.22,0.115,6.509,0.144,0,0.437,29.04,0.835,0,0.346,21.04,1.667,0,0.37,23.02,2.27,0,0.259,14.62,2.838,0,0.184,10.01,3.449,0,0,1.143,4.343,0,0.647,47.58,5.288,0
"2019-12-10 18:30:00",58,0.037,3.502,-0.22,0.115,6.509,0.144,0,0.437,29.04,0.835,0,0.346,21.04,1.667,0,0.37,23.02,2.27,0,0.259,14.62,2.838,0,0.184,10.01,3.449,0,0,1.143,4.343,0,0.647,47.58,5.288,0
"2019-12-10 19:00:00",59,0.034,3.389,-0.201,0.113,6.43,0.086,0,0.43,28.3,0.855,0,0.349,21.25,1.628,0,0.369,22.93,2.27,0,0.259,14.59,2.857,0,0.183,9.92,3.468,0,0,1.179,4.263,0,0.642,47.2,5.389,0
"2019-12-10 19:30:00",60,0.034,3.389,-0.201,0.113,6.43,0.086,0,0.43,28.3,0.855,0,0.349,21.25,1.628,0,0.369,22.93,2.27,0,0.259,14.59,2.857,0,0.183,9.92,3.468,0,0,1.179,4.263,0,0.642,47.2,5.389,0
"2019-12-10 20:00:00",61,0.036,3.453,-0.201,0.117,6.62,0.106,0,0.436,28.95,0.855,0,0.349,21.27,1.609,0,0.364,22.52,2.27,0,0.259,14.57,2.857,0,0.184,10,3.488,0,0,1.211,4.323,0,0.646,47.51,5.349,0
"2019-12-10 20:30:00",62,0.036,3.453,-0.201,0.117,6.62,0.106,0,0.436,28.95,0.855,0,0.349,21.27,1.609,0,0.364,22.52,2.27,0,0.259,14.57,2.857,0,0.184,10,3.488,0,0,1.211,4.323,0,0.646,47.51,5.349,0
"2019-12-10 21:00:00",63,0.03,3.282,-0.143,0.113,6.436,0.182,0,0.436,28.94,0.874,0,0.349,21.24,1.57,0,0.37,22.97,2.309,0,0.26,14.67,2.818,0,0.184,9.99,3.449,0,0,1.201,4.303,0,0.641,47.13,5.369,0
"2019-12-10 21:30:00",64,0.03,3.282,-0.143,0.113,6.436,0.182,0,0.436,28.94,0.874,0,0.349,21.24,1.57,0,0.37,22.97,2.309,0,0.26,14.67,2.818,0,0.184,9.99,3.449,0,0,1.201,4.303,0,0.641,47.13,5.369,0
"2019-12-10 22:00:00",65,0.033,3.359,-0.105,0.115,6.509,0.182,0,0.43,28.38,0.816,0,0.349,21.28,1.609,0,0.37,22.97,2.329,0,0.26,14.66,2.857,0,0.185,10.03,3.488,0,0,1.177,4.303,0,0.639,46.9,5.329,0
"2019-12-10 22:30:00",66,0.033,3.359,-0.105,0.115,6.509,0.182,0,0.43,28.38,0.816,0,0.349,21.28,1.609,0,0.37,22.97,2.329,0,0.26,14.66,2.857,0,0.185,10.03,3.488,0,0,1.177,4.303,0,0.639,46.9,5.329,0
"2019-12-10 23:00:00",67,0.039,3.574,-0.086,0.119,6.694,0.125,0,0.437,28.97,0.797,0,0.345,20.95,1.647,0,0.366,22.65,2.329,0,0.257,14.48,2.857,0,0.184,10.01,3.429,0,0,1.16,4.263,0,0.652,48.03,5.288,0
"2019-12-10 23:30:00",68,0.039,3.574,-0.086,0.119,6.694,0.125,0,0.437,28.97,0.797,0,0.345,20.95,1.647,0,0.366,22.65,2.329,0,0.257,14.48,2.857,0,0.184,10.01,3.429,0,0,1.16,4.263,0,0.652,48.03,5.288,0
"2019-12-11 00:00:00",69,0.038,3.527,-0.067,0.114,6.472,0.182,0,0.433,28.63,0.816,0,0.347,21.08,1.589,0,0.367,22.78,2.309,0,0.261,14.71,2.799,0,0.189,10.27,3.468,0,0,1.196,4.263,0,0.643,47.26,5.369,0
"2019-12-11 00:30:00",70,0.038,3.527,-0.067,0.114,6.472,0.182,0,0.433,28.63,0.816,0,0.347,21.08,1.589,0,0.367,22.78,2.309,0,0.261,14.71,2.799,0,0.189,10.27,3.468,0,0,1.196,4.263,0,0.643,47.26,5.369,0
"2019-12-11 01:00:00",71,0.033,3.364,-0.048,0.112,6.413,0.182,0,0.431,28.46,0.816,0,0.347,21.14,1.57,0,0.375,23.4,2.251,0,0.26,14.7,2.916,0,0.184,9.98,3.429,0,0,1.15,4.303,0,0.644,47.32,5.329,0
"2019-12-11 01:30:00",72,0.033,3.364,-0.048,0.112,6.413,0.182,0,0.431,28.46,0.816,0,0.347,21.14,1.57,0,0.375,23.4,2.251,0,0.26,14.7,2.916,0,0.184,9.98,3.429,0,0,1.15,4.303,0,0.644,47.32,5.329,0
"2019-12-11 02:00:00",73,0.04,3.59,-0.009,0.114,6.506,0.182,0,0.432,28.49,0.797,0,0.346,21.05,1.609,0,0.37,22.97,2.309,0,0.26,14.63,2.818,0,0.184,10.02,3.429,0,0,1.148,4.243,0,0.646,47.47,5.288,0
"2019-12-11 02:30:00",74,0.04,3.59,-0.009,0.114,6.506,0.182,0,0.432,28.49,0.797,0,0.346,21.05,1.609,0,0.37,22.97,2.309,0,0.26,14.63,2.818,0,0.184,10.02,3.429,0,0,1.148,4.243,0,0.646,47.47,5.288,0
"2019-12-11 03:00:00",75,0.036,3.474,-0.028,0.115,6.512,0.201,0,0.43,28.31,0.797,0,0.349,21.28,1.609,0,0.371,23.09,2.309,0,0.258,14.51,2.877,0,0.188,10.24,3.468,0,0,1.14,4.323,0,0.646,47.48,5.349,0
"2019-12-11 03:30:00",76,0.036,3.474,-0.028,0.115,6.512,0.201,0,0.43,28.31,0.797,0,0.349,21.28,1.609,0,0.371,23.09,2.309,0,0.258,14.51,2.877,0,0.188,10.24,3.468,0,0,1.14,4.323,0,0.646,47.48,5.349,0
"2019-12-11 04:00:00",77,0.04,3.604,-0.009,0.112,6.38,0.163,0,0.427,28.06,0.855,0,0.344,20.9,1.589,0,0.373,23.23,2.251,0,0.258,14.5,2.799,0,0.181,9.85,3.508,0,0,1.178,4.263,0,0.646,47.52,5.329,0
"2019-12-11 04:30:00",78,0.04,3.604,-0.009,0.112,6.38,0.163,0,0.427,28.06,0.855,0,0.344,20.9,1.589,0,0.373,23.23,2.251,0,0.258,14.5,2.799,0,0.181,9.85,3.508,0,0,1.178,4.263,0,0.646,47.52,5.329,0
"2019-12-11 05:00:00",79,0.047,3.825,0.01,0.115,6.529,0.182,0,0.432,28.51,0.835,0,0.343,20.78,1.589,0,0.368,22.84,2.27,0,0.257,14.47,2.877,0,0.187,10.17,3.488,0,0,1.111,4.263,0,0.647,47.63,5.288,0
"2019-12-11 05:30:00",80,0.047,3.825,0.01,0.115,6.529,0.182,0,0.432,28.51,0.835,0,0.343,20.78,1.589,0,0.368,22.84,2.27,0,0.257,14.47,2.877,0,0.187,10.17,3.488,0,0,1.111,4.263,0,0.647,47.63,5.288,0
"2019-12-11 06:00:00",81,0.045,3.761,0.01,0.112,6.385,0.144,0,0.43,28.34,0.893,0,0.343,20.8,1.57,0,0.369,22.93,2.251,0,0.259,14.6,2.799,0,0.182,9.88,3.468,0,0,1.164,4.243,0,0.645,47.41,5.369,0
"2019-12-11 06:30:00",82,0.045,3.761,0.01,0.112,6.385,0.144,0,0.43,28.34,0.893,0,0.343,20.8,1.57,0,0.369,22.93,2.251,0,0.259,14.6,2.799,0,0.182,9.88,3.468,0,0,1.164,4.243,0,0.645,47.41,5.369,0
"2019-12-11 07:00:00",83,0.044,3.74,0.029,0.114,6.503,0.201,0,0.428,28.18,0.874,0,0.344,20.87,1.628,0,0.371,23.07,2.309,0,0.262,14.83,2.818,0,0.181,9.8,3.488,0,0,1.182,4.303,0,0.646,47.49,5.288,0
"2019-12-11 07:30:00",84,0.044,3.74,0.029,0.114,6.503,0.201,0,0.428,28.18,0.874,0,0.344,20.87,1.628,0,0.371,23.07,2.309,0,0.262,14.83,2.818,0,0.181,9.8,3.488,0,0,1.182,4.303,0,0.646,47.49,5.288,0
"2019-12-11 08:00:00",85,0.044,3.733,0.029,0.113,6.463,0.221,0,0.432,28.52,0.855,0,0.347,21.07,1.628,0,0.369,22.94,2.251,0,0.257,14.45,2.799,0,0.182,9.91,3.488,0,0,1.132,4.303,0,0.649,47.76,5.389,0
"2019-12-11 08:30:00",86,0.044,3.733,0.029,0.113,6.463,0.221,0,0.432,28.52,0.855,0,0.347,21.07,1.628,0,0.369,22.94,2.251,0,0.257,14.45,2.799,0,0.182,9.91,3.488,0,0,1.132,4.303,0,0.649,47.76,5.389,0
"2019-12-11 09:00:00",87,0.042,3.652,0.029,0.117,6.626,0.221,0,0.432,28.48,0.835,0,0.346,21.03,1.647,0,0.366,22.7,2.348,0,0.255,14.32,2.818,0,0.185,10.04,3.468,0,0,1.177,4.283,0,0.644,47.35,5.329,0
"2019-12-11 09:30:00",88,0.042,3.652,0.029,0.117,6.626,0.221,0,0.432,28.48,0.835,0,0.346,21.03,1.647,0,0.366,22.7,2.348,0,0.255,14.32,2.818,0,0.185,10.04,3.468,0,0,1.177,4.283,0,0.644,47.35,5.329,0
"2019-12-11 10:00:00",89,0.045,3.755,0.048,0.116,6.586,0.182,0,0.427,28.09,0.816,0,0.346,21.03,1.647,0,0.369,22.92,2.329,0,0.26,14.66,2.818,0,0.183,9.96,3.449,0,0,1.087,4.303,0,0.648,47.71,5.349,0
"2019-12-11 10:30:00",90,0.045,3.755,0.048,0.116,6.586,0.182,0,0.427,28.09,0.816,0,0.346,21.03,1.647,0,0.369,22.92,2.329,0,0.26,14.66,2.818,0,0.183,9.96,3.449,0,0,1.087,4.303,0,0.648,47.71,5.349,0
"2019-12-11 11:00:00",91,0.053,4.042,0.067,0.115,6.51,0.163,0,0.433,28.64,0.816,0,0.344,20.83,1.647,0,0.373,23.23,2.309,0,0.255,14.32,2.877,0,0.184,10.01,3.508,0,0,1.153,4.243,0,0.645,47.42,5.288,0
"2019-12-11 11:30:00",92,0.053,4.042,0.067,0.115,6.51,0.163,0,0.433,28.64,0.816,0,0.344,20.83,1.647,0,0.373,23.23,2.309,0,0.255,14.32,2.877,0,0.184,10.01,3.508,0,0,1.153,4.243,0,0.645,47.42,5.288,0
"2019-12-11 12:00:00",93,0.066,4.513,0.086,0.113,6.458,0.221,0,0.435,28.79,0.816,0,0.344,20.84,1.647,0,0.374,23.34,2.309,0,0.258,14.5,2.838,0,0.182,9.91,3.488,0,0,1.171,4.283,0,0.646,47.48,5.288,0
"2019-12-11 12:30:00",94,0.066,4.513,0.086,0.113,6.458,0.221,0,0.435,28.79,0.816,0,0.344,20.84,1.647,0,0.374,23.34,2.309,0,0.258,14.5,2.838,0,0.182,9.91,3.488,0,0,1.171,4.283,0,0.646,47.48,5.288,0
