"TOA5","CR1000","CR1000","91760","CR1000.Std.32.03","CPU:CR1000_SoilVUEOnly.CR1","4114","Soil"
"TIMESTAMP","RECORD","VWC_5cm","Ka_5cm","T_5cm","BulkEC_5cm","VWC_10cm","Ka_10cm","T_10cm","BulkEC_10cm","VWC_20cm","Ka_20cm","T_20cm","BulkEC_20cm","VWC_30cm","Ka_30cm","T_30cm","BulkEC_30cm","VWC_40cm","Ka_40cm","T_40cm","BulkEC_40cm","VWC_50cm","Ka_50cm","T_50cm","BulkEC_50cm","VWC_60cm","Ka_60cm","T_60cm","BulkEC_60cm","VWC_75cm","Ka_75cm","T_75cm","BulkEC_75cm","VWC_100cm","Ka_100cm","T_100cm","BulkEC_100cm"
"TS","RN","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2020-08-23 03:30:00",279,0.001,2.416,14.13,0,0.028,3.204,17.83,0,0.039,3.559,19.2,0,0.06,4.302,18.75,0,0.018,2.903,18.01,0,0.073,4.762,17.46,0,0.084,5.197,16.72,0,0.01,2.678,15.78,0,0,1.081,14.13,0
"2020-08-23 04:00:00",280,0.004,2.493,13.23,0,0.03,3.28,17.28,0,0.039,3.579,19.07,0,0.055,4.129,18.72,0,0.021,2.992,18.06,0,0.075,4.869,17.49,0,0.085,5.256,16.72,0,0.013,2.741,15.75,0,0,1.108,14.08,0
"2020-08-23 04:30:00",281,0.004,2.493,13.23,0,0.03,3.28,17.28,0,0.039,3.579,19.07,0,0.055,4.129,18.72,0,0.021,2.992,18.06,0,0.075,4.869,17.49,0,0.085,5.256,16.72,0,0.013,2.741,15.75,0,0,1.108,14.08,0
"2020-08-23 05:00:00",282,0.003,2.458,12.49,0,0.031,3.303,16.78,0,0.037,3.5,18.85,0,0.06,4.3,18.69,0,0.019,2.939,18.09,0,0.074,4.833,17.46,0,0.08,5.053,16.72,0,0.013,2.76,15.73,0,0,1.085,14.08,0
"2020-08-23 05:30:00",283,0.003,2.458,12.49,0,0.031,3.303,16.78,0,0.037,3.5,18.85,0,0.06,4.3,18.69,0,0.019,2.939,18.09,0,0.074,4.833,17.46,0,0.08,5.053,16.72,0,0.013,2.76,15.73,0,0,1.085,14.08,0
"2020-08-23 06:00:00",284,0,2.376,11.9,0,0.029,3.243,16.35,0,0.039,3.563,18.67,0,0.06,4.301,18.61,0,0.021,2.982,18.09,0,0.076,4.891,17.46,0,0.081,5.111,16.75,0,0.012,2.733,15.73,0,0,1.121,14.08,0
"2020-08-23 06:30:00",285,0,2.376,11.9,0,0.029,3.243,16.35,0,0.039,3.563,18.67,0,0.06,4.301,18.61,0,0.021,2.982,18.09,0,0.076,4.891,17.46,0,0.081,5.111,16.75,0,0.012,2.733,15.73,0,0,1.121,14.08,0
"2020-08-23 07:00:00",286,0.001,2.408,11.4,0,0.03,3.261,15.9,0,0.04,3.593,18.45,0,0.058,4.217,18.56,0,0.022,3.007,18.06,0,0.073,4.787,17.49,0,0.079,5.031,16.78,0,0.013,2.749,15.73,0,0,1.158,14.13,0
"2020-08-23 07:30:00",287,0.001,2.408,11.4,0,0.03,3.261,15.9,0,0.04,3.593,18.45,0,0.058,4.217,18.56,0,0.022,3.007,18.06,0,0.073,4.787,17.49,0,0.079,5.031,16.78,0,0.013,2.749,15.73,0,0,1.158,14.13,0
"2020-08-23 08:00:00",288,0.001,2.425,11.34,0,0.029,3.24,15.55,0,0.037,3.494,18.24,0,0.058,4.221,18.53,0,0.02,2.95,18.09,0,0.072,4.736,17.52,0,0.081,5.089,16.78,0,0.012,2.71,15.73,0,0,1.065,14.13,0
"2020-08-23 08:30:00",289,0.001,2.425,11.34,0,0.029,3.24,15.55,0,0.037,3.494,18.24,0,0.058,4.221,18.53,0,0.02,2.95,18.09,0,0.072,4.736,17.52,0,0.081,5.089,16.78,0,0.012,2.71,15.73,0,0,1.065,14.13,0
"2020-08-23 09:00:00",290,0,2.347,12.58,0,0.03,3.281,15.41,0,0.041,3.615,18.09,0,0.062,4.354,18.43,0,0.02,2.967,18.06,0,0.076,4.89,17.52,0,0.08,5.068,16.78,0,0.015,2.815,15.73,0,0,1.093,14.1,0
"2020-08-23 09:30:00",291,0,2.347,12.58,0,0.03,3.281,15.41,0,0.041,3.615,18.09,0,0.062,4.354,18.43,0,0.02,2.967,18.06,0,0.076,4.89,17.52,0,0.08,5.068,16.78,0,0.015,2.815,15.73,0,0,1.093,14.1,0
