"Plot Title: MMSM2"
"#","Date Time, GMT-08:00","Water Content, m³/m³ (LGR S/N: 20418943, SEN S/N: 20683999, LBL: MMSM2 10 cm)","Water Content, m³/m³ (LGR S/N: 20418943, SEN S/N: 20684001, LBL: MMSM2 30 cm)","Water Content, m³/m³ (LGR S/N: 20418943, SEN S/N: 20684008, LBL: MMSM2 75 cm)"
1,12/10/19 09:30:01 AM,0.2935,0.3286,0.3335
2,12/10/19 10:00:01 AM,0.2935,0.3282,0.3335
3,12/10/19 10:30:01 AM,0.2932,0.3282,0.3335
4,12/10/19 11:00:01 AM,0.2932,0.3282,0.3335
5,12/10/19 11:30:01 AM,0.2932,0.3282,0.3335
6,12/10/19 12:00:01 PM,0.2932,0.3277,0.3335
7,12/10/19 12:30:01 PM,0.2932,0.3277,0.3335
8,12/10/19 01:00:01 PM,0.2932,0.3277,0.3330
9,12/10/19 01:30:01 PM,0.2932,0.3277,0.3330
10,12/10/19 02:00:01 PM,0.2935,0.3277,0.3330
11,12/10/19 02:30:01 PM,0.2932,0.3277,0.3330
12,12/10/19 03:00:01 PM,0.2932,0.3277,0.3330
13,12/10/19 03:30:01 PM,0.2932,0.3277,0.3330
14,12/10/19 04:00:01 PM,0.2932,0.3277,0.3326
15,12/10/19 04:30:01 PM,0.2935,0.3277,0.3330
16,12/10/19 05:00:01 PM,0.2935,0.3277,0.3326
17,12/10/19 05:30:01 PM,0.2935,0.3277,0.3326
18,12/10/19 06:00:01 PM,0.2938,0.3277,0.3326
19,12/10/19 06:30:01 PM,0.2938,0.3277,0.3326
20,12/10/19 07:00:01 PM,0.2938,0.3277,0.3326
21,12/10/19 07:30:01 PM,0.2938,0.3277,0.3326
22,12/10/19 08:00:01 PM,0.2938,0.3277,0.3321
23,12/10/19 08:30:01 PM,0.2938,0.3277,0.3321
24,12/10/19 09:00:01 PM,0.2938,0.3277,0.3326
25,12/10/19 09:30:01 PM,0.2938,0.3282,0.3326
26,12/10/19 10:00:01 PM,0.2938,0.3277,0.3326
27,12/10/19 10:30:01 PM,0.2938,0.3277,0.3326
28,12/10/19 11:00:01 PM,0.2942,0.3277,0.3326
