"Plot Title: MMSM5"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 20446556, SEN S/N: 10759123, LBL: MMSM5 1 m)","Water Content, m³/m³ (LGR S/N: 20446556, SEN S/N: 20456141, LBL: MMSM5 30 cm)","Water Content, m³/m³ (LGR S/N: 20446556, SEN S/N: 20652825, LBL: MMSM5 10 cm)"
95,09/06/19 01:00:01 PM,0.2182,0.1807,0.0932
96,09/06/19 01:30:01 PM,0.2185,0.1803,0.0932
97,09/06/19 02:00:01 PM,0.2182,0.1807,0.0943
98,09/06/19 02:30:01 PM,0.2182,0.1807,0.0949
99,09/06/19 03:00:01 PM,0.2182,0.1807,0.0955
100,09/06/19 03:30:01 PM,0.2177,0.1803,0.0961
101,09/06/19 04:00:01 PM,0.2182,0.1807,0.0963
102,09/06/19 04:30:01 PM,0.2177,0.1807,0.0969
103,09/06/19 05:00:01 PM,0.2182,0.1807,0.0969
104,09/06/19 05:30:01 PM,0.2177,0.1807,0.0975
105,09/06/19 06:00:01 PM,0.2177,0.1807,0.0969
106,09/06/19 06:30:01 PM,0.2177,0.1807,0.0969
107,09/06/19 07:00:01 PM,0.2177,0.1807,0.0963
108,09/06/19 07:30:01 PM,0.2174,0.1807,0.0963
109,09/06/19 08:00:01 PM,0.2174,0.1807,0.0961
110,09/06/19 08:30:01 PM,0.2174,0.1807,0.0955
111,09/06/19 09:00:01 PM,0.2174,0.1807,0.0949
112,09/06/19 09:30:01 PM,0.2174,0.1807,0.0943
113,09/06/19 10:00:01 PM,0.2174,0.1807,0.0937
114,09/06/19 10:30:01 PM,0.2174,0.1807,0.0932
115,09/06/19 11:00:01 PM,0.2174,0.1807,0.0932
116,09/06/19 11:30:01 PM,0.2174,0.1807,0.0926
117,09/07/19 12:00:01 AM,0.2174,0.1807,0.0920
118,09/07/19 12:30:01 AM,0.2174,0.1807,0.0914
119,09/07/19 01:00:01 AM,0.2174,0.1807,0.0914
120,09/07/19 01:30:01 AM,0.2174,0.1807,0.0908
121,09/07/19 02:00:01 AM,0.2177,0.1807,0.0908
122,09/07/19 02:30:01 AM,0.2177,0.1807,0.0902
123,09/07/19 03:00:01 AM,0.2177,0.1803,0.0896
124,09/07/19 03:30:01 AM,0.2177,0.1807,0.0896
125,09/07/19 04:00:01 AM,0.2177,0.1803,0.0896
126,09/07/19 04:30:01 AM,0.2177,0.1803,0.0893
127,09/07/19 05:00:01 AM,0.2177,0.1803,0.0893
128,09/07/19 05:30:01 AM,0.2177,0.1803,0.0893
129,09/07/19 06:00:01 AM,0.2177,0.1803,0.0887
130,09/07/19 06:30:01 AM,0.2177,0.1803,0.0887
131,09/07/19 07:00:01 AM,0.2177,0.1803,0.0887
132,09/07/19 07:30:01 AM,0.2177,0.1803,0.0887
133,09/07/19 08:00:01 AM,0.2177,0.1803,0.0887
134,09/07/19 08:30:01 AM,0.2182,0.1803,0.0887
135,09/07/19 09:00:01 AM,0.2182,0.1803,0.0887
136,09/07/19 09:30:01 AM,0.2182,0.1807,0.0893
137,09/07/19 10:00:01 AM,0.2182,0.1803,0.0893
