"TOA5","CR300_RCSM3","CR300","16518","CR300.Std.08.01","CPU:RCSM3_CR300_May2021.CR300","22797","RCSM2_avg"
"TIMESTAMP","RECORD","VWC_5cm_Avg","Ka_5cm_Avg","T_5cm_Avg","BulkEC_5cm_Avg","VWC_10cm_Avg","Ka_10cm_Avg","T_10cm_Avg","BulkEC_10cm_Avg","VWC_20cm_Avg","Ka_20cm_Avg","T_20cm_Avg","BulkEC_20cm_Avg","VWC_30cm_Avg","Ka_30cm_Avg","T_30cm_Avg","BulkEC_30cm_Avg","VWC_40cm_Avg","Ka_40cm_Avg","T_40cm_Avg","BulkEC_40cm_Avg","VWC_50cm_Avg","Ka_50cm_Avg","T_50cm_Avg","BulkEC_50cm_Avg","VWC_60cm_Avg","Ka_60cm_Avg","T_60cm_Avg","BulkEC_60cm_Avg","VWC_75cm_Avg","Ka_75cm_Avg","T_75cm_Avg","BulkEC_75cm_Avg","VWC_100cm_Avg","Ka_100cm_Avg","T_100cm_Avg","BulkEC_100cm_Avg"
"TS","RN","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m","m^3/m^3","unitless","Deg C","dS/m"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2021-05-01 10:30:00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021-05-01 11:00:00",1,0.113,8.39,2.687,0.009,0.11,8.11,2.319,0.008,0.109,8.02,1.995,0.005,0.095,6.854,1.882,0.006,0.076,5.155,1.804,0.002,0.089,6.383,1.708,0.003,0.077,5.188,1.679,0.004,0.106,7.756,1.635,0.006,0.118,8.78,1.574,0.005
"2021-05-01 11:30:00",2,0.679,50.35,16.12,0.056,0.66,48.66,13.91,0.046,0.654,48.11,11.97,0.032,0.572,41.12,11.29,0.035,0.457,30.93,10.82,0.012,0.536,38.3,10.25,0.018,0.459,31.13,10.07,0.023,0.636,46.54,9.81,0.037,0.705,52.69,9.44,0.031
"2021-05-01 12:00:00",3,0.68,50.37,15.98,0.055,0.66,48.6,13.71,0.045,0.645,47.31,11.73,0.03,0.57,41.01,11.03,0.034,0.456,30.78,10.54,0.011,0.534,38.13,9.98,0.016,0.456,30.86,9.79,0.023,0.631,46.07,9.52,0.035,0.69,51.39,9.1,0.028
"2021-05-01 12:30:00",4,0.68,50.44,15.26,0.053,0.657,48.33,12.7,0.042,0.598,43.33,10.51,0.019,0.563,40.43,9.75,0.029,0.448,30.01,9.14,0.006,0.524,37.29,8.61,0.008,0.442,29.49,8.35,0.02,0.604,43.76,8.03,0.023,0.617,44.91,7.384,0.013
"2021-05-01 13:00:00",5,0.681,50.45,15.27,0.053,0.656,48.24,12.63,0.042,0.595,43.01,10.4,0.019,0.563,40.38,9.62,0.029,0.448,30.01,9.01,0.005,0.523,37.22,8.48,0.008,0.442,29.46,8.22,0.02,0.602,43.64,7.898,0.023,0.614,44.65,7.235,0.012
"2021-05-01 13:30:00",6,0.681,50.52,15.31,0.053,0.651,47.8,12.29,0.042,0.575,41.41,9.86,0.014,0.559,40.12,9.01,0.026,0.448,30.02,8.37,0.004,0.518,36.88,7.824,0.008,0.44,29.32,7.551,0.018,0.595,43.06,7.217,0.021,0.599,43.35,6.492,0.006
"2021-05-01 14:00:00",7,0.68,50.44,15.39,0.053,0.65,47.76,12.29,0.041,0.573,41.24,9.79,0.014,0.559,40.1,8.94,0.025,0.448,30.01,8.3,0.003,0.518,36.86,7.747,0.007,0.439,29.2,7.474,0.018,0.594,42.98,7.137,0.021,0.597,43.17,6.417,0.006
"2021-05-01 14:30:00",8,0.676,50.04,15.8,0.052,0.648,47.53,12.29,0.038,0.562,40.36,9.49,0.01,0.558,39.99,8.59,0.023,0.447,29.97,7.929,0,0.517,36.77,7.363,0.005,0.433,28.59,7.092,0.016,0.589,42.56,6.74,0.019,0.586,42.28,6.041,0.002
"2021-05-01 15:00:00",9,0.676,50.05,15.89,0.052,0.646,47.35,12.32,0.037,0.561,40.29,9.45,0.01,0.557,39.95,8.54,0.023,0.446,29.88,7.88,0,0.516,36.71,7.314,0.005,0.432,28.56,7.04,0.016,0.589,42.54,6.688,0.019,0.585,42.23,5.99,0.002
"2021-05-01 15:30:00",10,0.677,50.14,16.32,0.049,0.635,46.44,12.47,0.034,0.557,39.94,9.25,0.006,0.555,39.75,8.31,0.022,0.441,29.41,7.635,0,0.512,36.41,7.071,0.004,0.431,28.43,6.781,0.016,0.588,42.42,6.431,0.019,0.582,41.97,5.735,0.001
"2021-05-01 16:00:00",11,0.677,50.11,16.39,0.05,0.633,46.25,12.51,0.034,0.557,39.91,9.23,0.006,0.555,39.74,8.27,0.022,0.442,29.45,7.603,0,0.512,36.43,7.037,0.004,0.431,28.45,6.747,0.017,0.587,42.36,6.396,0.019,0.581,41.85,5.704,0.001
"2021-05-01 16:30:00",12,0.675,49.96,16.75,0.051,0.621,45.27,12.72,0.032,0.555,39.77,9.14,0.005,0.554,39.68,8.1,0.021,0.444,29.63,7.446,0,0.514,36.55,6.864,0.002,0.432,28.53,6.575,0.017,0.583,42.08,6.225,0.018,0.573,41.25,5.552,0
"2021-05-01 17:00:00",13,0.675,49.91,16.79,0.051,0.62,45.11,12.77,0.031,0.554,39.71,9.13,0.005,0.554,39.66,8.07,0.02,0.443,29.6,7.422,0,0.514,36.52,6.84,0.002,0.432,28.52,6.547,0.016,0.583,42.03,6.198,0.018,0.574,41.3,5.528,0
"2021-05-01 17:30:00",14,0.672,49.66,16.98,0.05,0.61,44.3,12.98,0.029,0.551,39.44,9.1,0.005,0.553,39.6,7.95,0.02,0.442,29.46,7.3,0,0.512,36.38,6.719,0.002,0.431,28.45,6.41,0.015,0.58,41.77,6.061,0.018,0.577,41.56,5.41,0
"2021-05-01 18:00:00",15,0.671,49.56,16.94,0.049,0.608,44.14,13.01,0.029,0.55,39.37,9.1,0.005,0.553,39.57,7.936,0.02,0.442,29.45,7.279,0,0.512,36.38,6.698,0.002,0.431,28.44,6.389,0.015,0.58,41.77,6.037,0.018,0.576,41.5,5.393,0
"2021-05-01 18:30:00",16,0.665,49.07,16.78,0.046,0.599,43.38,13.16,0.028,0.545,38.99,9.12,0.005,0.551,39.42,7.866,0.02,0.441,29.42,7.175,0,0.511,36.36,6.595,0,0.431,28.43,6.287,0.014,0.58,41.76,5.918,0.018,0.573,41.21,5.308,0
"2021-05-01 19:00:00",17,0.663,48.9,16.69,0.046,0.598,43.33,13.17,0.028,0.545,38.97,9.12,0.005,0.55,39.38,7.852,0.02,0.442,29.44,7.161,0,0.511,36.33,6.582,0,0.43,28.36,6.273,0.014,0.58,41.78,5.901,0.018,0.572,41.13,5.295,0
"2021-05-01 19:30:00",18,0.653,48.04,16.27,0.044,0.595,43.07,13.19,0.027,0.544,38.89,9.14,0.002,0.548,39.2,7.782,0.019,0.443,29.53,7.092,0,0.509,36.19,6.513,0.003,0.426,27.98,6.205,0.012,0.58,41.83,5.816,0.016,0.567,40.71,5.228,0
"2021-05-01 20:00:00",19,0.651,47.79,16.03,0.043,0.593,42.88,13.15,0.026,0.543,38.8,9.15,0.002,0.548,39.2,7.775,0.019,0.441,29.42,7.078,0,0.509,36.13,6.499,0.002,0.426,27.97,6.191,0.013,0.58,41.81,5.803,0.015,0.565,40.6,5.221,0
"2021-05-01 20:30:00",20,0.636,46.52,14.82,0.04,0.582,41.98,12.98,0.024,0.537,38.35,9.21,0.001,0.548,39.18,7.74,0.021,0.435,28.83,7.009,0,0.505,35.82,6.431,0.001,0.425,27.91,6.123,0.016,0.579,41.7,5.735,0.014,0.558,40.02,5.187,0
"2021-05-01 21:00:00",21,0.635,46.43,14.56,0.039,0.581,41.9,12.9,0.024,0.537,38.35,9.21,0.002,0.547,39.16,7.736,0.021,0.435,28.83,7.002,0,0.507,35.97,6.42,0.001,0.425,27.91,6.112,0.016,0.578,41.66,5.725,0.014,0.56,40.15,5.177,0
"2021-05-01 21:30:00",22,0.63,45.99,13.26,0.035,0.576,41.5,12.52,0.024,0.537,38.37,9.25,0.005,0.546,39.08,7.719,0.019,0.435,28.84,6.968,0,0.516,36.71,6.369,0,0.426,27.92,6.061,0.015,0.576,41.46,5.674,0.013,0.568,40.84,5.126,0
"2021-05-01 22:00:00",23,0.627,45.71,13.08,0.034,0.576,41.43,12.42,0.023,0.537,38.34,9.25,0.005,0.546,39.06,7.715,0.019,0.435,28.84,6.961,0,0.514,36.57,6.362,0,0.425,27.86,6.055,0.016,0.575,41.39,5.664,0.013,0.566,40.69,5.12,0
"2021-05-01 22:30:00",24,0.61,44.3,12.2,0.032,0.571,41.09,11.97,0.02,0.535,38.2,9.27,0.006,0.545,38.96,7.698,0.02,0.436,28.86,6.926,0,0.506,35.89,6.328,0,0.422,27.56,6.02,0.017,0.571,41.04,5.613,0.014,0.557,39.95,5.086,0
"2021-05-01 23:00:00",25,0.611,44.4,12.09,0.031,0.569,40.94,11.89,0.02,0.535,38.17,9.27,0.005,0.544,38.91,7.698,0.02,0.436,28.9,6.919,0,0.506,35.87,6.321,0,0.422,27.62,6.014,0.016,0.571,41.07,5.606,0.014,0.556,39.88,5.083,0
"2021-05-01 23:30:00",26,0.617,44.86,11.58,0.029,0.56,40.16,11.49,0.019,0.533,38.05,9.27,0.003,0.541,38.67,7.698,0.017,0.438,29.13,6.885,0,0.505,35.81,6.287,0,0.425,27.91,5.979,0.013,0.573,41.23,5.572,0.015,0.552,39.52,5.066,0
"2021-05-02 00:00:00",27,0.616,44.79,11.5,0.029,0.56,40.16,11.43,0.019,0.533,38.05,9.27,0.002,0.542,38.71,7.698,0.017,0.438,29.1,6.881,0,0.506,35.9,6.283,0,0.426,28.01,5.973,0.013,0.574,41.27,5.565,0.015,0.553,39.61,5.059,0
"2021-05-02 00:30:00",28,0.612,44.44,11.09,0.029,0.56,40.17,11.13,0.019,0.533,38.03,9.25,0.001,0.544,38.89,7.698,0.018,0.437,28.99,6.864,0,0.511,36.33,6.266,0,0.431,28.47,5.939,0.01,0.576,41.48,5.531,0.014,0.559,40.09,5.026,0
"2021-05-02 01:00:00",29,0.612,44.47,11,0.029,0.561,40.21,11.08,0.018,0.533,37.99,9.24,0.001,0.544,38.86,7.698,0.018,0.437,28.96,6.864,0,0.511,36.29,6.259,0,0.431,28.46,5.935,0.011,0.577,41.51,5.525,0.014,0.558,40.04,5.022,0
"2021-05-02 01:30:00",30,0.613,44.58,10.58,0.028,0.563,40.44,10.8,0.015,0.53,37.83,9.21,0,0.541,38.69,7.698,0.02,0.435,28.86,6.864,0,0.508,36.12,6.225,0,0.431,28.4,5.918,0.013,0.579,41.71,5.491,0.015,0.555,39.79,5.005,0
"2021-05-02 02:00:00",31,0.612,44.48,10.49,0.028,0.561,40.29,10.75,0.016,0.529,37.74,9.2,0,0.541,38.68,7.701,0.019,0.435,28.84,6.86,0,0.508,36.04,6.222,0,0.43,28.33,5.915,0.013,0.578,41.65,5.487,0.015,0.555,39.8,5.002,0
"2021-05-02 02:30:00",32,0.606,43.94,10.03,0.026,0.552,39.56,10.47,0.018,0.524,37.32,9.16,0,0.541,38.66,7.719,0.018,0.434,28.75,6.843,0,0.503,35.63,6.205,0,0.426,27.96,5.898,0.013,0.575,41.38,5.471,0.012,0.556,39.87,4.985,0
"2021-05-02 03:00:00",33,0.606,43.98,9.93,0.026,0.553,39.6,10.41,0.018,0.525,37.39,9.16,0,0.542,38.71,7.719,0.019,0.436,28.86,6.843,0,0.504,35.64,6.205,0,0.427,28.02,5.891,0.013,0.575,41.41,5.464,0.012,0.556,39.87,4.982,0
"2021-05-02 03:30:00",34,0.608,44.16,9.42,0.026,0.556,39.83,10.14,0.016,0.529,37.73,9.12,0.001,0.545,38.97,7.719,0.019,0.441,29.41,6.843,0,0.504,35.69,6.205,0,0.43,28.32,5.857,0.013,0.577,41.55,5.43,0.014,0.556,39.86,4.965,0
"2021-05-02 04:00:00",35,0.608,44.13,9.31,0.026,0.555,39.79,10.08,0.015,0.529,37.71,9.11,0.001,0.545,38.98,7.719,0.018,0.441,29.38,6.843,0,0.505,35.77,6.201,0,0.43,28.3,5.854,0.014,0.577,41.56,5.427,0.014,0.556,39.88,4.965,0
"2021-05-02 04:30:00",36,0.606,43.93,8.76,0.025,0.553,39.63,9.79,0.014,0.528,37.62,9.06,0,0.545,38.99,7.719,0.014,0.439,29.23,6.843,0,0.509,36.2,6.184,0,0.428,28.17,5.837,0.016,0.578,41.6,5.41,0.014,0.557,39.96,4.965,0
"2021-05-02 05:00:00",37,0.606,43.92,8.66,0.025,0.553,39.58,9.73,0.014,0.528,37.61,9.04,0,0.545,38.96,7.719,0.015,0.44,29.25,6.843,0,0.509,36.16,6.184,0,0.428,28.17,5.837,0.016,0.577,41.58,5.406,0.014,0.558,39.98,4.962,0
"2021-05-02 05:30:00",38,0.605,43.89,8.16,0.022,0.549,39.32,9.42,0.013,0.527,37.56,8.97,0,0.543,38.8,7.719,0.019,0.441,29.36,6.843,0,0.507,35.97,6.184,0,0.428,28.14,5.837,0.016,0.576,41.49,5.389,0.013,0.559,40.13,4.945,0
"2021-05-02 06:00:00",39,0.604,43.8,8.06,0.022,0.549,39.31,9.36,0.013,0.526,37.49,8.96,0,0.542,38.71,7.719,0.019,0.44,29.31,6.843,0,0.506,35.9,6.181,0,0.427,28.05,5.833,0.015,0.576,41.45,5.389,0.013,0.558,40.03,4.942,0
"2021-05-02 06:30:00",40,0.599,43.37,7.53,0.023,0.548,39.24,9.03,0.011,0.522,37.17,8.91,0,0.536,38.28,7.719,0.017,0.437,29.01,6.843,0,0.503,35.57,6.164,0,0.422,27.58,5.816,0.011,0.574,41.27,5.389,0.017,0.552,39.57,4.925,0
"2021-05-02 07:00:00",41,0.6,43.42,7.436,0.022,0.548,39.2,8.97,0.011,0.522,37.2,8.89,0,0.537,38.34,7.719,0.017,0.437,29.02,6.843,0,0.503,35.56,6.164,0,0.423,27.65,5.816,0.011,0.574,41.32,5.386,0.016,0.553,39.62,4.925,0
"2021-05-02 07:30:00",42,0.603,43.69,6.968,0.019,0.546,39.03,8.67,0.01,0.524,37.36,8.82,0,0.541,38.64,7.719,0.017,0.437,29.04,6.843,0,0.502,35.5,6.164,0,0.426,27.97,5.816,0.014,0.578,41.62,5.369,0.012,0.557,39.91,4.925,0
"2021-05-02 08:00:00",43,0.602,43.65,7.075,0.02,0.545,38.95,8.63,0.01,0.523,37.29,8.8,0,0.54,38.6,7.719,0.017,0.437,29,6.843,0,0.502,35.48,6.164,0,0.425,27.9,5.816,0.014,0.577,41.55,5.366,0.012,0.556,39.83,4.925,0
"2021-05-02 08:30:00",44,0.6,43.47,7.614,0.023,0.54,38.56,8.42,0.008,0.519,36.94,8.71,0,0.537,38.38,7.719,0.018,0.435,28.77,6.843,0,0.501,35.39,6.164,0,0.422,27.58,5.816,0.015,0.573,41.24,5.349,0.012,0.551,39.45,4.925,0
"2021-05-02 09:00:00",45,0.6,43.44,7.804,0.023,0.54,38.59,8.43,0.008,0.519,36.95,8.7,0,0.537,38.37,7.715,0.018,0.434,28.75,6.843,0,0.502,35.43,6.164,0,0.421,27.52,5.813,0.014,0.573,41.22,5.349,0.012,0.551,39.46,4.921,0
"2021-05-02 09:30:00",46,0.598,43.3,8.76,0.022,0.542,38.74,8.52,0.01,0.52,37.01,8.63,0,0.537,38.31,7.698,0.017,0.433,28.61,6.843,0,0.504,35.65,6.164,0,0.418,27.21,5.796,0.013,0.572,41.12,5.349,0.013,0.552,39.52,4.905,0
"2021-05-02 10:00:00",47,0.598,43.27,8.96,0.022,0.542,38.71,8.57,0.01,0.519,36.97,8.61,0,0.537,38.33,7.698,0.017,0.433,28.65,6.847,0,0.504,35.67,6.164,0,0.418,27.23,5.796,0.013,0.572,41.1,5.346,0.013,0.552,39.5,4.905,0
"2021-05-02 10:30:00",48,0.596,43.13,9.96,0.021,0.54,38.57,8.8,0.008,0.517,36.79,8.54,0,0.538,38.45,7.698,0.016,0.436,28.89,6.864,0,0.505,35.78,6.164,0,0.419,27.28,5.796,0.015,0.57,41.01,5.329,0.012,0.55,39.37,4.905,0
"2021-05-02 11:00:00",49,0.596,43.12,10.14,0.022,0.54,38.57,8.87,0.008,0.517,36.78,8.53,0,0.538,38.46,7.694,0.016,0.436,28.89,6.864,0,0.505,35.81,6.164,0,0.42,27.38,5.796,0.014,0.571,41.08,5.329,0.012,0.553,39.59,4.905,0
"2021-05-02 11:30:00",50,0.596,43.1,11.05,0.024,0.54,38.57,9.21,0.008,0.516,36.7,8.48,0,0.539,38.53,7.677,0.016,0.436,28.91,6.864,0,0.506,35.94,6.164,0,0.425,27.91,5.796,0.012,0.576,41.46,5.329,0.015,0.566,40.67,4.905,0
"2021-05-02 12:00:00",51,0.595,43.02,11.18,0.025,0.539,38.54,9.28,0.009,0.515,36.64,8.48,0,0.539,38.5,7.673,0.016,0.436,28.93,6.864,0,0.506,35.89,6.164,0,0.424,27.82,5.796,0.012,0.575,41.4,5.329,0.015,0.563,40.42,4.905,0
"2021-05-02 12:30:00",52,0.59,42.64,11.83,0.026,0.538,38.4,9.64,0.011,0.511,36.33,8.46,0,0.537,38.37,7.656,0.017,0.437,29.02,6.864,0,0.504,35.65,6.164,0,0.419,27.36,5.796,0.014,0.572,41.12,5.329,0.014,0.548,39.22,4.905,0
"2021-05-02 13:00:00",53,0.589,42.56,11.97,0.026,0.537,38.34,9.71,0.011,0.512,36.38,8.46,0,0.538,38.38,7.656,0.017,0.437,28.96,6.864,0,0.504,35.66,6.167,0,0.42,27.39,5.796,0.014,0.571,41.09,5.325,0.014,0.549,39.32,4.901,0
"2021-05-02 13:30:00",54,0.584,42.16,12.68,0.025,0.533,38.01,10.05,0.011,0.515,36.61,8.46,0,0.538,38.43,7.656,0.018,0.433,28.66,6.864,0,0.504,35.7,6.184,0,0.421,27.54,5.796,0.015,0.569,40.9,5.308,0.013,0.556,39.83,4.885,0
"2021-05-02 14:00:00",55,0.585,42.18,12.84,0.025,0.534,38.08,10.13,0.011,0.515,36.62,8.46,0,0.538,38.4,7.652,0.018,0.434,28.73,6.867,0,0.504,35.72,6.184,0,0.422,27.57,5.796,0.014,0.57,41,5.308,0.013,0.555,39.75,4.885,0
"2021-05-02 14:30:00",56,0.586,42.31,13.68,0.027,0.538,38.42,10.54,0.012,0.516,36.7,8.46,0,0.536,38.29,7.635,0.019,0.438,29.07,6.885,0,0.505,35.78,6.184,0,0.423,27.72,5.796,0.011,0.576,41.48,5.308,0.015,0.55,39.35,4.885,0
"2021-05-02 15:00:00",57,0.584,42.15,13.84,0.027,0.536,38.28,10.62,0.012,0.515,36.65,8.47,0,0.537,38.33,7.635,0.019,0.437,29.02,6.885,0,0.505,35.76,6.184,0,0.423,27.67,5.796,0.011,0.575,41.4,5.308,0.014,0.55,39.35,4.885,0
"2021-05-02 15:30:00",58,0.575,41.37,14.65,0.027,0.527,37.54,11.07,0.011,0.512,36.37,8.52,0,0.54,38.54,7.635,0.019,0.435,28.78,6.885,0,0.504,35.68,6.184,0,0.42,27.44,5.796,0.012,0.57,40.97,5.308,0.011,0.55,39.35,4.885,0
"2021-05-02 16:00:00",59,0.575,41.42,14.78,0.027,0.527,37.58,11.16,0.012,0.512,36.37,8.53,0,0.54,38.54,7.635,0.019,0.435,28.76,6.885,0,0.504,35.7,6.184,0,0.42,27.44,5.796,0.012,0.569,40.92,5.308,0.011,0.549,39.3,4.885,0
"2021-05-02 16:30:00",60,0.579,41.68,15.43,0.028,0.53,37.83,11.61,0.013,0.511,36.32,8.59,0,0.54,38.56,7.635,0.018,0.434,28.67,6.885,0,0.505,35.79,6.184,0,0.42,27.46,5.796,0.015,0.567,40.71,5.308,0.012,0.546,39.04,4.885,0
"2021-05-02 17:00:00",61,0.577,41.58,15.5,0.028,0.531,37.85,11.68,0.013,0.512,36.41,8.6,0,0.541,38.63,7.635,0.019,0.434,28.67,6.885,0,0.505,35.79,6.188,0,0.421,27.53,5.796,0.014,0.568,40.78,5.308,0.012,0.547,39.17,4.885,0
"2021-05-02 17:30:00",62,0.571,41.1,15.85,0.027,0.532,37.97,12.06,0.012,0.518,36.85,8.69,0,0.545,38.97,7.635,0.019,0.434,28.68,6.885,0,0.505,35.82,6.205,0,0.425,27.89,5.796,0.013,0.572,41.13,5.308,0.014,0.555,39.79,4.885,0
"2021-05-02 18:00:00",63,0.57,40.98,15.87,0.026,0.53,37.81,12.12,0.012,0.516,36.72,8.71,0,0.544,38.9,7.635,0.018,0.433,28.65,6.885,0,0.505,35.79,6.205,0,0.424,27.75,5.796,0.013,0.571,41.08,5.308,0.013,0.554,39.72,4.885,0
"2021-05-02 18:30:00",64,0.563,40.38,15.95,0.024,0.519,36.97,12.4,0.013,0.508,36.06,8.8,0,0.539,38.51,7.635,0.015,0.432,28.52,6.885,0,0.503,35.63,6.205,0,0.416,27.04,5.796,0.015,0.568,40.83,5.308,0.01,0.55,39.34,4.885,0
"2021-05-02 19:00:00",65,0.562,40.37,15.88,0.025,0.52,37,12.43,0.013,0.508,36.11,8.82,0,0.54,38.54,7.638,0.016,0.433,28.61,6.888,0,0.503,35.58,6.205,0,0.417,27.16,5.796,0.014,0.569,40.86,5.308,0.011,0.55,39.35,4.885,0
"2021-05-02 19:30:00",66,0.561,40.27,15.53,0.027,0.522,37.17,12.56,0.01,0.512,36.38,8.93,0,0.541,38.69,7.656,0.02,0.437,29.03,6.905,0,0.501,35.35,6.205,0.001,0.423,27.71,5.796,0.012,0.571,41.03,5.308,0.015,0.55,39.38,4.885,0
"2021-05-02 20:00:00",67,0.56,40.19,15.27,0.027,0.521,37.13,12.54,0.011,0.511,36.36,8.94,0,0.54,38.61,7.659,0.02,0.437,28.96,6.905,0,0.501,35.33,6.205,0.001,0.423,27.67,5.796,0.013,0.57,41.01,5.308,0.014,0.55,39.4,4.885,0
"2021-05-02 20:30:00",68,0.556,39.83,13.99,0.023,0.519,36.93,12.42,0.013,0.51,36.28,9.03,0,0.535,38.22,7.677,0.017,0.433,28.6,6.905,0,0.499,35.21,6.205,0,0.421,27.49,5.796,0.016,0.569,40.93,5.308,0.01,0.551,39.47,4.885,0
"2021-05-02 21:00:00",69,0.555,39.78,13.7,0.023,0.519,36.95,12.35,0.013,0.51,36.24,9.05,0,0.535,38.18,7.684,0.018,0.433,28.64,6.905,0,0.5,35.26,6.208,0,0.421,27.5,5.799,0.016,0.569,40.93,5.308,0.011,0.551,39.45,4.885,0
"2021-05-02 21:30:00",70,0.552,39.54,12.29,0.019,0.521,37.06,11.99,0.013,0.508,36.05,9.14,0,0.532,37.98,7.719,0.02,0.435,28.8,6.905,0,0.503,35.53,6.225,0,0.421,27.54,5.816,0.014,0.569,40.93,5.308,0.013,0.55,39.37,4.885,0
"2021-05-02 22:00:00",71,0.553,39.59,12.05,0.02,0.52,37.01,11.89,0.012,0.507,36.03,9.15,0,0.533,38.02,7.722,0.02,0.434,28.74,6.909,0,0.503,35.54,6.225,0,0.421,27.5,5.816,0.014,0.57,40.96,5.308,0.013,0.55,39.37,4.885,0
"2021-05-02 22:30:00",72,0.556,39.81,10.85,0.02,0.517,36.76,11.4,0.007,0.506,35.92,9.21,0,0.535,38.22,7.74,0.018,0.431,28.45,6.926,0,0.503,35.59,6.225,0,0.419,27.33,5.816,0.011,0.572,41.12,5.308,0.013,0.55,39.38,4.885,0
"2021-05-02 23:00:00",73,0.555,39.75,10.65,0.02,0.516,36.69,11.3,0.007,0.506,35.88,9.21,0,0.535,38.21,7.747,0.018,0.432,28.48,6.926,0,0.503,35.6,6.225,0,0.419,27.29,5.816,0.011,0.572,41.16,5.308,0.013,0.55,39.36,4.885,0
"2021-05-02 23:30:00",74,0.551,39.41,9.66,0.019,0.512,36.37,10.8,0.008,0.504,35.69,9.23,0,0.535,38.2,7.782,0.016,0.433,28.64,6.926,0,0.503,35.62,6.225,0,0.417,27.09,5.816,0.015,0.575,41.36,5.308,0.012,0.549,39.27,4.885,0
"2021-05-03 00:00:00",75,0.551,39.42,9.5,0.019,0.512,36.38,10.71,0.008,0.505,35.74,9.23,0,0.535,38.19,7.789,0.017,0.433,28.62,6.93,0,0.503,35.54,6.225,0,0.418,27.19,5.816,0.014,0.574,41.31,5.308,0.012,0.549,39.28,4.885,0
"2021-05-03 00:30:00",76,0.551,39.44,8.71,0.017,0.513,36.46,10.23,0.006,0.507,35.98,9.23,0,0.535,38.16,7.824,0.02,0.432,28.51,6.947,0,0.499,35.16,6.225,0,0.423,27.66,5.816,0.012,0.571,41.06,5.308,0.013,0.549,39.33,4.885,0
"2021-05-03 01:00:00",77,0.55,39.41,8.65,0.017,0.512,36.43,10.15,0.006,0.506,35.93,9.22,0,0.535,38.17,7.827,0.02,0.432,28.51,6.947,0,0.5,35.22,6.229,0,0.423,27.64,5.816,0.012,0.571,41.03,5.308,0.013,0.55,39.34,4.885,0
"2021-05-03 01:30:00",78,0.548,39.23,8.31,0.015,0.511,36.32,9.75,0.009,0.504,35.69,9.18,0,0.536,38.25,7.845,0.019,0.432,28.51,6.947,0,0.503,35.53,6.246,0,0.422,27.57,5.816,0.013,0.569,40.91,5.308,0.015,0.551,39.42,4.885,0
"2021-05-03 02:00:00",79,0.548,39.25,8.23,0.015,0.511,36.31,9.69,0.008,0.504,35.71,9.18,0,0.536,38.27,7.848,0.019,0.432,28.56,6.95,0,0.503,35.55,6.246,0,0.421,27.52,5.82,0.013,0.569,40.89,5.308,0.015,0.55,39.39,4.885,0
"2021-05-03 02:30:00",80,0.55,39.36,7.845,0.015,0.51,36.27,9.4,0.003,0.505,35.78,9.14,0,0.537,38.36,7.866,0.02,0.435,28.83,6.968,0,0.504,35.63,6.246,0,0.418,27.26,5.837,0.013,0.568,40.83,5.308,0.013,0.549,39.28,4.885,0
"2021-05-03 03:00:00",81,0.55,39.33,7.709,0.015,0.51,36.27,9.33,0.003,0.505,35.81,9.13,0,0.537,38.32,7.869,0.02,0.435,28.79,6.971,0,0.503,35.58,6.249,0,0.419,27.31,5.837,0.013,0.569,40.9,5.308,0.013,0.549,39.26,4.885,0
"2021-05-03 03:30:00",82,0.547,39.17,7.03,0.014,0.51,36.26,8.99,0.005,0.507,35.97,9.08,0,0.534,38.12,7.887,0.019,0.432,28.57,6.988,0,0.501,35.32,6.266,0,0.421,27.53,5.837,0.013,0.573,41.23,5.308,0.014,0.548,39.17,4.885,0
"2021-05-03 04:00:00",83,0.547,39.12,6.896,0.014,0.51,36.25,8.92,0.004,0.507,35.98,9.06,0,0.535,38.16,7.89,0.019,0.433,28.59,6.988,0,0.501,35.32,6.266,0,0.421,27.54,5.837,0.013,0.572,41.15,5.308,0.014,0.548,39.21,4.885,0
"2021-05-03 04:30:00",84,0.544,38.88,6.225,0.013,0.51,36.23,8.56,0.001,0.507,36.01,8.99,0,0.538,38.4,7.908,0.018,0.434,28.71,6.988,0,0.501,35.32,6.266,0,0.422,27.56,5.837,0.014,0.567,40.77,5.308,0.014,0.551,39.41,4.885,0
