"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2019-07-22 02:30:00",70,12.98,10.09,-0.01869048,0.03882296,0.03286945,0.01872746,0.06566857,0.08554011,0.01656364,0.06256042,0.09891191,-0.01363319,0.02707892,0.02887247,-0.005125836,0.08931845,0.1044054,0.005236876,-0.1532271,-0.5526627,0.003496223,0.01425443,0.02404155,0.01484676,0.01576247,0.03071555,-735.3635,109025.6,9567.027,779.0977,206260.4,26652.71,422.7693,73659.25,16362.15,-574.1869,87178.04,9131.246,-61.20843,22736.48,4378.915,116.4529,-136720.4,-74908.7,102.3899,22125.93,4799.21,442.4431,25338.57,6275.231,17.698,17.62606,18.32382,18.54909,18.34431,18.29309,18.1496,17.92392,17.6055,17.52324,18.50815,18.416,19.38693,19.43793,18.24185,18.02653,18.33406,18.2521,19.10113,19.15219,19.10113,19.21344,18.77414,18.61049,18.12909,18.19061,19.14198,19.18282,20.39538,20.43607,18.96834,18.72301,18.72301,18.70256,19.63167,19.7336,19.63167,19.62148,19.28489,19.20323,18.31358,18.4672,19.62148,19.61129,20.94438,20.94438,19.42773,19.43793,18.22136,18.20086,18.78437,18.96834,18.85593,18.76391,18.59002,18.39552,18.00602,17.93419,18.89681,18.79459,19.97808,20.01882,18.80482,18.54909,18.96834,18.77414,19.68264,19.5705,19.63167,19.60109,19.25427,19.02964,18.49792,18.42624,19.33591,19.60109,20.98502,20.98502,19.49912,19.21344,19.19303,19.10113,20.06972,20.01882,20.10026,19.90679,19.66225,19.52972,18.59002,18.63095,19.64187,19.93735,21.39131,21.34053,19.92716,19.86605,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2019-07-22 03:00:00",71,12.98,9.93,0.01099388,0.04855589,0.0480021,0.0130464,0.09238833,0.09370991,0.007585364,0.05492689,0.1045406,-0.005131371,0.03385229,0.0479681,0.02145973,0.1052849,0.1065639,-0.03083749,-0.1687779,-0.3207788,0.003662448,0.01119732,0.03369418,0.06195052,0.02278604,0.0134274,432.5464,136358.3,13971.55,542.7547,290185.4,29198.28,193.6083,64671.47,17293.26,-216.1172,108984.3,15170.45,256.2542,26800.83,4469.443,-685.7362,-150595.9,-43478.82,107.2579,17380.64,6726.083,1846.165,36629.14,2743.237,17.46152,17.49239,18.10859,18.33406,18.10859,18.02653,17.98549,17.75964,17.1114,17.02891,18.22136,18.07782,19.11134,19.12156,17.88286,17.73909,18.19061,18.10859,18.85593,18.92747,18.83548,18.92747,18.57979,18.416,17.57466,17.66717,18.74347,18.80482,20.10026,20.15116,18.63095,18.35456,18.61049,18.55932,19.41753,19.51952,19.28489,19.33591,19.10113,18.98878,17.78018,17.93419,19.22365,19.22365,20.60895,20.60895,19.01942,19.00921,18.03679,18.03679,18.60026,18.79459,18.65141,18.54909,18.39552,18.18036,17.51295,17.38949,18.52862,18.43649,19.67245,19.67245,18.45696,18.15985,18.80482,18.59002,19.48893,19.32571,19.38693,19.34612,19.10113,18.85593,17.97523,17.90339,18.92747,19.23386,20.65978,20.68012,19.19303,18.85593,19.03985,18.89681,19.90679,19.8253,19.78455,19.63167,19.52972,19.32571,18.07782,18.10859,19.28489,19.52972,21.0663,20.99518,19.48893,19.44813,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2019-07-22 03:30:00",72,12.97,9.5,0.01826669,0.02093083,0.02842496,0.05754761,0.04187567,0.100479,-9.006899E-05,0.04170145,0.05729221,0.01326452,0.0327228,0.02515028,0.04705149,0.04063145,0.09381514,0.00567926,-0.1170426,-0.3335971,-0.01113264,0.02614212,-4.15906E-06,0.03848784,0.02233815,-0.01377517,718.6898,58779.54,8273.406,2394.089,131528.6,31307.39,-2.298914,49099.7,9477.361,558.6597,105348,7954.061,561.8495,10342.95,3934.743,126.2903,-104434,-45216.23,-326.0287,40578.18,-0.8302378,1146.962,35909.15,-2814.288,17.21444,17.20415,17.79045,18.06756,17.68772,17.59521,17.6055,17.44094,16.51247,16.49178,17.68772,17.59521,18.69233,18.74347,17.39978,17.23505,17.91366,17.86233,18.6821,18.67187,18.53886,18.61049,18.37504,18.19061,17.0186,17.09078,18.32382,18.40577,19.70302,19.77436,18.1701,17.91366,18.40577,18.31358,19.21344,19.33591,19.02964,18.99899,18.88659,18.75369,17.26595,17.42036,18.77414,18.81504,20.26311,20.25294,18.66164,18.62072,17.80072,17.73909,18.32382,18.4672,18.21111,18.11884,18.07782,17.88286,16.90512,16.80188,18.04705,17.94445,19.22365,19.3053,17.92392,17.66717,18.52862,18.416,19.27468,19.15219,19.08071,19.05007,18.84571,18.59002,17.41007,17.41007,18.52862,18.77414,20.28346,20.28346,18.74347,18.42624,18.86615,18.71279,19.70302,19.63167,19.47873,19.33591,19.3155,19.13177,17.51295,17.57466,18.83548,19.14198,20.72078,20.71062,19.09092,19.08071,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2019-07-22 04:00:00",73,12.96,8.92,0.01069239,0.01416719,0.04557111,0.02041246,0.04077006,0.1125531,0.008572573,0.09852114,0.03066093,0.003875646,-0.01833206,0.03721593,0.04045646,0.02981729,0.09382681,-0.02677176,-0.1494153,-0.309032,-0.003741489,0.01866863,0.03004701,0.01543233,0.05202378,-0.008914984,420.6844,39785.36,13263.99,849.1967,128055.9,35069.45,218.8057,115999.8,5071.975,163.23,-59018.35,11769.96,483.0971,7590.147,3935.232,-595.3262,-133319.3,-41886.64,-109.5727,28977.72,5998.03,459.8933,83629.54,-1821.344,16.97734,16.91543,17.46152,17.74936,17.32773,17.24535,17.33802,17.1217,15.96319,15.90088,17.24535,17.08047,18.28284,18.34431,16.93607,16.7709,17.70827,17.64661,18.43649,18.416,18.13935,18.29309,18.13935,17.90339,16.46074,16.49178,17.89313,17.97523,19.3155,19.37672,17.74936,17.52324,18.1701,18.15985,18.97856,19.10113,18.69233,18.63095,18.62072,18.51839,16.63657,16.80188,18.37504,18.3648,19.87623,19.86605,18.22136,18.1496,17.56437,17.47181,17.99575,18.23161,17.81099,17.70827,17.84179,17.61578,16.35722,16.22254,17.6055,17.49239,18.81504,18.88659,17.4821,17.27625,18.30333,18.20086,18.98878,18.86615,18.74347,18.66164,18.56956,18.37504,16.83286,16.8122,18.06756,18.34431,19.88642,19.89661,18.28284,17.93419,18.62072,18.51839,19.49912,19.39713,19.12156,18.99899,19.03985,18.86615,16.96703,17.00829,18.44672,18.70256,20.3852,20.30381,18.67187,18.62072,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2019-07-22 04:30:00",74,12.96,8.35,0.007312602,0.04523059,0.02284272,-0.004090008,0.06968842,0.05588406,-0.0001397444,0.03335195,0.09194856,0.02697364,0.009298518,0.06042638,0.03066348,0.02984883,0.1133758,-0.04589193,-0.1653909,-0.3149035,6.748347E-05,0.01800626,-0.009287288,0.0615798,0.05708694,0.004204255,287.7091,127019.9,6648.632,-170.152,218886.5,17412.44,-3.566825,39268.91,15210.27,1136.045,29935.71,19110.53,366.1575,7598.175,4755.143,-1020.503,-147573.8,-42682.48,1.976311,27949.57,-1853.942,1835.117,91768.7,858.9352,16.68825,16.63657,17.25565,17.44094,16.97734,16.85351,17.07016,16.87415,15.34925,15.32839,16.7709,16.62623,17.83153,17.90339,16.47109,16.34686,17.49239,17.45123,18.1496,18.21111,17.80072,17.89313,17.85206,17.65689,15.86971,15.92166,17.43066,17.46152,18.93769,19.00921,17.27625,17.10109,17.98549,17.90339,18.77414,18.83548,18.30333,18.35456,18.40577,18.32382,16.09811,16.27435,17.88286,17.92392,19.51952,19.48893,17.79045,17.70827,17.25565,17.18354,17.72882,17.92392,17.46152,17.33802,17.55409,17.29684,15.71378,15.64096,17.09078,17.02891,18.34431,18.416,17.09078,16.80188,18.09833,17.93419,18.77414,18.65141,18.33406,18.34431,18.29309,18.07782,16.24326,16.24326,17.6055,17.86233,19.52972,19.55011,17.85206,17.53352,18.45696,18.32382,19.23386,19.18282,18.77414,18.65141,18.83548,18.64118,16.40899,16.45039,17.95471,18.2726,19.94753,19.93735,18.2726,18.18036,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2019-07-22 05:00:00",75,12.96,7.774,0.01136636,0.02601992,0.004587095,-0.007898668,0.04166584,0.09780864,0.01615625,0.05167699,0.1004075,0.01315742,0.02223836,-0.0001284718,0.01779013,0.05179697,0.1504367,-0.03651241,-0.1180663,-0.343243,0.003672201,0.02855501,0.03142134,0.007877766,0.01601,0.02137754,447.2014,73071.1,1335.126,-328.5995,130869.5,30475.36,412.371,60845,16609.55,554.1492,71594.3,-40.63067,212.4349,13185.19,6309.534,-811.9301,-105347.4,-46523.64,107.5435,44323.51,6272.376,234.7625,25736.48,4367.461,16.42969,16.41934,16.91543,17.1217,16.53316,16.45039,16.78122,16.55385,14.79532,14.76389,16.28471,16.11885,17.3792,17.46152,16.04623,15.85932,17.24535,17.18354,17.90339,17.93419,17.39978,17.53352,17.53352,17.3792,15.2971,15.38054,16.95671,17.0186,18.47744,18.54909,16.86383,16.64691,17.79045,17.68772,18.49792,18.59002,17.94445,17.98549,18.1701,18.02653,15.48476,15.69298,17.44094,17.51295,19.08071,19.11134,17.33802,17.28654,16.98766,16.94639,17.41007,17.63634,17.05985,16.93607,17.25565,16.99797,15.1614,15.09872,16.64691,16.55385,17.95471,18.02653,16.56419,16.35722,17.83153,17.698,18.44672,18.37504,17.98549,17.98549,18.01627,17.81099,15.66177,15.66177,17.17323,17.41007,19.09092,19.08071,17.38949,17.13201,18.23161,18.11884,18.99899,18.89681,18.43649,18.28284,18.56956,18.42624,15.83854,15.85932,17.49239,17.80072,19.5705,19.52972,17.84179,17.73909,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2019-07-22 05:30:00",76,12.95,7.29,0.006794878,0.02650214,-0.004923277,0.004404345,0.06846423,0.08518983,0.0361967,0.03880203,0.05223884,0.008402328,-0.0002297933,0.005352128,0.02643654,5.139882E-05,0.0734942,-0.02870115,-0.1653528,-0.2248058,0.02451004,0.02711728,-0.009535687,0.02323462,0.03331457,0.004144814,267.3396,74425.3,-1432.976,183.229,215041.4,26543.58,923.882,45685.89,8641.425,353.8795,-739.7979,1692.671,315.683,13.08384,3082.453,-638.2302,-147539.8,-30470.5,717.7972,42091.84,-1903.528,692.4064,53554.02,846.7914,16.18108,16.12923,16.65724,16.91543,16.20181,16.12923,16.54351,16.33651,14.302,14.21783,15.83854,15.68258,17.04954,17.14232,15.62014,15.47435,17.03922,16.96703,17.67745,17.68772,17.08047,17.21444,17.32773,17.1114,14.79532,14.82674,16.52282,16.56419,18.07782,18.1701,16.40899,16.21217,17.57466,17.45123,18.31358,18.3648,17.62606,17.6055,17.93419,17.82126,14.97326,15.13006,16.95671,16.98766,18.74347,18.6821,16.91543,16.87415,16.79155,16.71925,17.16293,17.41007,16.76057,16.59521,17.02891,16.80188,14.72198,14.58564,16.24326,16.14997,17.58493,17.61578,16.18108,15.97357,17.61578,17.47181,18.24185,18.08808,17.6055,17.64661,17.80072,17.58493,15.09872,15.13006,16.69858,16.96703,18.72301,18.73324,17.00829,16.71925,17.99575,17.88286,18.78437,18.67187,18.02653,17.91366,18.31358,18.19061,15.24492,15.31796,17.07016,17.33802,19.1624,19.12156,17.41007,17.35861,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2019-07-22 06:00:00",77,12.95,6.832,-0.01877633,0.04998633,-0.0100342,0.03355225,0.07729866,0.06796584,0.01611533,0.06950698,0.04000509,-0.004939672,0.003803611,0.02203373,-0.01095207,0.006196016,0.1157595,-0.01651035,-0.09344859,-0.2632946,-0.01496985,0.01454491,0.01370897,0.03889088,0.02568207,-0.004563196,-738.7413,140375.4,-2920.569,1395.837,242789.8,21176.9,411.3265,81838.2,6617.7,-208.0434,12245.37,6968.418,-130.7804,1577.228,4855.122,-367.1422,-83381.66,-35687.33,-438.4049,22576.82,2736.604,1158.973,41284.59,-932.2674,15.98395,15.85932,16.40899,16.65724,15.84893,15.74498,16.26399,16.06699,13.77487,13.66914,15.41181,15.31796,16.68825,16.73991,15.22404,15.05691,16.7709,16.73991,17.3792,17.46152,16.72958,16.86383,17.04954,16.85351,14.21783,14.25992,16.03585,16.14997,17.71855,17.78018,16.03585,15.79697,17.32773,17.25565,18.05731,18.11884,17.20415,17.24535,17.68772,17.56437,14.43865,14.59614,16.52282,16.58488,18.33406,18.29309,16.53316,16.46074,16.51247,16.44004,16.94639,17.1114,16.37793,16.2329,16.69858,16.51247,14.15465,14.07037,15.77618,15.71378,17.21444,17.30714,15.80736,15.53685,17.42036,17.24535,17.95471,17.85206,17.25565,17.23505,17.56437,17.35861,14.56466,14.59614,16.29507,16.56419,18.30333,18.32382,16.54351,16.24326,17.72882,17.67745,18.51839,18.44672,17.65689,17.61578,18.07782,17.91366,14.70101,14.74294,16.60555,16.89479,18.79459,18.72301,16.98766,16.92575,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2019-07-22 06:30:00",78,12.94,6.461,-0.007150386,0.05044021,0.004962665,0.04977406,0.05009191,0.09368189,0.01194459,0.03795993,0.07866292,-0.0183988,0.04115001,-0.005439206,0.00571111,0.05395202,0.09697453,-0.02364667,-0.1557664,-0.2188025,0.0119447,-0.003480792,0.01851918,0.03814745,-0.01220983,-0.01381713,-281.3268,141650,1444.44,2070.695,157335.2,29189.54,304.8728,44694.39,13012.54,-774.8994,132478.6,-1720.211,68.19729,13733.77,4067.252,-525.8334,-138986.1,-29656.8,349.8107,-5402.937,3696.826,1136.818,-19627.61,-2822.86,15.70327,15.67206,16.19133,16.43993,15.51591,15.43255,16.04612,15.82804,13.26631,13.23445,15.02544,14.89991,16.30532,16.39853,14.84757,14.7009,16.58476,16.52271,17.1422,17.19373,16.38817,16.49167,16.84307,16.6778,13.70077,13.78533,15.63044,15.73447,17.3585,17.39967,15.64084,15.37,17.1319,17.05973,17.79034,17.86222,16.84307,16.905,17.44083,17.31732,13.91206,14.07026,16.07725,16.11874,17.9546,17.93407,16.10837,16.04612,16.27424,16.26388,16.7088,16.84307,16.04612,15.93193,16.48133,16.30532,13.6373,13.59497,15.35957,15.27612,16.84307,16.905,15.44297,15.19261,17.18342,16.98755,17.69788,17.62594,16.92564,16.93596,17.33791,17.08035,14.10187,14.09134,15.79686,16.098,17.93407,17.98538,16.14985,15.91116,17.54369,17.46141,18.28272,18.16999,17.31732,17.22463,17.82115,17.70816,14.18614,14.23877,16.20169,16.49167,18.41589,18.35444,16.5434,16.51236,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2019-07-22 07:00:00",79,12.95,6.242,-0.000148009,0.02892382,0.01468652,0.02526275,0.0426838,0.08756376,0.01925699,0.04149885,0.08294377,-0.01806162,0.008838662,-0.0001682735,0.03317745,0.005869177,0.1148853,-0.02686724,-0.1157385,-0.276163,-0.02338853,0.003626162,-0.009746471,0.04972873,-0.01667181,-0.008573651,-5.823307,81226.05,4274.679,1050.978,134066.9,27283.25,491.5139,48861.16,13720.68,-760.6986,28455.24,-53.2184,396.1773,1494.03,4818.454,-597.4495,-103270.3,-37431.53,-684.9528,5628.581,-1945.605,1481.948,-26800.36,-1751.609,15.60887,15.50473,15.95194,16.22166,15.26493,15.21275,15.90001,15.64009,12.82929,12.79729,14.68968,14.51133,15.99347,16.03498,14.58479,14.4168,16.3874,16.32527,16.93518,16.93518,16.05573,16.18019,16.62535,16.44951,13.21248,13.26559,15.23362,15.33796,16.95581,17.04864,15.3171,15.03514,16.88358,16.82164,17.58403,17.63543,16.51159,16.57365,17.23415,17.07957,13.37172,13.5413,15.6713,15.70251,17.57375,17.5429,15.71291,15.64009,16.19056,16.08686,16.48055,16.68736,15.82728,15.72331,16.34598,16.12835,13.24435,13.14872,15.05605,14.93056,16.4909,16.59433,15.15009,14.8573,16.99708,16.85262,17.52234,17.40917,16.55297,16.58399,17.08989,16.8939,13.58365,13.62599,15.4318,15.69211,17.5429,17.62515,15.80649,15.56722,17.31654,17.22385,18.04614,17.93328,16.99708,16.8939,17.60459,17.45033,13.71061,13.73176,15.75451,16.03498,17.98458,17.97432,16.19056,16.13872,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2019-07-22 07:30:00",80,12.97,6.265,0.02129124,0.003427298,0.01802482,0.01288245,0.08409094,0.06523262,-0.0001100899,0.06408933,0.05414832,-0.03169305,0.04526081,0.01061895,0.03063388,0.04007125,0.1000993,-0.01092213,-0.1589472,-0.4143543,-0.003358215,0.02618972,-6.358368E-05,0.0497173,0.01823156,-0.026743,837.6887,9624.794,5246.328,535.9341,264123.8,20325.28,-2.809925,75459.41,8957.294,-1334.811,145712.9,3358.362,365.8042,10200.35,4198.312,-242.8764,-141824.3,-56162.18,-98.34818,40652.07,-12.69267,1481.607,29307.69,-5463.634,15.49469,15.46344,15.77568,16.00422,15.07733,15.00415,15.76529,15.53636,12.44496,12.42354,14.32256,14.22787,15.74449,15.77568,14.38564,14.21735,16.25313,16.12873,16.67741,16.74974,15.75489,15.91077,16.43954,16.29458,12.82965,12.89362,14.8786,14.92047,16.66708,16.76007,14.94139,14.70053,16.66708,16.59472,17.35811,17.41986,16.22204,16.22204,17.03872,16.90461,12.91493,13.11718,15.29661,15.29661,17.21394,17.15212,15.4009,15.28618,16.10799,16.01461,16.28421,16.48093,15.57801,15.50511,16.19094,16.03536,12.81898,12.74429,14.70053,14.62713,16.34637,16.38778,14.95185,14.65859,16.83235,16.69808,17.30663,17.16242,16.28421,16.29458,16.94588,16.69808,13.18096,13.18096,15.06688,15.33834,17.25514,17.27574,15.52595,15.234,17.14181,17.02841,17.80021,17.73858,16.65674,16.55335,17.43015,17.27574,13.26595,13.32964,15.33834,15.63006,17.65638,17.5947,15.83805,15.78608,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2019-07-22 08:00:00",81,12.99,6.721,0.03698238,0.05279906,0.0184204,0.02966139,0.03994385,0.06182357,0.03480949,0.04747814,0.03148548,0.02123619,0.004236131,-0.000178918,0.004963452,0.02587249,0.08497762,-0.06805228,-0.1157154,-0.6843791,-0.01020579,0.01408476,0.01370147,0.02227432,0.04146332,-0.01908168,1455.045,148274.3,5361.466,1233.97,125460.9,19263.08,888.4748,55901.23,5208.375,894.4015,13637.83,-56.58484,59.26939,6585.978,3564.084,-1513.285,-103249.7,-92761.72,-298.8852,21862.57,2735.107,663.7889,66653.34,-3898.415,15.48434,15.50518,15.8589,16.06656,14.9833,14.95192,15.77575,15.64053,12.26281,12.16621,14.19636,14.08049,15.70296,15.70296,14.23846,14.08049,16.10805,16.0458,16.5741,16.5741,15.55725,15.68215,16.35678,16.17027,12.47713,12.55203,14.55375,14.65866,16.40855,16.50169,14.69011,14.45925,16.51204,16.41891,17.13157,17.1831,15.95238,15.942,16.85307,16.69815,12.60549,12.78704,14.95192,14.95192,16.87371,16.84274,15.08784,15.01467,16.09768,16.01467,16.38785,16.52238,15.56766,15.44266,16.28428,16.09768,12.68029,12.57342,14.53275,14.55375,16.29464,16.32572,14.82632,14.60621,16.72914,16.52238,17.14187,17.03879,16.09768,16.10805,16.82209,16.6258,12.82971,12.8617,14.75299,15.01467,17.01816,17.06972,15.29668,14.95192,16.9769,16.84274,17.59477,17.5228,16.37749,16.305,17.2758,17.12126,12.88302,12.96825,14.96238,15.27581,17.33759,17.2758,15.50518,15.47392,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2019-07-22 08:30:00",82,13.01,7.993,0.0572467,0.05089169,0.05170221,0.05632621,0.05362839,0.1258509,0.03005756,0.07167549,0.07869736,0.02466125,0.0622419,0.02138646,0.05405504,0.02341681,0.1321118,-0.04564941,-0.1250309,-0.3395453,0.04729126,0.07033072,0.03946114,0.0580873,0.09796257,0.02866485,2252.331,142917.9,15048.51,2343.276,168443.1,39212.8,767.187,84391.43,13018.23,1038.654,200382,6763.71,645.4799,5960.872,5540.96,-1015.11,-111561.7,-46022.46,1384.965,109168.4,7877.291,1731.038,157477.3,5856.271,15.66167,15.66167,16.04614,16.22244,15.14042,15.11952,16.015,15.82806,12.39178,12.37035,14.32295,14.25983,16.72948,16.59512,14.32295,14.16509,16.015,15.98386,16.52272,16.48134,15.47425,15.57841,16.29498,16.1395,12.42391,12.4132,14.47008,14.57506,16.50204,16.60546,14.50158,14.30191,16.36748,16.27426,16.9463,17.05975,15.70329,15.70329,16.72948,16.59512,12.35963,12.56304,14.6485,14.70092,16.72948,16.68815,14.73236,14.66947,16.28462,16.12913,16.63647,16.66748,15.73449,15.63045,16.54341,16.29498,12.84069,12.71264,14.69044,14.72188,17.40998,17.13191,14.94178,14.62752,16.65715,16.48134,17.09068,16.91534,16.02538,15.9631,16.83276,16.53307,12.80869,12.75534,14.63801,14.88946,17.26585,17.14222,15.11952,14.67995,16.86374,16.65715,17.43056,17.31734,16.21208,16.04614,17.13191,16.95661,12.69128,12.734,14.7114,15.04636,17.24525,17.1113,15.27614,15.14042,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2019-07-22 09:00:00",83,13.03,9.97,0.06751388,0.183556,0.1268668,0.09964883,0.1200678,0.1825221,0.08229444,0.1349778,0.1987879,0.09935009,0.1036334,0.1193363,0.06352285,0.1472391,0.05970578,0.05446175,0.01392734,-0.2495624,0.09791173,0.1434146,0.09941337,0.1832857,0.2376257,0.1313054,2656.285,515475.7,36926.01,4145.579,377124.6,56870.52,2100.477,158924.2,32883.79,4184.313,333638,37741.47,758.5366,37480.48,2504.146,1211.071,12426.99,-33826.04,2867.428,222610.3,19845.04,5462.03,381989.3,26825.88,15.91125,15.88008,16.39861,16.50211,15.44306,15.44306,16.34684,16.21215,13.0538,12.89406,14.6171,14.65905,17.27622,17.1629,14.35456,14.19675,15.92163,15.93202,16.51245,16.45037,15.48474,15.47432,16.3779,16.1292,12.66999,12.68067,14.43863,14.55414,16.95668,16.93605,14.11249,13.9227,16.18105,16.04621,16.77087,16.82251,15.55765,15.54724,16.51245,16.46072,12.43469,12.5738,14.55414,14.56464,16.85348,16.75021,14.27042,14.2178,16.59519,16.36755,17.02889,16.88445,16.08771,15.86969,16.97732,16.59519,13.59505,13.28763,15.09869,15.02553,18.01625,17.61576,15.17182,14.52265,16.7812,16.27433,17.17321,16.81218,16.18105,15.82813,16.98763,16.49176,13.13889,12.90471,14.75339,14.84766,17.71852,17.30711,15.01507,14.19675,16.72955,16.33648,17.38947,17.07014,16.14994,15.76576,17.0392,16.75021,12.76608,12.81942,14.63807,14.85813,17.48207,17.13198,14.9,14.54365,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
