"TOA5","CR800Series","CR800","35057","CR800.Std.27.04","CPU:rockcreek.CR8","58001","Table2"
"TIMESTAMP","RECORD","BattV_Min","VWC","EC","T"
"2020-01-11 20:30:00",8456,13.44,0.333,0.033,1.444
"2020-01-11 21:00:00",8457,13.4,0.333,0.033,1.431
"2020-01-11 21:30:00",8458,13.36,0.333,0.033,1.46
"2020-01-11 22:00:00",8459,13.32,0.333,0.033,1.418
"2020-01-11 22:30:00",8460,13.28,0.333,0.033,1.444
"2020-01-11 23:00:00",8461,13.24,0.333,0.033,1.408
"2020-01-11 23:30:00",8462,13.21,0.333,0.033,1.431
"2020-01-12 00:00:00",8463,13.17,0.333,0.033,1.421
"2020-01-12 00:30:00",8464,13.14,0.333,0.033,1.421
"2020-01-12 01:00:00",8465,13.11,0.333,0.033,1.463
"2020-01-12 01:30:00",8466,13.08,0.333,0.033,1.463
"2020-01-12 02:00:00",8467,13.05,0.333,0.033,1.457
"2020-01-12 02:30:00",8468,13.03,0.333,0.033,1.434
"2020-01-12 03:00:00",8469,13.01,0.333,0.033,1.395
"2020-01-12 03:30:00",8470,12.98,0.333,0.033,1.405
"2020-01-12 04:00:00",8471,12.96,0.333,0.033,1.463
"2020-01-12 04:30:00",8472,12.94,0.333,0.033,1.434
"2020-01-12 05:00:00",8473,12.92,0.333,0.033,1.392
"2020-01-12 05:30:00",8474,12.9,0.333,0.033,1.447
"2020-01-12 06:00:00",8475,12.89,0.333,0.033,1.438
"2020-01-12 06:30:00",8476,12.87,0.333,0.033,1.447
"2020-01-12 07:00:00",8477,12.87,0.333,0.033,1.418
"2020-01-12 07:30:00",8478,12.85,0.333,0.033,1.389
"2020-01-12 08:00:00",8479,12.84,0.333,0.033,1.444
"2020-01-12 08:30:00",8480,12.84,0.333,0.033,1.467
"2020-01-12 09:00:00",8481,12.83,0.333,0.033,1.441
"2020-01-12 09:30:00",8482,12.85,0.333,0.033,1.434
"2020-01-12 10:00:00",8483,12.86,0.333,0.033,1.431
"2020-01-12 10:30:00",8484,12.93,0.333,0.033,1.463
"2020-01-12 11:00:00",8485,13.03,0.333,0.033,1.399
"2020-01-12 11:30:00",8486,13.06,0.333,0.033,1.457
"2020-01-12 12:00:00",8487,13.11,0.333,0.033,1.457
"2020-01-12 12:30:00",8488,13.14,0.333,0.033,1.425
"2020-01-12 13:00:00",8489,13.21,0.333,0.033,1.447
"2020-01-12 13:30:00",8490,13.26,0.333,0.033,1.447
"2020-01-12 14:00:00",8491,13.26,0.333,0.033,1.376
"2020-01-12 14:30:00",8492,13.23,0.333,0.033,1.431
"2020-01-12 15:00:00",8493,13.23,0.333,0.033,1.47
"2020-01-12 15:30:00",8494,13.22,0.333,0.033,1.457
"2020-01-12 16:00:00",8495,13.19,0.333,0.033,1.447
"2020-01-12 16:30:00",8496,13.16,0.333,0.033,1.421
"2020-01-12 17:00:00",8497,13.12,0.333,0.033,1.444
"2020-01-12 17:30:00",8498,13.08,0.333,0.033,1.418
"2020-01-12 18:00:00",8499,13.05,0.333,0.033,1.457
"2020-01-12 18:30:00",8500,13.02,0.333,0.033,1.415
"2020-01-12 19:00:00",8501,12.98,0.333,0.033,1.425
"2020-01-12 19:30:00",8502,12.96,0.333,0.033,1.434
"2020-01-12 20:00:00",8503,12.93,0.333,0.033,1.421
"2020-01-12 20:30:00",8504,12.91,0.333,0.033,1.395
"2020-01-12 21:00:00",8505,12.89,0.333,0.033,1.467
"2020-01-12 21:30:00",8506,12.88,0.333,0.033,1.408
"2020-01-12 22:00:00",8507,12.86,0.333,0.033,1.438
"2020-01-12 22:30:00",8508,12.85,0.333,0.033,1.382
"2020-01-12 23:00:00",8509,12.84,0.333,0.033,1.431
"2020-01-12 23:30:00",8510,12.84,0.333,0.033,1.441
"2020-01-13 00:00:00",8511,12.84,0.333,0.033,1.405
"2020-01-13 00:30:00",8512,12.83,0.333,0.033,1.425
"2020-01-13 01:00:00",8513,12.83,0.333,0.033,1.431
"2020-01-13 01:30:00",8514,12.83,0.333,0.033,1.425
"2020-01-13 02:00:00",8515,12.83,0.333,0.033,1.395
"2020-01-13 02:30:00",8516,12.83,0.333,0.033,1.421
"2020-01-13 03:00:00",8517,12.83,0.333,0.033,1.408
"2020-01-13 03:30:00",8518,12.83,0.333,0.033,1.418
"2020-01-13 04:00:00",8519,12.82,0.333,0.033,1.444
"2020-01-13 04:30:00",8520,12.82,0.333,0.033,1.395
"2020-01-13 05:00:00",8521,12.82,0.333,0.033,1.431
"2020-01-13 05:30:00",8522,12.82,0.333,0.033,1.447
"2020-01-13 06:00:00",8523,12.82,0.333,0.033,1.428
"2020-01-13 06:30:00",8524,12.81,0.333,0.033,1.421
"2020-01-13 07:00:00",8525,12.81,0.333,0.033,1.431
"2020-01-13 07:30:00",8526,12.82,0.333,0.033,1.473
"2020-01-13 08:00:00",8527,12.81,0.333,0.033,1.438
"2020-01-13 08:30:00",8528,12.81,0.333,0.033,1.46
"2020-01-13 09:00:00",8529,12.81,0.333,0.033,1.47
"2020-01-13 09:30:00",8530,12.81,0.333,0.033,1.415
"2020-01-13 10:00:00",8531,12.82,0.333,0.033,1.379
"2020-01-13 10:30:00",8532,12.86,0.333,0.033,1.434
"2020-01-13 11:00:00",8533,12.98,0.333,0.033,1.431
"2020-01-13 11:30:00",8534,13.13,0.333,0.033,1.441
"2020-01-13 12:00:00",8535,14.56,0.333,0.033,1.463
"2020-01-13 12:30:00",8536,14,0.333,0.033,1.496
"2020-01-13 13:00:00",8537,14.49,0.333,0.033,1.395
"2020-01-13 13:30:00",8538,14.29,0.333,0.033,1.415
"2020-01-13 14:00:00",8539,14.19,0.333,0.033,1.45
"2020-01-13 14:30:00",8540,14.31,0.333,0.033,1.412
"2020-01-13 15:00:00",8541,14.03,0.333,0.033,1.402
"2020-01-13 15:30:00",8542,13.92,0.333,0.033,1.434
"2020-01-13 16:00:00",8543,13.84,0.333,0.033,1.434
"2020-01-13 16:30:00",8544,13.76,0.333,0.033,1.425
"2020-01-13 17:00:00",8545,13.68,0.333,0.033,1.379
"2020-01-13 17:30:00",8546,13.62,0.333,0.033,1.425
"2020-01-13 18:00:00",8547,13.56,0.333,0.033,1.45
"2020-01-13 18:30:00",8548,13.51,0.333,0.033,1.366
"2020-01-13 19:00:00",8549,13.46,0.333,0.033,1.408
"2020-01-13 19:30:00",8550,13.41,0.333,0.033,1.418
"2020-01-13 20:00:00",8551,13.37,0.333,0.033,1.47
"2020-01-13 20:30:00",8552,13.32,0.333,0.033,1.379
"2020-01-13 21:00:00",8553,13.28,0.333,0.033,1.441
"2020-01-13 21:30:00",8554,13.25,0.333,0.033,1.483
"2020-01-13 22:00:00",8555,13.21,0.333,0.033,1.428
"2020-01-13 22:30:00",8556,13.18,0.333,0.033,1.45
"2020-01-13 23:00:00",8557,13.15,0.333,0.033,1.46
"2020-01-13 23:30:00",8558,13.12,0.333,0.033,1.46
"2020-01-14 00:00:00",8559,13.09,0.333,0.033,1.366
"2020-01-14 00:30:00",8560,13.07,0.333,0.033,1.46
"2020-01-14 01:00:00",8561,13.04,0.333,0.033,1.444
"2020-01-14 01:30:00",8562,13.02,0.333,0.033,1.454
"2020-01-14 02:00:00",8563,13,0.333,0.033,1.431
"2020-01-14 02:30:00",8564,12.98,0.333,0.033,1.415
"2020-01-14 03:00:00",8565,12.97,0.333,0.033,1.473
"2020-01-14 03:30:00",8566,12.95,0.333,0.033,1.408
"2020-01-14 04:00:00",8567,12.94,0.333,0.033,1.45
"2020-01-14 04:30:00",8568,12.93,0.333,0.033,1.457
"2020-01-14 05:00:00",8569,12.93,0.333,0.033,1.399
"2020-01-14 05:30:00",8570,12.92,0.333,0.033,1.412
"2020-01-14 06:00:00",8571,12.92,0.333,0.033,1.428
"2020-01-14 06:30:00",8572,12.91,0.333,0.033,1.434
"2020-01-14 07:00:00",8573,12.91,0.333,0.033,1.454
"2020-01-14 07:30:00",8574,12.9,0.333,0.033,1.421
"2020-01-14 08:00:00",8575,12.89,0.333,0.033,1.421
"2020-01-14 08:30:00",8576,12.88,0.333,0.033,1.431
"2020-01-14 09:00:00",8577,12.87,0.333,0.033,1.408
"2020-01-14 09:30:00",8578,12.86,0.333,0.033,1.421
"2020-01-14 10:00:00",8579,12.85,0.333,0.033,1.428
"2020-01-14 10:30:00",8580,12.85,0.333,0.033,1.441
"2020-01-14 11:00:00",8581,12.84,0.333,0.033,1.373
"2020-01-14 11:30:00",8582,12.83,0.333,0.033,1.441
"2020-01-14 12:00:00",8583,12.83,0.333,0.032,1.447
"2020-01-14 12:30:00",8584,12.84,0.333,0.033,1.425
"2020-01-14 13:00:00",8585,12.83,0.333,0.033,1.418
"2020-01-14 13:30:00",8586,12.83,0.333,0.033,1.431
"2020-01-14 14:00:00",8587,12.83,0.333,0.033,1.36
"2020-01-14 14:30:00",8588,12.84,0.333,0.033,1.454
"2020-01-14 15:00:00",8589,12.84,0.333,0.033,1.486
"2020-01-14 15:30:00",8590,12.84,0.333,0.032,1.434
"2020-01-14 16:00:00",8591,12.84,0.333,0.033,1.399
"2020-01-14 16:30:00",8592,12.84,0.333,0.033,1.447
"2020-01-14 17:00:00",8593,12.83,0.333,0.033,1.402
"2020-01-14 17:30:00",8594,12.83,0.333,0.033,1.415
"2020-01-14 18:00:00",8595,12.83,0.333,0.033,1.463
"2020-01-14 18:30:00",8596,12.83,0.333,0.033,1.405
"2020-01-14 19:00:00",8597,12.82,0.333,0.033,1.415
"2020-01-14 19:30:00",8598,12.82,0.333,0.033,1.431
"2020-01-14 20:00:00",8599,12.82,0.333,0.033,1.395
"2020-01-14 20:30:00",8600,12.82,0.333,0.033,1.438
"2020-01-14 21:00:00",8601,12.82,0.333,0.033,1.454
"2020-01-14 21:30:00",8602,12.82,0.333,0.033,1.444
"2020-01-14 22:00:00",8603,12.81,0.333,0.033,1.438
"2020-01-14 22:30:00",8604,12.81,0.333,0.033,1.402
"2020-01-14 23:00:00",8605,12.81,0.333,0.033,1.46
"2020-01-14 23:30:00",8606,12.81,0.333,0.033,1.402
"2020-01-15 00:00:00",8607,12.81,0.333,0.033,1.444
"2020-01-15 00:30:00",8608,12.8,0.333,0.032,1.447
"2020-01-15 01:00:00",8609,12.8,0.333,0.033,1.438
"2020-01-15 01:30:00",8610,12.8,0.333,0.033,1.438
"2020-01-15 02:00:00",8611,12.8,0.333,0.033,1.412
"2020-01-15 02:30:00",8612,12.79,0.333,0.033,1.431
"2020-01-15 03:00:00",8613,12.79,0.333,0.033,1.45
"2020-01-15 03:30:00",8614,12.79,0.333,0.033,1.412
"2020-01-15 04:00:00",8615,12.78,0.333,0.032,1.402
"2020-01-15 04:30:00",8616,12.78,0.333,0.033,1.457
"2020-01-15 05:00:00",8617,12.77,0.333,0.033,1.408
"2020-01-15 05:30:00",8618,12.76,0.333,0.033,1.434
"2020-01-15 06:00:00",8619,12.76,0.333,0.033,1.438
"2020-01-15 06:30:00",8620,12.75,0.333,0.033,1.457
"2020-01-15 07:00:00",8621,12.74,0.333,0.033,1.447
"2020-01-15 07:30:00",8622,12.73,0.333,0.033,1.421
"2020-01-15 08:00:00",8623,12.73,0.333,0.033,1.467
"2020-01-15 08:30:00",8624,12.72,0.333,0.033,1.431
"2020-01-15 09:00:00",8625,12.72,0.333,0.033,1.476
"2020-01-15 09:30:00",8626,12.71,0.333,0.033,1.438
"2020-01-15 10:00:00",8627,12.71,0.333,0.033,1.412
"2020-01-15 10:30:00",8628,12.71,0.333,0.033,1.45
"2020-01-15 11:00:00",8629,12.74,0.333,0.033,1.428
"2020-01-15 11:30:00",8630,12.79,0.333,0.033,1.431
"2020-01-15 12:00:00",8631,14.83,0.333,0.033,1.438
"2020-01-15 12:30:00",8632,14.7,0.333,0.033,1.454
"2020-01-15 13:00:00",8633,14.66,0.333,0.033,1.425
"2020-01-15 13:30:00",8634,14.59,0.333,0.033,1.46
"2020-01-15 14:00:00",8635,14.56,0.333,0.033,1.412
"2020-01-15 14:30:00",8636,14.56,0.333,0.033,1.431
"2020-01-15 15:00:00",8637,14.56,0.333,0.033,1.444
"2020-01-15 15:30:00",8638,14.53,0.333,0.033,1.408
"2020-01-15 16:00:00",8639,14.14,0.333,0.033,1.421
"2020-01-15 16:30:00",8640,14.02,0.333,0.033,1.425
"2020-01-15 17:00:00",8641,13.88,0.333,0.033,1.399
"2020-01-15 17:30:00",8642,13.77,0.333,0.032,1.421
"2020-01-15 18:00:00",8643,13.69,0.333,0.033,1.467
"2020-01-15 18:30:00",8644,13.62,0.333,0.033,1.415
"2020-01-15 19:00:00",8645,13.55,0.333,0.033,1.441
"2020-01-15 19:30:00",8646,13.5,0.333,0.033,1.45
"2020-01-15 20:00:00",8647,13.45,0.333,0.033,1.434
"2020-01-15 20:30:00",8648,13.4,0.333,0.033,1.441
"2020-01-15 21:00:00",8649,13.35,0.333,0.033,1.46
"2020-01-15 21:30:00",8650,13.31,0.333,0.033,1.457
"2020-01-15 22:00:00",8651,13.28,0.333,0.033,1.441
"2020-01-15 22:30:00",8652,13.24,0.333,0.033,1.421
"2020-01-15 23:00:00",8653,13.21,0.333,0.033,1.408
"2020-01-15 23:30:00",8654,13.17,0.333,0.033,1.386
"2020-01-16 00:00:00",8655,13.15,0.333,0.033,1.386
"2020-01-16 00:30:00",8656,13.12,0.333,0.033,1.441
"2020-01-16 01:00:00",8657,13.1,0.333,0.033,1.454
"2020-01-16 01:30:00",8658,13.07,0.333,0.033,1.438
"2020-01-16 02:00:00",8659,13.05,0.333,0.033,1.425
"2020-01-16 02:30:00",8660,13.04,0.333,0.033,1.444
"2020-01-16 03:00:00",8661,13.02,0.333,0.033,1.418
"2020-01-16 03:30:00",8662,13.01,0.333,0.033,1.441
"2020-01-16 04:00:00",8663,12.99,0.333,0.033,1.425
"2020-01-16 04:30:00",8664,12.98,0.333,0.033,1.418
"2020-01-16 05:00:00",8665,12.97,0.333,0.033,1.47
"2020-01-16 05:30:00",8666,12.96,0.333,0.033,1.425
"2020-01-16 06:00:00",8667,12.96,0.333,0.033,1.408
"2020-01-16 06:30:00",8668,12.95,0.333,0.033,1.428
"2020-01-16 07:00:00",8669,12.95,0.333,0.033,1.457
"2020-01-16 07:30:00",8670,12.95,0.333,0.033,1.438
"2020-01-16 08:00:00",8671,12.95,0.333,0.033,1.412
"2020-01-16 08:30:00",8672,12.94,0.333,0.033,1.509
"2020-01-16 09:00:00",8673,12.95,0.333,0.033,1.428
"2020-01-16 09:30:00",8674,12.95,0.333,0.033,1.438
"2020-01-16 10:00:00",8675,12.94,0.333,0.033,1.431
"2020-01-16 10:30:00",8676,12.95,0.333,0.033,1.399
"2020-01-16 11:00:00",8677,12.94,0.333,0.033,1.363
"2020-01-16 11:30:00",8678,12.94,0.333,0.033,1.399
"2020-01-16 12:00:00",8679,12.93,0.333,0.033,1.405
"2020-01-16 12:30:00",8680,12.93,0.333,0.033,1.467
"2020-01-16 13:00:00",8681,12.92,0.333,0.033,1.386
"2020-01-16 13:30:00",8682,12.92,0.333,0.033,1.402
"2020-01-16 14:00:00",8683,12.92,0.333,0.033,1.405
"2020-01-16 14:30:00",8684,12.91,0.333,0.033,1.376
"2020-01-16 15:00:00",8685,12.9,0.333,0.033,1.415
"2020-01-16 15:30:00",8686,12.9,0.333,0.033,1.415
"2020-01-16 16:00:00",8687,12.89,0.333,0.033,1.45
"2020-01-16 16:30:00",8688,12.88,0.333,0.033,1.421
"2020-01-16 17:00:00",8689,12.88,0.333,0.033,1.425
"2020-01-16 17:30:00",8690,12.87,0.333,0.033,1.496
"2020-01-16 18:00:00",8691,12.87,0.333,0.033,1.454
"2020-01-16 18:30:00",8692,12.86,0.333,0.033,1.399
"2020-01-16 19:00:00",8693,12.86,0.333,0.033,1.389
"2020-01-16 19:30:00",8694,12.85,0.333,0.033,1.444
"2020-01-16 20:00:00",8695,12.85,0.333,0.033,1.421
"2020-01-16 20:30:00",8696,12.84,0.333,0.033,1.444
"2020-01-16 21:00:00",8697,12.83,0.333,0.033,1.467
"2020-01-16 21:30:00",8698,12.83,0.333,0.033,1.395
"2020-01-16 22:00:00",8699,12.83,0.333,0.033,1.457
"2020-01-16 22:30:00",8700,12.82,0.333,0.033,1.405
"2020-01-16 23:00:00",8701,12.82,0.333,0.033,1.402
"2020-01-16 23:30:00",8702,12.81,0.333,0.033,1.392
"2020-01-17 00:00:00",8703,12.81,0.333,0.033,1.444
"2020-01-17 00:30:00",8704,12.81,0.333,0.033,1.486
"2020-01-17 01:00:00",8705,12.8,0.333,0.033,1.415
"2020-01-17 01:30:00",8706,12.8,0.333,0.033,1.434
"2020-01-17 02:00:00",8707,12.8,0.333,0.033,1.418
"2020-01-17 02:30:00",8708,12.79,0.333,0.033,1.46
"2020-01-17 03:00:00",8709,12.79,0.333,0.033,1.434
"2020-01-17 03:30:00",8710,12.79,0.333,0.033,1.428
"2020-01-17 04:00:00",8711,12.79,0.333,0.032,1.425
"2020-01-17 04:30:00",8712,12.79,0.333,0.033,1.428
"2020-01-17 05:00:00",8713,12.78,0.333,0.033,1.441
"2020-01-17 05:30:00",8714,12.78,0.333,0.033,1.434
"2020-01-17 06:00:00",8715,12.78,0.333,0.033,1.379
"2020-01-17 06:30:00",8716,12.77,0.333,0.033,1.431
"2020-01-17 07:00:00",8717,12.77,0.333,0.033,1.415
"2020-01-17 07:30:00",8718,12.77,0.333,0.033,1.386
"2020-01-17 08:00:00",8719,12.77,0.333,0.033,1.415
"2020-01-17 08:30:00",8720,12.77,0.333,0.033,1.441
"2020-01-17 09:00:00",8721,12.77,0.333,0.033,1.421
"2020-01-17 09:30:00",8722,12.77,0.333,0.033,1.431
"2020-01-17 10:00:00",8723,12.77,0.333,0.033,1.489
"2020-01-17 10:30:00",8724,12.77,0.333,0.033,1.447
"2020-01-17 11:00:00",8725,12.77,0.333,0.033,1.405
"2020-01-17 11:30:00",8726,12.77,0.333,0.033,1.421
"2020-01-17 12:00:00",8727,12.77,0.333,0.033,1.447
"2020-01-17 12:30:00",8728,12.78,0.333,0.033,1.431
"2020-01-17 13:00:00",8729,12.78,0.333,0.033,1.463
"2020-01-17 13:30:00",8730,12.79,0.333,0.033,1.415
"2020-01-17 14:00:00",8731,12.8,0.333,0.033,1.431
"2020-01-17 14:30:00",8732,12.8,0.333,0.033,1.434
"2020-01-17 15:00:00",8733,12.87,0.333,0.033,1.412
"2020-01-17 15:30:00",8734,12.97,0.333,0.033,1.502
"2020-01-17 16:00:00",8735,12.98,0.333,0.033,1.428
"2020-01-17 16:30:00",8736,12.97,0.333,0.033,1.444
"2020-01-17 17:00:00",8737,12.93,0.333,0.033,1.408
"2020-01-17 17:30:00",8738,12.9,0.333,0.033,1.463
"2020-01-17 18:00:00",8739,12.88,0.333,0.033,1.408
"2020-01-17 18:30:00",8740,12.86,0.333,0.032,1.457
"2020-01-17 19:00:00",8741,12.84,0.333,0.033,1.467
"2020-01-17 19:30:00",8742,12.83,0.333,0.033,1.399
"2020-01-17 20:00:00",8743,12.83,0.333,0.033,1.421
"2020-01-17 20:30:00",8744,12.82,0.333,0.033,1.447
"2020-01-17 21:00:00",8745,12.82,0.333,0.033,1.46
"2020-01-17 21:30:00",8746,12.81,0.333,0.033,1.425
"2020-01-17 22:00:00",8747,12.81,0.333,0.033,1.431
"2020-01-17 22:30:00",8748,12.81,0.333,0.033,1.386
"2020-01-17 23:00:00",8749,12.8,0.333,0.033,1.389
"2020-01-17 23:30:00",8750,12.81,0.333,0.033,1.473
"2020-01-18 00:00:00",8751,12.8,0.333,0.033,1.415
"2020-01-18 00:30:00",8752,12.8,0.333,0.033,1.48
"2020-01-18 01:00:00",8753,12.8,0.333,0.033,1.379
"2020-01-18 01:30:00",8754,12.8,0.333,0.033,1.395
"2020-01-18 02:00:00",8755,12.8,0.333,0.033,1.408
"2020-01-18 02:30:00",8756,12.8,0.333,0.033,1.382
"2020-01-18 03:00:00",8757,12.8,0.333,0.033,1.399
"2020-01-18 03:30:00",8758,12.79,0.333,0.033,1.408
"2020-01-18 04:00:00",8759,12.79,0.333,0.033,1.447
"2020-01-18 04:30:00",8760,12.79,0.333,0.033,1.402
"2020-01-18 05:00:00",8761,12.78,0.333,0.033,1.45
"2020-01-18 05:30:00",8762,12.78,0.333,0.033,1.379
"2020-01-18 06:00:00",8763,12.77,0.333,0.033,1.379
"2020-01-18 06:30:00",8764,12.77,0.333,0.033,1.418
"2020-01-18 07:00:00",8765,12.76,0.333,0.033,1.376
"2020-01-18 07:30:00",8766,12.77,0.333,0.033,1.376
"2020-01-18 08:00:00",8767,12.75,0.333,0.033,1.405
"2020-01-18 08:30:00",8768,12.75,0.333,0.033,1.425
"2020-01-18 09:00:00",8769,12.75,0.333,0.033,1.431
"2020-01-18 09:30:00",8770,12.76,0.333,0.033,1.48
"2020-01-18 10:00:00",8771,12.78,0.333,0.033,1.441
"2020-01-18 10:30:00",8772,12.83,0.333,0.033,1.428
"2020-01-18 11:00:00",8773,12.97,0.333,0.033,1.425
"2020-01-18 11:30:00",8774,13.23,0.333,0.033,1.418
"2020-01-18 12:00:00",8775,14.82,0.333,0.033,1.473
"2020-01-18 12:30:00",8776,14.74,0.333,0.033,1.428
"2020-01-18 13:00:00",8777,14.66,0.333,0.033,1.421
"2020-01-18 13:30:00",8778,14.63,0.333,0.033,1.412
"2020-01-18 14:00:00",8779,14.59,0.333,0.033,1.441
"2020-01-18 14:30:00",8780,14.56,0.333,0.033,1.408
"2020-01-18 15:00:00",8781,14.52,0.333,0.033,1.45
"2020-01-18 15:30:00",8782,14.49,0.333,0.033,1.366
"2020-01-18 16:00:00",8783,14.17,0.333,0.033,1.382
"2020-01-18 16:30:00",8784,13.94,0.333,0.033,1.418
"2020-01-18 17:00:00",8785,13.8,0.333,0.033,1.438
"2020-01-18 17:30:00",8786,13.69,0.333,0.033,1.412
"2020-01-18 18:00:00",8787,13.6,0.333,0.033,1.418
"2020-01-18 18:30:00",8788,13.52,0.333,0.033,1.441
"2020-01-18 19:00:00",8789,13.46,0.333,0.033,1.399
"2020-01-18 19:30:00",8790,13.41,0.333,0.033,1.415
"2020-01-18 20:00:00",8791,13.36,0.333,0.033,1.444
"2020-01-18 20:30:00",8792,13.31,0.333,0.033,1.412
"2020-01-18 21:00:00",8793,13.28,0.333,0.033,1.405
"2020-01-18 21:30:00",8794,13.25,0.333,0.033,1.379
"2020-01-18 22:00:00",8795,13.21,0.333,0.033,1.418
"2020-01-18 22:30:00",8796,13.19,0.333,0.033,1.408
"2020-01-18 23:00:00",8797,13.16,0.333,0.033,1.395
"2020-01-18 23:30:00",8798,13.14,0.333,0.033,1.418
"2020-01-19 00:00:00",8799,13.12,0.333,0.033,1.421
"2020-01-19 00:30:00",8800,13.1,0.333,0.033,1.392
"2020-01-19 01:00:00",8801,13.09,0.333,0.033,1.454
"2020-01-19 01:30:00",8802,13.08,0.333,0.033,1.389
"2020-01-19 02:00:00",8803,13.07,0.333,0.033,1.418
"2020-01-19 02:30:00",8804,13.05,0.333,0.033,1.415
"2020-01-19 03:00:00",8805,13.04,0.333,0.033,1.405
"2020-01-19 03:30:00",8806,13.03,0.333,0.033,1.444
"2020-01-19 04:00:00",8807,13.03,0.333,0.033,1.463
"2020-01-19 04:30:00",8808,13.02,0.333,0.033,1.415
"2020-01-19 05:00:00",8809,13.01,0.333,0.033,1.434
"2020-01-19 05:30:00",8810,13,0.333,0.033,1.434
"2020-01-19 06:00:00",8811,13,0.333,0.033,1.382
"2020-01-19 06:30:00",8812,12.99,0.333,0.033,1.441
"2020-01-19 07:00:00",8813,12.99,0.333,0.033,1.457
"2020-01-19 07:30:00",8814,12.98,0.333,0.033,1.447
"2020-01-19 08:00:00",8815,12.97,0.333,0.033,1.425
"2020-01-19 08:30:00",8816,12.96,0.333,0.033,1.463
"2020-01-19 09:00:00",8817,12.96,0.333,0.033,1.347
"2020-01-19 09:30:00",8818,12.96,0.333,0.033,1.399
"2020-01-19 10:00:00",8819,12.99,0.333,0.033,1.408
"2020-01-19 10:30:00",8820,13.1,0.333,0.033,1.379
"2020-01-19 11:00:00",8821,13.23,0.333,0.033,1.421
"2020-01-19 11:30:00",8822,14.02,0.334,0.033,1.412
"2020-01-19 12:00:00",8823,14.7,0.334,0.033,1.489
"2020-01-19 12:30:00",8824,14.63,0.334,0.033,1.47
"2020-01-19 13:00:00",8825,14.59,0.334,0.033,1.425
"2020-01-19 13:30:00",8826,14.56,0.334,0.033,1.363
"2020-01-19 14:00:00",8827,14.53,0.334,0.033,1.382
"2020-01-19 14:30:00",8828,14.52,0.334,0.033,1.444
"2020-01-19 15:00:00",8829,14.5,0.334,0.033,1.415
"2020-01-19 15:30:00",8830,14.49,0.334,0.033,1.431
"2020-01-19 16:00:00",8831,14.46,0.334,0.033,1.454
"2020-01-19 16:30:00",8832,14.04,0.334,0.033,1.444
"2020-01-19 17:00:00",8833,13.9,0.334,0.033,1.392
"2020-01-19 17:30:00",8834,13.78,0.334,0.033,1.467
"2020-01-19 18:00:00",8835,13.69,0.334,0.033,1.425
"2020-01-19 18:30:00",8836,13.62,0.334,0.033,1.431
"2020-01-19 19:00:00",8837,13.55,0.334,0.033,1.405
"2020-01-19 19:30:00",8838,13.5,0.334,0.033,1.415
"2020-01-19 20:00:00",8839,13.44,0.334,0.033,1.431
"2020-01-19 20:30:00",8840,13.4,0.334,0.033,1.447
"2020-01-19 21:00:00",8841,13.35,0.334,0.033,1.415
"2020-01-19 21:30:00",8842,13.31,0.334,0.033,1.418
"2020-01-19 22:00:00",8843,13.27,0.334,0.033,1.457
"2020-01-19 22:30:00",8844,13.24,0.334,0.033,1.473
"2020-01-19 23:00:00",8845,13.21,0.334,0.033,1.415
"2020-01-19 23:30:00",8846,13.18,0.334,0.033,1.421
"2020-01-20 00:00:00",8847,13.15,0.334,0.033,1.421
"2020-01-20 00:30:00",8848,13.12,0.334,0.033,1.399
"2020-01-20 01:00:00",8849,13.1,0.334,0.033,1.428
"2020-01-20 01:30:00",8850,13.08,0.334,0.033,1.418
"2020-01-20 02:00:00",8851,13.07,0.334,0.033,1.431
"2020-01-20 02:30:00",8852,13.05,0.334,0.033,1.386
"2020-01-20 03:00:00",8853,13.04,0.334,0.033,1.415
"2020-01-20 03:30:00",8854,13.03,0.334,0.033,1.344
"2020-01-20 04:00:00",8855,13.02,0.334,0.033,1.438
"2020-01-20 04:30:00",8856,13,0.334,0.033,1.402
"2020-01-20 05:00:00",8857,12.99,0.334,0.033,1.412
"2020-01-20 05:30:00",8858,12.98,0.334,0.033,1.476
"2020-01-20 06:00:00",8859,12.97,0.334,0.033,1.382
"2020-01-20 06:30:00",8860,12.97,0.334,0.033,1.415
"2020-01-20 07:00:00",8861,12.96,0.334,0.033,1.428
"2020-01-20 07:30:00",8862,12.96,0.334,0.033,1.441
"2020-01-20 08:00:00",8863,12.95,0.334,0.033,1.434
"2020-01-20 08:30:00",8864,12.94,0.334,0.033,1.425
"2020-01-20 09:00:00",8865,12.94,0.334,0.033,1.415
"2020-01-20 09:30:00",8866,12.95,0.334,0.033,1.447
"2020-01-20 10:00:00",8867,12.98,0.334,0.033,1.428
"2020-01-20 10:30:00",8868,13.14,0.334,0.033,1.447
"2020-01-20 11:00:00",8869,13.55,0.334,0.033,1.447
"2020-01-20 11:30:00",8870,14.24,0.334,0.033,1.415
"2020-01-20 12:00:00",8871,14.56,0.334,0.033,1.444
"2020-01-20 12:30:00",8872,14.52,0.334,0.033,1.463
"2020-01-20 13:00:00",8873,14.49,0.334,0.033,1.392
"2020-01-20 13:30:00",8874,14.46,0.334,0.033,1.408
"2020-01-20 14:00:00",8875,14.42,0.334,0.033,1.431
"2020-01-20 14:30:00",8876,14.43,0.334,0.033,1.438
"2020-01-20 15:00:00",8877,14.18,0.334,0.033,1.486
