"Plot Title: RCSM3_temp"
"#","Date Time, GMT-08:00","Water Content, m³/m³ (LGR S/N: 20418944, SEN S/N: 20684004, LBL: RCSM3_temp_30cm)","Water Content, m³/m³ (LGR S/N: 20418944, SEN S/N: 21077014, LBL: RCSM3_temp_70cm)"
114,12/10/21 07:30:01 PM,0.3403,0.2632
115,12/10/21 08:00:01 PM,0.3403,0.2639
116,12/10/21 08:30:01 PM,0.3403,0.2632
117,12/10/21 09:00:01 PM,0.3403,0.2632
118,12/10/21 09:30:01 PM,0.3403,0.2632
119,12/10/21 10:00:01 PM,0.3393,0.2639
120,12/10/21 10:30:01 PM,0.3399,0.2639
121,12/10/21 11:00:01 PM,0.3399,0.2639
122,12/10/21 11:30:01 PM,0.3403,0.2632
123,12/11/21 12:00:01 AM,0.3403,0.2632
124,12/11/21 12:30:01 AM,0.3403,0.2632
125,12/11/21 01:00:01 AM,0.3403,0.2632
126,12/11/21 01:30:01 AM,0.3403,0.2632
127,12/11/21 02:00:01 AM,0.3403,0.2639
128,12/11/21 02:30:01 AM,0.3399,0.2639
129,12/11/21 03:00:01 AM,0.3399,0.2639
130,12/11/21 03:30:01 AM,0.3403,0.2639
131,12/11/21 04:00:01 AM,0.3399,0.2639
132,12/11/21 04:30:01 AM,0.3399,0.2639
133,12/11/21 05:00:01 AM,0.3399,0.2639
134,12/11/21 05:30:01 AM,0.3393,0.2639
135,12/11/21 06:00:01 AM,0.3399,0.2639
136,12/11/21 06:30:01 AM,0.3399,0.2639
137,12/11/21 07:00:01 AM,0.3399,0.2639
138,12/11/21 07:30:01 AM,0.3393,0.2639
139,12/11/21 08:00:01 AM,0.3399,0.2639
140,12/11/21 08:30:01 AM,0.3393,0.2639
141,12/11/21 09:00:01 AM,0.3399,0.2639
142,12/11/21 09:30:01 AM,0.3403,0.2639
143,12/11/21 10:00:01 AM,0.3403,0.2639
144,12/11/21 10:30:01 AM,0.3399,0.2639
145,12/11/21 11:00:01 AM,0.3399,0.2632
146,12/11/21 11:30:01 AM,0.3393,0.2632
147,12/11/21 12:00:01 PM,0.3393,0.2632
148,12/11/21 12:30:01 PM,0.3393,0.2632
149,12/11/21 01:00:01 PM,0.3393,0.2632
150,12/11/21 01:30:01 PM,0.3393,0.2632
151,12/11/21 02:00:01 PM,0.3393,0.2632
152,12/11/21 02:30:01 PM,0.3389,0.2632
153,12/11/21 03:00:01 PM,0.3389,0.2632
154,12/11/21 03:30:01 PM,0.3389,0.2632
155,12/11/21 04:00:01 PM,0.3389,0.2639
156,12/11/21 04:30:01 PM,0.3389,0.2632
157,12/11/21 05:00:01 PM,0.3393,0.2632
158,12/11/21 05:30:01 PM,0.3393,0.2632
159,12/11/21 06:00:01 PM,0.3393,0.2632
160,12/11/21 06:30:01 PM,0.3393,0.2632
161,12/11/21 07:00:01 PM,0.3393,0.2632
162,12/11/21 07:30:01 PM,0.3399,0.2632
