"Plot Title: MMSM5"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 20446556, SEN S/N: 10759123, LBL: MMSM5 1 m)","Water Content, m³/m³ (LGR S/N: 20446556, SEN S/N: 20456141, LBL: MMSM5 30 cm)","Water Content, m³/m³ (LGR S/N: 20446556, SEN S/N: 20652825, LBL: MMSM5 10 cm)"
58,04/26/20 08:00:01 PM,0.4983,0.3427,0.3705
59,04/26/20 08:30:01 PM,0.4974,0.3422,0.3699
60,04/26/20 09:00:01 PM,0.4983,0.3418,0.3699
61,04/26/20 09:30:01 PM,0.4974,0.3422,0.3699
62,04/26/20 10:00:01 PM,0.4983,0.3422,0.3694
63,04/26/20 10:30:01 PM,0.4974,0.3418,0.3694
64,04/26/20 11:00:01 PM,0.4983,0.3418,0.3694
65,04/26/20 11:30:01 PM,0.4974,0.3418,0.3694
66,04/27/20 12:00:01 AM,0.4983,0.3412,0.3694
67,04/27/20 12:30:01 AM,0.4974,0.3418,0.3699
68,04/27/20 01:00:01 AM,0.4974,0.3418,0.3699
69,04/27/20 01:30:01 AM,0.4974,0.3418,0.3699
70,04/27/20 02:00:01 AM,0.4983,0.3412,0.3699
71,04/27/20 02:30:01 AM,0.4974,0.3412,0.3699
72,04/27/20 03:00:01 AM,0.4974,0.3412,0.3694
73,04/27/20 03:30:01 AM,0.4974,0.3412,0.3694
74,04/27/20 04:00:01 AM,0.4974,0.3412,0.3694
75,04/27/20 04:30:01 AM,0.4983,0.3408,0.3694
76,04/27/20 05:00:01 AM,0.4983,0.3412,0.3694
77,04/27/20 05:30:01 AM,0.4983,0.3408,0.3694
78,04/27/20 06:00:01 AM,0.4983,0.3408,0.3694
79,04/27/20 06:30:01 AM,0.4983,0.3408,0.3688
80,04/27/20 07:00:01 AM,0.4983,0.3408,0.3688
81,04/27/20 07:30:01 AM,0.4974,0.3408,0.3688
82,04/27/20 08:00:01 AM,0.4983,0.3408,0.3688
83,04/27/20 08:30:01 AM,0.4983,0.3408,0.3688
84,04/27/20 09:00:01 AM,0.4983,0.3408,0.3688
85,04/27/20 09:30:01 AM,0.4983,0.3403,0.3683
86,04/27/20 10:00:01 AM,0.4983,0.3408,0.3683
87,04/27/20 10:30:01 AM,0.4983,0.3408,0.3677
88,04/27/20 11:00:01 AM,0.4983,0.3403,0.3677
89,04/27/20 11:30:01 AM,0.4974,0.3403,0.3671
90,04/27/20 12:00:01 PM,0.4990,0.3403,0.3671
91,04/27/20 12:30:01 PM,0.4983,0.3399,0.3666
92,04/27/20 01:00:01 PM,0.4983,0.3399,0.3666
93,04/27/20 01:30:01 PM,0.4983,0.3399,0.3660
94,04/27/20 02:00:01 PM,0.4983,0.3393,0.3660
95,04/27/20 02:30:01 PM,0.4983,0.3393,0.3660
96,04/27/20 03:00:01 PM,0.4983,0.3393,0.3660
97,04/27/20 03:30:01 PM,0.4983,0.3389,0.3655
98,04/27/20 04:00:01 PM,0.4983,0.3380,0.3660
99,04/27/20 04:30:01 PM,0.4983,0.3384,0.3655
100,04/27/20 05:00:01 PM,0.4983,0.3384,0.3649
101,04/27/20 05:30:01 PM,0.4983,0.3380,0.3655
102,04/27/20 06:00:01 PM,0.4983,0.3376,0.3655
103,04/27/20 06:30:01 PM,0.4983,0.3380,0.3649
104,04/27/20 07:00:01 PM,0.4983,0.3371,0.3655
105,04/27/20 07:30:01 PM,0.4983,0.3376,0.3655
106,04/27/20 08:00:01 PM,0.4983,0.3376,0.3655
107,04/27/20 08:30:01 PM,0.4983,0.3376,0.3655
108,04/27/20 09:00:01 PM,0.4983,0.3371,0.3655
109,04/27/20 09:30:01 PM,0.4983,0.3367,0.3649
110,04/27/20 10:00:01 PM,0.4983,0.3371,0.3649
111,04/27/20 10:30:01 PM,0.4974,0.3367,0.3649
112,04/27/20 11:00:01 PM,0.4983,0.3367,0.3649
113,04/27/20 11:30:01 PM,0.4983,0.3367,0.3649
114,04/28/20 12:00:01 AM,0.4983,0.3361,0.3649
115,04/28/20 12:30:01 AM,0.4983,0.3367,0.3649
116,04/28/20 01:00:01 AM,0.4983,0.3361,0.3649
117,04/28/20 01:30:01 AM,0.4983,0.3361,0.3649
118,04/28/20 02:00:01 AM,0.4974,0.3361,0.3649
119,04/28/20 02:30:01 AM,0.4974,0.3361,0.3649
120,04/28/20 03:00:01 AM,0.4983,0.3357,0.3643
121,04/28/20 03:30:01 AM,0.4974,0.3357,0.3643
122,04/28/20 04:00:01 AM,0.4983,0.3352,0.3643
123,04/28/20 04:30:01 AM,0.4974,0.3357,0.3643
124,04/28/20 05:00:01 AM,0.4983,0.3357,0.3643
125,04/28/20 05:30:01 AM,0.4974,0.3357,0.3638
126,04/28/20 06:00:01 AM,0.4983,0.3357,0.3638
127,04/28/20 06:30:01 AM,0.4974,0.3352,0.3638
128,04/28/20 07:00:01 AM,0.4974,0.3352,0.3638
129,04/28/20 07:30:01 AM,0.4983,0.3352,0.3638
130,04/28/20 08:00:01 AM,0.4983,0.3352,0.3638
131,04/28/20 08:30:01 AM,0.4983,0.3352,0.3632
132,04/28/20 09:00:01 AM,0.4983,0.3348,0.3632
133,04/28/20 09:30:01 AM,0.4983,0.3348,0.3632
134,04/28/20 10:00:01 AM,0.4983,0.3348,0.3628
135,04/28/20 10:30:01 AM,0.4983,0.3348,0.3628
136,04/28/20 11:00:01 AM,0.4983,0.3343,0.3622
137,04/28/20 11:30:01 AM,0.4983,0.3348,0.3622
138,04/28/20 12:00:01 PM,0.4983,0.3343,0.3622
139,04/28/20 12:30:01 PM,0.4990,0.3343,0.3616
140,04/28/20 01:00:01 PM,0.4983,0.3343,0.3616
141,04/28/20 01:30:01 PM,0.4983,0.3343,0.3611
142,04/28/20 02:00:01 PM,0.4990,0.3335,0.3616
143,04/28/20 02:30:01 PM,0.4983,0.3335,0.3611
144,04/28/20 03:00:01 PM,0.4983,0.3339,0.3611
145,04/28/20 03:30:01 PM,0.4983,0.3335,0.3611
146,04/28/20 04:00:01 PM,0.4983,0.3335,0.3605
147,04/28/20 04:30:01 PM,0.4983,0.3330,0.3611
148,04/28/20 05:00:01 PM,0.4983,0.3326,0.3611
149,04/28/20 05:30:01 PM,0.4983,0.3330,0.3611
150,04/28/20 06:00:01 PM,0.4983,0.3321,0.3611
151,04/28/20 06:30:01 PM,0.4983,0.3330,0.3611
152,04/28/20 07:00:01 PM,0.4983,0.3321,0.3611
153,04/28/20 07:30:01 PM,0.4983,0.3321,0.3611
154,04/28/20 08:00:01 PM,0.4983,0.3326,0.3611
155,04/28/20 08:30:01 PM,0.4974,0.3321,0.3611
156,04/28/20 09:00:01 PM,0.4974,0.3326,0.3611
157,04/28/20 09:30:01 PM,0.4983,0.3321,0.3605
158,04/28/20 10:00:01 PM,0.4974,0.3317,0.3605
159,04/28/20 10:30:01 PM,0.4974,0.3317,0.3605
160,04/28/20 11:00:01 PM,0.4974,0.3321,0.3605
161,04/28/20 11:30:01 PM,0.4974,0.3317,0.3605
162,04/29/20 12:00:01 AM,0.4974,0.3321,0.3605
163,04/29/20 12:30:01 AM,0.4974,0.3312,0.3605
164,04/29/20 01:00:01 AM,0.4974,0.3317,0.3605
165,04/29/20 01:30:01 AM,0.4974,0.3317,0.3605
166,04/29/20 02:00:01 AM,0.4974,0.3317,0.3605
167,04/29/20 02:30:01 AM,0.4974,0.3317,0.3605
168,04/29/20 03:00:01 AM,0.4974,0.3317,0.3605
169,04/29/20 03:30:01 AM,0.4974,0.3312,0.3605
170,04/29/20 04:00:01 AM,0.4974,0.3317,0.3605
171,04/29/20 04:30:01 AM,0.4974,0.3312,0.3605
172,04/29/20 05:00:01 AM,0.4974,0.3312,0.3605
173,04/29/20 05:30:01 AM,0.4974,0.3312,0.3605
174,04/29/20 06:00:01 AM,0.4974,0.3308,0.3600
175,04/29/20 06:30:01 AM,0.4974,0.3312,0.3600
176,04/29/20 07:00:01 AM,0.4974,0.3312,0.3600
177,04/29/20 07:30:01 AM,0.4974,0.3312,0.3600
178,04/29/20 08:00:01 AM,0.4983,0.3312,0.3600
179,04/29/20 08:30:01 AM,0.4974,0.3308,0.3600
180,04/29/20 09:00:01 AM,0.4974,0.3308,0.3594
181,04/29/20 09:30:01 AM,0.4974,0.3312,0.3594
182,04/29/20 10:00:01 AM,0.4983,0.3308,0.3594
183,04/29/20 10:30:01 AM,0.4983,0.3308,0.3590
184,04/29/20 11:00:01 AM,0.4983,0.3312,0.3590
185,04/29/20 11:30:01 AM,0.4983,0.3308,0.3590
186,04/29/20 12:00:01 PM,0.4974,0.3312,0.3590
187,04/29/20 12:30:01 PM,0.4983,0.3312,0.3590
188,04/29/20 01:00:01 PM,0.4983,0.3308,0.3584
189,04/29/20 01:30:01 PM,0.4983,0.3304,0.3584
190,04/29/20 02:00:01 PM,0.4983,0.3308,0.3584
191,04/29/20 02:30:01 PM,0.4983,0.3304,0.3584
192,04/29/20 03:00:01 PM,0.4983,0.3304,0.3584
193,04/29/20 03:30:01 PM,0.4983,0.3295,0.3573
194,04/29/20 04:00:01 PM,0.4983,0.3295,0.3578
195,04/29/20 04:30:01 PM,0.4983,0.3295,0.3573
196,04/29/20 05:00:01 PM,0.4983,0.3295,0.3578
197,04/29/20 05:30:01 PM,0.4983,0.3290,0.3573
198,04/29/20 06:00:01 PM,0.4974,0.3286,0.3573
199,04/29/20 06:30:01 PM,0.4974,0.3290,0.3573
200,04/29/20 07:00:01 PM,0.4974,0.3290,0.3573
201,04/29/20 07:30:01 PM,0.4974,0.3290,0.3568
202,04/29/20 08:00:01 PM,0.4974,0.3286,0.3573
203,04/29/20 08:30:01 PM,0.4974,0.3286,0.3573
204,04/29/20 09:00:01 PM,0.4974,0.3282,0.3573
205,04/29/20 09:30:01 PM,0.4974,0.3282,0.3573
206,04/29/20 10:00:01 PM,0.4974,0.3282,0.3568
207,04/29/20 10:30:01 PM,0.4974,0.3282,0.3573
208,04/29/20 11:00:01 PM,0.4974,0.3282,0.3568
209,04/29/20 11:30:01 PM,0.4974,0.3282,0.3573
210,04/30/20 12:00:01 AM,0.4974,0.3282,0.3573
211,04/30/20 12:30:01 AM,0.4974,0.3282,0.3573
212,04/30/20 01:00:01 AM,0.4974,0.3282,0.3573
213,04/30/20 01:30:01 AM,0.4974,0.3282,0.3573
214,04/30/20 02:00:01 AM,0.4974,0.3277,0.3573
215,04/30/20 02:30:01 AM,0.4974,0.3277,0.3573
216,04/30/20 03:00:01 AM,0.4974,0.3277,0.3573
217,04/30/20 03:30:01 AM,0.4974,0.3282,0.3573
218,04/30/20 04:00:01 AM,0.4974,0.3277,0.3573
219,04/30/20 04:30:01 AM,0.4974,0.3277,0.3568
220,04/30/20 05:00:01 AM,0.4974,0.3277,0.3568
221,04/30/20 05:30:01 AM,0.4974,0.3277,0.3568
222,04/30/20 06:00:01 AM,0.4974,0.3277,0.3568
223,04/30/20 06:30:01 AM,0.4974,0.3277,0.3568
224,04/30/20 07:00:01 AM,0.4974,0.3277,0.3568
225,04/30/20 07:30:01 AM,0.4974,0.3277,0.3568
226,04/30/20 08:00:01 AM,0.4974,0.3277,0.3568
227,04/30/20 08:30:01 AM,0.4974,0.3277,0.3563
228,04/30/20 09:00:01 AM,0.4974,0.3277,0.3563
229,04/30/20 09:30:01 AM,0.4974,0.3277,0.3563
230,04/30/20 10:00:01 AM,0.4974,0.3274,0.3557
231,04/30/20 10:30:01 AM,0.4974,0.3274,0.3557
232,04/30/20 11:00:01 AM,0.4974,0.3274,0.3557
233,04/30/20 11:30:01 AM,0.4974,0.3274,0.3553
234,04/30/20 12:00:01 PM,0.4983,0.3274,0.3553
235,04/30/20 12:30:01 PM,0.4974,0.3269,0.3547
236,04/30/20 01:00:01 PM,0.4983,0.3269,0.3547
237,04/30/20 01:30:01 PM,0.4974,0.3269,0.3547
238,04/30/20 02:00:01 PM,0.4974,0.3269,0.3542
239,04/30/20 02:30:01 PM,0.4974,0.3261,0.3542
240,04/30/20 03:00:01 PM,0.4974,0.3265,0.3542
241,04/30/20 03:30:01 PM,0.4983,0.3261,0.3537
242,04/30/20 04:00:01 PM,0.4974,0.3261,0.3537
243,04/30/20 04:30:01 PM,0.4974,0.3256,0.3537
244,04/30/20 05:00:01 PM,0.4974,0.3256,0.3537
245,04/30/20 05:30:01 PM,0.4974,0.3256,0.3537
246,04/30/20 06:00:01 PM,0.4974,0.3252,0.3531
247,04/30/20 06:30:01 PM,0.4974,0.3256,0.3537
248,04/30/20 07:00:01 PM,0.4974,0.3252,0.3537
249,04/30/20 07:30:01 PM,0.4974,0.3256,0.3537
250,04/30/20 08:00:01 PM,0.4974,0.3256,0.3537
251,04/30/20 08:30:01 PM,0.4974,0.3256,0.3531
252,04/30/20 09:00:01 PM,0.4974,0.3249,0.3531
253,04/30/20 09:30:01 PM,0.4974,0.3249,0.3531
254,04/30/20 10:00:01 PM,0.4974,0.3252,0.3531
255,04/30/20 10:30:01 PM,0.4974,0.3252,0.3531
256,04/30/20 11:00:01 PM,0.4974,0.3249,0.3537
257,04/30/20 11:30:01 PM,0.4974,0.3249,0.3537
258,05/01/20 12:00:01 AM,0.4974,0.3249,0.3537
259,05/01/20 12:30:01 AM,0.4974,0.3249,0.3537
260,05/01/20 01:00:01 AM,0.4974,0.3249,0.3537
261,05/01/20 01:30:01 AM,0.4974,0.3244,0.3537
262,05/01/20 02:00:01 AM,0.4974,0.3244,0.3537
263,05/01/20 02:30:01 AM,0.4974,0.3249,0.3537
264,05/01/20 03:00:01 AM,0.4966,0.3244,0.3537
265,05/01/20 03:30:01 AM,0.4974,0.3244,0.3537
266,05/01/20 04:00:01 AM,0.4974,0.3240,0.3537
267,05/01/20 04:30:01 AM,0.4966,0.3244,0.3537
268,05/01/20 05:00:01 AM,0.4966,0.3240,0.3531
269,05/01/20 05:30:01 AM,0.4974,0.3244,0.3531
270,05/01/20 06:00:01 AM,0.4966,0.3240,0.3531
271,05/01/20 06:30:01 AM,0.4966,0.3244,0.3531
272,05/01/20 07:00:01 AM,0.4966,0.3244,0.3531
273,05/01/20 07:30:01 AM,0.4974,0.3240,0.3531
274,05/01/20 08:00:01 AM,0.4974,0.3244,0.3531
275,05/01/20 08:30:01 AM,0.4974,0.3244,0.3531
276,05/01/20 09:00:01 AM,0.4974,0.3240,0.3531
277,05/01/20 09:30:01 AM,0.4974,0.3244,0.3531
278,05/01/20 10:00:01 AM,0.4974,0.3244,0.3526
279,05/01/20 10:30:01 AM,0.4974,0.3240,0.3526
280,05/01/20 11:00:01 AM,0.4974,0.3240,0.3521
281,05/01/20 11:30:01 AM,0.4974,0.3240,0.3521
282,05/01/20 12:00:01 PM,0.4983,0.3235,0.3516
283,05/01/20 12:30:01 PM,0.4974,0.3240,0.3511
284,05/01/20 01:00:01 PM,0.4983,0.3235,0.3511
285,05/01/20 01:30:01 PM,0.4983,0.3240,0.3506
286,05/01/20 02:00:01 PM,0.4974,0.3231,0.3506
287,05/01/20 02:30:01 PM,0.4966,0.3235,0.3506
288,05/01/20 03:00:01 PM,0.4966,0.3235,0.3506
289,05/01/20 03:30:01 PM,0.4983,0.3228,0.3500
290,05/01/20 04:00:01 PM,0.4974,0.3228,0.3500
291,05/01/20 04:30:01 PM,0.4974,0.3231,0.3500
292,05/01/20 05:00:01 PM,0.4974,0.3228,0.3496
293,05/01/20 05:30:01 PM,0.4966,0.3228,0.3496
294,05/01/20 06:00:01 PM,0.4983,0.3223,0.3496
295,05/01/20 06:30:01 PM,0.4974,0.3228,0.3496
296,05/01/20 07:00:01 PM,0.4974,0.3223,0.3500
297,05/01/20 07:30:01 PM,0.4974,0.3223,0.3500
298,05/01/20 08:00:01 PM,0.4974,0.3223,0.3496
299,05/01/20 08:30:01 PM,0.4974,0.3219,0.3496
300,05/01/20 09:00:01 PM,0.4974,0.3216,0.3496
301,05/01/20 09:30:01 PM,0.4974,0.3223,0.3496
302,05/01/20 10:00:01 PM,0.4974,0.3216,0.3496
303,05/01/20 10:30:01 PM,0.4974,0.3216,0.3500
304,05/01/20 11:00:01 PM,0.4974,0.3216,0.3500
305,05/01/20 11:30:01 PM,0.4966,0.3219,0.3500
306,05/02/20 12:00:01 AM,0.4966,0.3219,0.3500
307,05/02/20 12:30:01 AM,0.4974,0.3219,0.3500
308,05/02/20 01:00:01 AM,0.4966,0.3219,0.3500
309,05/02/20 01:30:01 AM,0.4966,0.3219,0.3500
310,05/02/20 02:00:01 AM,0.4966,0.3219,0.3500
311,05/02/20 02:30:01 AM,0.4966,0.3219,0.3500
312,05/02/20 03:00:01 AM,0.4966,0.3216,0.3500
313,05/02/20 03:30:01 AM,0.4966,0.3216,0.3500
314,05/02/20 04:00:01 AM,0.4966,0.3216,0.3500
315,05/02/20 04:30:01 AM,0.4966,0.3216,0.3500
316,05/02/20 05:00:01 AM,0.4966,0.3216,0.3496
317,05/02/20 05:30:01 AM,0.4966,0.3211,0.3496
318,05/02/20 06:00:01 AM,0.4966,0.3211,0.3496
319,05/02/20 06:30:01 AM,0.4966,0.3216,0.3496
320,05/02/20 07:00:01 AM,0.4966,0.3216,0.3496
321,05/02/20 07:30:01 AM,0.4974,0.3216,0.3496
322,05/02/20 08:00:01 AM,0.4974,0.3211,0.3496
323,05/02/20 08:30:01 AM,0.4974,0.3216,0.3500
324,05/02/20 09:00:01 AM,0.4974,0.3216,0.3500
325,05/02/20 09:30:01 AM,0.4974,0.3211,0.3496
326,05/02/20 10:00:01 AM,0.4974,0.3211,0.3496
327,05/02/20 10:30:01 AM,0.4974,0.3216,0.3496
328,05/02/20 11:00:01 AM,0.4974,0.3211,0.3490
329,05/02/20 11:30:01 AM,0.4974,0.3211,0.3490
330,05/02/20 12:00:01 PM,0.4974,0.3211,0.3486
331,05/02/20 12:30:01 PM,0.4966,0.3216,0.3486
332,05/02/20 01:00:01 PM,0.4974,0.3211,0.3486
333,05/02/20 01:30:01 PM,0.4974,0.3211,0.3486
334,05/02/20 02:00:01 PM,0.4974,0.3211,0.3481
335,05/02/20 02:30:01 PM,0.4974,0.3211,0.3481
336,05/02/20 03:00:01 PM,0.4974,0.3207,0.3481
337,05/02/20 03:30:01 PM,0.4974,0.3204,0.3481
338,05/02/20 04:00:01 PM,0.4974,0.3207,0.3476
339,05/02/20 04:30:01 PM,0.4974,0.3204,0.3476
340,05/02/20 05:00:01 PM,0.4974,0.3204,0.3476
341,05/02/20 05:30:01 PM,0.4974,0.3204,0.3471
342,05/02/20 06:00:01 PM,0.4974,0.3204,0.3471
343,05/02/20 06:30:01 PM,0.4974,0.3204,0.3476
344,05/02/20 07:00:01 PM,0.4974,0.3204,0.3476
345,05/02/20 07:30:01 PM,0.4974,0.3204,0.3476
346,05/02/20 08:00:01 PM,0.4974,0.3204,0.3476
347,05/02/20 08:30:01 PM,0.4974,0.3204,0.3476
348,05/02/20 09:00:01 PM,0.4974,0.3204,0.3481
349,05/02/20 09:30:01 PM,0.4974,0.3204,0.3490
350,05/02/20 10:00:01 PM,0.4974,0.3199,0.3496
351,05/02/20 10:30:01 PM,0.4974,0.3199,0.3496
352,05/02/20 11:00:01 PM,0.4974,0.3199,0.3496
353,05/02/20 11:30:01 PM,0.4974,0.3204,0.3496
354,05/03/20 12:00:01 AM,0.4974,0.3204,0.3496
355,05/03/20 12:30:01 AM,0.4974,0.3199,0.3496
356,05/03/20 01:00:01 AM,0.4974,0.3204,0.3496
357,05/03/20 01:30:01 AM,0.4974,0.3199,0.3500
358,05/03/20 02:00:01 AM,0.4974,0.3204,0.3496
359,05/03/20 02:30:01 AM,0.4974,0.3204,0.3496
360,05/03/20 03:00:01 AM,0.4974,0.3199,0.3496
361,05/03/20 03:30:01 AM,0.4974,0.3204,0.3496
362,05/03/20 04:00:01 AM,0.4974,0.3204,0.3496
363,05/03/20 04:30:01 AM,0.4974,0.3204,0.3496
364,05/03/20 05:00:01 AM,0.4974,0.3204,0.3490
365,05/03/20 05:30:01 AM,0.4974,0.3199,0.3490
366,05/03/20 06:00:01 AM,0.4974,0.3199,0.3490
367,05/03/20 06:30:01 AM,0.4974,0.3199,0.3490
368,05/03/20 07:00:01 AM,0.4974,0.3199,0.3490
369,05/03/20 07:30:01 AM,0.4974,0.3199,0.3490
370,05/03/20 08:00:01 AM,0.4974,0.3199,0.3490
371,05/03/20 08:30:01 AM,0.4974,0.3199,0.3486
372,05/03/20 09:00:01 AM,0.4974,0.3199,0.3490
373,05/03/20 09:30:01 AM,0.4974,0.3199,0.3486
374,05/03/20 10:00:01 AM,0.4974,0.3199,0.3486
375,05/03/20 10:30:01 AM,0.4974,0.3195,0.3486
376,05/03/20 11:00:01 AM,0.4983,0.3199,0.3481
377,05/03/20 11:30:01 AM,0.4974,0.3195,0.3481
378,05/03/20 12:00:01 PM,0.4974,0.3199,0.3476
379,05/03/20 12:30:01 PM,0.4974,0.3199,0.3476
380,05/03/20 01:00:01 PM,0.4974,0.3199,0.3471
381,05/03/20 01:30:01 PM,0.4983,0.3199,0.3471
382,05/03/20 02:00:01 PM,0.4983,0.3195,0.3471
383,05/03/20 02:30:01 PM,0.4974,0.3195,0.3466
384,05/03/20 03:00:01 PM,0.4974,0.3192,0.3466
385,05/03/20 03:30:01 PM,0.4974,0.3195,0.3461
386,05/03/20 04:00:01 PM,0.4983,0.3192,0.3461
387,05/03/20 04:30:01 PM,0.4983,0.3192,0.3457
388,05/03/20 05:00:01 PM,0.4974,0.3192,0.3457
389,05/03/20 05:30:01 PM,0.4974,0.3192,0.3451
390,05/03/20 06:00:01 PM,0.4974,0.3183,0.3451
391,05/03/20 06:30:01 PM,0.4974,0.3187,0.3451
392,05/03/20 07:00:01 PM,0.4974,0.3183,0.3447
393,05/03/20 07:30:01 PM,0.4974,0.3183,0.3447
394,05/03/20 08:00:01 PM,0.4974,0.3183,0.3447
395,05/03/20 08:30:01 PM,0.4974,0.3183,0.3447
396,05/03/20 09:00:01 PM,0.4974,0.3183,0.3447
397,05/03/20 09:30:01 PM,0.4974,0.3183,0.3447
398,05/03/20 10:00:01 PM,0.4974,0.3178,0.3447
399,05/03/20 10:30:01 PM,0.4974,0.3183,0.3451
400,05/03/20 11:00:01 PM,0.4974,0.3178,0.3451
401,05/03/20 11:30:01 PM,0.4974,0.3178,0.3451
402,05/04/20 12:00:01 AM,0.4974,0.3178,0.3457
403,05/04/20 12:30:01 AM,0.4974,0.3178,0.3457
404,05/04/20 01:00:01 AM,0.4974,0.3175,0.3457
405,05/04/20 01:30:01 AM,0.4974,0.3178,0.3451
406,05/04/20 02:00:01 AM,0.4974,0.3175,0.3451
407,05/04/20 02:30:01 AM,0.4974,0.3178,0.3451
408,05/04/20 03:00:01 AM,0.4974,0.3175,0.3451
409,05/04/20 03:30:01 AM,0.4966,0.3178,0.3451
410,05/04/20 04:00:01 AM,0.4974,0.3175,0.3451
411,05/04/20 04:30:01 AM,0.4966,0.3175,0.3447
412,05/04/20 05:00:01 AM,0.4974,0.3175,0.3447
413,05/04/20 05:30:01 AM,0.4966,0.3171,0.3447
414,05/04/20 06:00:01 AM,0.4974,0.3175,0.3447
415,05/04/20 06:30:01 AM,0.4966,0.3175,0.3447
416,05/04/20 07:00:01 AM,0.4974,0.3171,0.3441
417,05/04/20 07:30:01 AM,0.4974,0.3175,0.3447
418,05/04/20 08:00:01 AM,0.4974,0.3175,0.3447
419,05/04/20 08:30:01 AM,0.4974,0.3175,0.3451
420,05/04/20 09:00:01 AM,0.4974,0.3175,0.3451
421,05/04/20 09:30:01 AM,0.4974,0.3175,0.3451
422,05/04/20 10:00:01 AM,0.4974,0.3175,0.3451
423,05/04/20 10:30:01 AM,0.4983,0.3175,0.3447
424,05/04/20 11:00:01 AM,0.4983,0.3175,0.3447
425,05/04/20 11:30:01 AM,0.4983,0.3175,0.3441
