"Plot Title: RCSM3_temp"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 20418944, SEN S/N: 20684004, LBL: RCSM3_temp_30cm)","Water Content, m³/m³ (LGR S/N: 20418944, SEN S/N: 21077014, LBL: RCSM3_temp_70cm)"
113,09/11/21 10:00:01 PM,0.1963,0.1906
114,09/11/21 10:30:01 PM,0.1958,0.1906
115,09/11/21 11:00:01 PM,0.1958,0.1906
116,09/11/21 11:30:01 PM,0.1958,0.1906
117,09/12/21 12:00:01 AM,0.1958,0.1906
118,09/12/21 12:30:01 AM,0.1958,0.1906
119,09/12/21 01:00:01 AM,0.1958,0.1906
120,09/12/21 01:30:01 AM,0.1958,0.1906
121,09/12/21 02:00:01 AM,0.1958,0.1906
122,09/12/21 02:30:01 AM,0.1958,0.1906
123,09/12/21 03:00:01 AM,0.1958,0.1906
124,09/12/21 03:30:01 AM,0.1958,0.1906
125,09/12/21 04:00:01 AM,0.1958,0.1906
126,09/12/21 04:30:01 AM,0.1954,0.1906
127,09/12/21 05:00:01 AM,0.1958,0.1906
128,09/12/21 05:30:01 AM,0.1958,0.1906
129,09/12/21 06:00:01 AM,0.1958,0.1906
130,09/12/21 06:30:01 AM,0.1954,0.1906
131,09/12/21 07:00:01 AM,0.1954,0.1906
132,09/12/21 07:30:01 AM,0.1958,0.1906
133,09/12/21 08:00:01 AM,0.1963,0.1906
134,09/12/21 08:30:01 AM,0.1963,0.1913
135,09/12/21 09:00:01 AM,0.1967,0.1906
136,09/12/21 09:30:01 AM,0.1967,0.1906
137,09/12/21 10:00:01 AM,0.1972,0.1906
138,09/12/21 10:30:01 AM,0.1972,0.1906
139,09/12/21 11:00:01 AM,0.1972,0.1913
140,09/12/21 11:30:01 AM,0.1972,0.1906
141,09/12/21 12:00:01 PM,0.1972,0.1906
142,09/12/21 12:30:01 PM,0.0702,0.1906
143,09/12/21 01:00:01 PM,0.1972,0.1913
144,09/12/21 01:30:01 PM,-0.1517,0.1913
145,09/12/21 02:00:01 PM,0.1976,0.1913
146,09/12/21 02:30:01 PM,0.1972,0.1906
147,09/12/21 03:00:01 PM,-0.4270,0.1913
148,09/12/21 03:30:01 PM,0.1963,0.1906
149,09/12/21 04:00:01 PM,0.1963,0.1906
150,09/12/21 04:30:01 PM,0.1963,0.1906
151,09/12/21 05:00:01 PM,-0.4737,0.1913
152,09/12/21 05:30:01 PM,0.1967,0.1913
153,09/12/21 06:00:01 PM,-0.4737,0.1906
154,09/12/21 06:30:01 PM,0.1967,0.1906
155,09/12/21 07:00:01 PM,0.1967,0.1906
156,09/12/21 07:30:01 PM,0.1972,0.1906
157,09/12/21 08:00:01 PM,0.1972,0.1906
158,09/12/21 08:30:01 PM,0.1967,0.1906
159,09/12/21 09:00:01 PM,0.1967,0.1906
160,09/12/21 09:30:01 PM,0.1967,0.1906
161,09/12/21 10:00:01 PM,-0.4737,0.1906
162,09/12/21 10:30:01 PM,0.1967,0.1906
163,09/12/21 11:00:01 PM,0.1967,0.1906
164,09/12/21 11:30:01 PM,0.1967,0.1906
165,09/13/21 12:00:01 AM,0.1967,0.1906
166,09/13/21 12:30:01 AM,0.1967,0.1906
167,09/13/21 01:00:01 AM,0.1967,0.1906
168,09/13/21 01:30:01 AM,0.1967,0.1906
169,09/13/21 02:00:01 AM,0.1963,0.1906
170,09/13/21 02:30:01 AM,0.1967,0.1906
171,09/13/21 03:00:01 AM,0.1967,0.1906
172,09/13/21 03:30:01 AM,0.1963,0.1906
173,09/13/21 04:00:01 AM,0.1967,0.1906
174,09/13/21 04:30:01 AM,0.1967,0.1906
175,09/13/21 05:00:01 AM,0.1967,0.1906
176,09/13/21 05:30:01 AM,0.1963,0.1906
177,09/13/21 06:00:01 AM,0.1963,0.1906
178,09/13/21 06:30:01 AM,0.1963,0.1906
179,09/13/21 07:00:01 AM,0.1963,0.1906
180,09/13/21 07:30:01 AM,0.1967,0.1906
181,09/13/21 08:00:01 AM,0.1967,0.1899
182,09/13/21 08:30:01 AM,0.1972,0.1906
183,09/13/21 09:00:01 AM,0.1967,0.1906
184,09/13/21 09:30:01 AM,0.1972,0.1906
185,09/13/21 10:00:01 AM,0.1976,0.1899
186,09/13/21 10:30:01 AM,0.1976,0.1899
187,09/13/21 11:00:01 AM,0.1976,0.1899
188,09/13/21 11:30:01 AM,0.1976,0.1906
189,09/13/21 12:00:01 PM,0.1976,0.1906
190,09/13/21 12:30:01 PM,0.1976,0.1906
191,09/13/21 01:00:01 PM,0.1976,0.1906
192,09/13/21 01:30:01 PM,0.1976,0.1899
193,09/13/21 02:00:01 PM,0.1939,0.1906
194,09/13/21 02:30:01 PM,0.1972,0.1906
195,09/13/21 03:00:01 PM,-0.4737,0.1906
196,09/13/21 03:30:01 PM,0.1976,0.1906
197,09/13/21 04:00:01 PM,-0.4691,0.1906
198,09/13/21 04:30:01 PM,0.1976,0.1906
199,09/13/21 05:00:01 PM,-0.4737,0.1906
200,09/13/21 05:30:01 PM,0.1972,0.1906
201,09/13/21 06:00:01 PM,-0.4714,0.1906
202,09/13/21 06:30:01 PM,0.1976,0.1899
203,09/13/21 07:00:01 PM,0.1972,0.1906
204,09/13/21 07:30:01 PM,0.1972,0.1906
205,09/13/21 08:00:01 PM,0.1361,0.1906
