"Plot Title: CM2SM"
"#","Date Time, GMT-07:00","Water Content, m³/m³ (LGR S/N: 20418942, SEN S/N: 20684002, LBL: 30 CM)","Water Content, m³/m³ (LGR S/N: 20418942, SEN S/N: 20684005, LBL: 10 CM)","Water Content, m³/m³ (LGR S/N: 20418942, SEN S/N: 20684009, LBL: 1 M)"
1564,09/19/20 11:00:01 PM,0.2078,-0.0003,0.2156
1565,09/19/20 11:30:01 PM,0.2078,-0.0008,0.2347
1566,09/20/20 12:00:01 AM,0.2078,-0.0008,0.2347
1567,09/20/20 12:30:01 AM,0.2078,-0.0008,0.2351
1568,09/20/20 01:00:01 AM,0.2078,-0.0008,0.2351
1569,09/20/20 01:30:01 AM,0.2078,-0.0008,0.2351
1570,09/20/20 02:00:01 AM,0.2078,-0.0008,0.1251
1571,09/20/20 02:30:01 AM,0.2078,-0.0019,0.2347
1572,09/20/20 03:00:01 AM,0.2078,-0.0019,0.2347
1573,09/20/20 03:30:01 AM,0.2078,-0.0019,0.2347
1574,09/20/20 04:00:01 AM,0.2078,-0.0019,0.2347
1575,09/20/20 04:30:01 AM,0.2078,-0.0019,0.2347
1576,09/20/20 05:00:01 AM,0.2078,-0.0019,0.2347
1577,09/20/20 05:30:01 AM,0.2078,-0.0025,0.2347
1578,09/20/20 06:00:01 AM,0.2078,-0.0025,0.2344
1579,09/20/20 06:30:01 AM,0.2083,-0.0025,0.2344
1580,09/20/20 07:00:01 AM,0.2078,-0.0025,0.2344
1581,09/20/20 07:30:01 AM,0.2078,-0.0025,0.2344
1582,09/20/20 08:00:01 AM,0.2083,-0.0025,0.2344
1583,09/20/20 08:30:01 AM,0.2078,-0.0025,0.2344
1584,09/20/20 09:00:01 AM,0.2078,-0.0025,0.2347
1585,09/20/20 09:30:01 AM,0.2083,-0.0019,0.2347
1586,09/20/20 10:00:01 AM,0.2087,-0.0019,0.2347
1587,09/20/20 10:30:01 AM,0.2083,-0.0008,0.2351
1588,09/20/20 11:00:01 AM,0.2083,-0.0008,0.2347
1589,09/20/20 11:30:01 AM,0.2087,-0.0003,-0.1287
1590,09/20/20 12:00:01 PM,0.2087,0.0008,-0.2025
1591,09/20/20 12:30:01 PM,0.2087,0.0013,-0.1399
1592,09/20/20 01:00:01 PM,0.2087,0.0013,-0.1731
1593,09/20/20 01:30:01 PM,0.2087,0.0024,-0.2000
1594,09/20/20 02:00:01 PM,0.2087,0.0024,0.2211
1595,09/20/20 02:30:01 PM,0.2087,0.0029,-0.4737
1596,09/20/20 03:00:01 PM,0.2083,0.0029,0.2257
1597,09/20/20 03:30:01 PM,0.2087,0.0040,-0.4737
1598,09/20/20 04:00:01 PM,0.2083,0.0040,0.2269
1599,09/20/20 04:30:01 PM,0.2083,0.0040,-0.4737
1600,09/20/20 05:00:01 PM,0.2083,0.0040,0.2303
1601,09/20/20 05:30:01 PM,0.2083,0.0040,-0.4737
1602,09/20/20 06:00:01 PM,0.2078,0.0040,0.2335
1603,09/20/20 06:30:01 PM,0.2083,0.0029,0.2335
1604,09/20/20 07:00:01 PM,0.2083,0.0024,0.2344
1605,09/20/20 07:30:01 PM,0.2083,0.0024,0.2344
1606,09/20/20 08:00:01 PM,0.2083,0.0024,0.2339
1607,09/20/20 08:30:01 PM,0.2083,0.0013,0.2339
1608,09/20/20 09:00:01 PM,0.2078,0.0013,0.2335
1609,09/20/20 09:30:01 PM,0.2078,0.0008,0.2339
1610,09/20/20 10:00:01 PM,0.2073,0.0008,0.2335
1611,09/20/20 10:30:01 PM,0.2078,-0.0003,0.2335
1612,09/20/20 11:00:01 PM,0.2073,-0.0003,0.2330
1613,09/20/20 11:30:01 PM,0.2073,-0.0008,0.2335
1614,09/21/20 12:00:01 AM,0.2078,-0.0008,0.2026
1615,09/21/20 12:30:01 AM,0.2078,-0.0008,0.2335
1616,09/21/20 01:00:01 AM,0.2073,-0.0008,0.2330
1617,09/21/20 01:30:01 AM,0.2073,-0.0008,0.2335
1618,09/21/20 02:00:01 AM,0.2073,-0.0019,0.2330
1619,09/21/20 02:30:01 AM,0.2073,-0.0019,0.2330
1620,09/21/20 03:00:01 AM,0.2073,-0.0019,0.2330
1621,09/21/20 03:30:01 AM,0.2073,-0.0019,0.2330
1622,09/21/20 04:00:01 AM,0.2073,-0.0025,0.2330
1623,09/21/20 04:30:01 AM,0.2073,-0.0025,0.2330
1624,09/21/20 05:00:01 AM,0.2073,-0.0025,0.1290
1625,09/21/20 05:30:01 AM,0.2073,-0.0025,0.2330
1626,09/21/20 06:00:01 AM,0.2073,-0.0025,0.2330
1627,09/21/20 06:30:01 AM,0.2078,-0.0025,0.2327
1628,09/21/20 07:00:01 AM,0.2078,-0.0025,0.2327
1629,09/21/20 07:30:01 AM,0.2073,-0.0036,0.2327
1630,09/21/20 08:00:01 AM,0.2073,-0.0036,0.2330
1631,09/21/20 08:30:01 AM,0.2078,-0.0036,0.2330
1632,09/21/20 09:00:01 AM,0.2078,-0.0036,0.2330
1633,09/21/20 09:30:01 AM,0.2078,-0.0025,0.2330
1634,09/21/20 10:00:01 AM,0.2083,-0.0019,0.2330
1635,09/21/20 10:30:01 AM,0.2083,-0.0019,0.2330
1636,09/21/20 11:00:01 AM,0.2083,-0.0008,0.2335
1637,09/21/20 11:30:01 AM,0.2083,-0.0003,0.2335
1638,09/21/20 12:00:01 PM,0.2078,-0.0003,0.2335
1639,09/21/20 12:30:01 PM,0.2083,0.0008,-0.4143
1640,09/21/20 01:00:01 PM,0.2083,0.0013,-0.4421
1641,09/21/20 01:30:01 PM,0.2078,0.0013,-0.4488
1642,09/21/20 02:00:01 PM,0.2083,0.0024,-0.4122
1643,09/21/20 02:30:01 PM,0.2083,0.0024,-0.3918
1644,09/21/20 03:00:01 PM,0.2083,0.0029,-0.3958
1645,09/21/20 03:30:01 PM,0.2083,0.0024,-0.4206
1646,09/21/20 04:00:01 PM,0.2083,0.0029,-0.3702
1647,09/21/20 04:30:01 PM,0.2083,0.0029,-0.3476
1648,09/21/20 05:00:01 PM,0.2083,0.0029,-0.2955
1649,09/21/20 05:30:01 PM,0.2083,0.0029,-0.2362
1650,09/21/20 06:00:01 PM,0.2083,0.0024,-0.0923
1651,09/21/20 06:30:01 PM,0.2083,0.0024,0.2327
1652,09/21/20 07:00:01 PM,0.2083,0.0013,0.2327
1653,09/21/20 07:30:01 PM,0.2078,0.0008,0.2327
1654,09/21/20 08:00:01 PM,0.2078,0.0008,0.2327
1655,09/21/20 08:30:01 PM,0.2078,0.0008,0.2323
1656,09/21/20 09:00:01 PM,0.2073,0.0008,0.2323
1657,09/21/20 09:30:01 PM,0.2073,-0.0003,0.2323
1658,09/21/20 10:00:01 PM,0.2073,-0.0003,0.2327
1659,09/21/20 10:30:01 PM,0.2073,-0.0008,-0.4737
1660,09/21/20 11:00:01 PM,0.2078,-0.0008,0.2323
1661,09/21/20 11:30:01 PM,0.2073,-0.0008,0.2323
1662,09/22/20 12:00:01 AM,0.2073,-0.0008,0.2323
1663,09/22/20 12:30:01 AM,0.2070,-0.0008,0.2323
1664,09/22/20 01:00:01 AM,0.2073,-0.0019,0.2318
1665,09/22/20 01:30:01 AM,0.2073,-0.0019,0.2323
1666,09/22/20 02:00:01 AM,0.2073,-0.0019,0.2323
1667,09/22/20 02:30:01 AM,0.2073,-0.0025,0.2318
1668,09/22/20 03:00:01 AM,0.2070,-0.0025,0.2318
1669,09/22/20 03:30:01 AM,0.2073,-0.0025,0.2318
1670,09/22/20 04:00:01 AM,0.2073,-0.0025,0.2318
1671,09/22/20 04:30:01 AM,0.2073,-0.0025,0.2318
1672,09/22/20 05:00:01 AM,0.2073,-0.0036,-0.0047
1673,09/22/20 05:30:01 AM,0.2073,-0.0025,0.2315
1674,09/22/20 06:00:01 AM,0.2070,-0.0025,0.2315
1675,09/22/20 06:30:01 AM,0.2073,-0.0036,0.2318
1676,09/22/20 07:00:01 AM,0.2073,-0.0036,0.2315
1677,09/22/20 07:30:01 AM,0.2083,-0.0036,0.1204
1678,09/22/20 08:00:01 AM,0.2073,-0.0036,0.2315
1679,09/22/20 08:30:01 AM,0.2078,-0.0025,0.2315
1680,09/22/20 09:00:01 AM,0.2078,-0.0025,-0.0733
1681,09/22/20 09:30:01 AM,0.2078,-0.0025,0.2315
1682,09/22/20 10:00:01 AM,0.2083,-0.0019,0.2315
1683,09/22/20 10:30:01 AM,0.2083,-0.0019,0.2315
1684,09/22/20 11:00:01 AM,0.2078,-0.0008,0.2318
1685,09/22/20 11:30:01 AM,0.2078,-0.0003,-0.4737
1686,09/22/20 12:00:01 PM,0.2078,-0.0003,0.2315
1687,09/22/20 12:30:01 PM,0.2078,0.0008,-0.4737
1688,09/22/20 01:00:01 PM,0.2078,0.0008,-0.4737
1689,09/22/20 01:30:01 PM,0.2073,0.0013,-0.4737
1690,09/22/20 02:00:01 PM,0.2073,0.0013,-0.4737
1691,09/22/20 02:30:01 PM,0.2078,0.0024,-0.4737
1692,09/22/20 03:00:01 PM,0.2078,0.0024,-0.4737
1693,09/22/20 03:30:01 PM,0.2078,0.0029,-0.4737
1694,09/22/20 04:00:01 PM,0.2078,0.0024,-0.4737
1695,09/22/20 04:30:01 PM,0.2078,0.0024,-0.4737
1696,09/22/20 05:00:01 PM,0.2078,0.0024,-0.4714
1697,09/22/20 05:30:01 PM,0.2073,0.0024,0.2315
1698,09/22/20 06:00:01 PM,0.2078,0.0024,0.2315
1699,09/22/20 06:30:01 PM,0.2078,0.0024,0.2315
1700,09/22/20 07:00:01 PM,0.2078,0.0013,0.2311
1701,09/22/20 07:30:01 PM,0.2073,0.0013,0.2306
1702,09/22/20 08:00:01 PM,0.2078,0.0013,0.2315
1703,09/22/20 08:30:01 PM,0.2073,0.0008,0.2311
1704,09/22/20 09:00:01 PM,0.2073,-0.0003,0.2311
1705,09/22/20 09:30:01 PM,0.2073,-0.0003,0.2311
1706,09/22/20 10:00:01 PM,0.2073,-0.0003,0.1194
1707,09/22/20 10:30:01 PM,0.2073,-0.0008,0.2306
1708,09/22/20 11:00:01 PM,0.2073,-0.0008,0.2306
1709,09/22/20 11:30:01 PM,0.2073,-0.0008,0.2306
1710,09/23/20 12:00:01 AM,0.2073,-0.0019,0.2306
1711,09/23/20 12:30:01 AM,0.2073,-0.0019,0.2303
1712,09/23/20 01:00:01 AM,0.2073,-0.0019,0.2303
1713,09/23/20 01:30:01 AM,0.2073,-0.0019,0.2306
1714,09/23/20 02:00:01 AM,0.2070,-0.0019,0.2306
1715,09/23/20 02:30:01 AM,0.2070,-0.0025,0.2303
1716,09/23/20 03:00:01 AM,0.2070,-0.0019,0.2306
1717,09/23/20 03:30:01 AM,0.2070,-0.0025,-0.4737
1718,09/23/20 04:00:01 AM,0.2073,-0.0025,0.2303
1719,09/23/20 04:30:01 AM,0.2070,-0.0025,0.2303
1720,09/23/20 05:00:01 AM,0.2073,-0.0025,0.2303
1721,09/23/20 05:30:01 AM,0.2073,-0.0025,0.2303
1722,09/23/20 06:00:01 AM,0.2073,-0.0036,0.2303
1723,09/23/20 06:30:01 AM,0.2073,-0.0036,0.2299
1724,09/23/20 07:00:01 AM,0.2073,-0.0036,0.2303
1725,09/23/20 07:30:01 AM,0.2073,-0.0036,0.2299
1726,09/23/20 08:00:01 AM,0.2070,-0.0036,0.2303
1727,09/23/20 08:30:01 AM,0.2073,-0.0025,0.2303
1728,09/23/20 09:00:01 AM,0.2073,-0.0025,0.2303
1729,09/23/20 09:30:01 AM,0.2073,-0.0025,0.2303
1730,09/23/20 10:00:01 AM,0.2078,-0.0019,0.2303
1731,09/23/20 10:30:01 AM,0.2078,-0.0019,0.2303
1732,09/23/20 11:00:01 AM,0.2078,-0.0008,0.2303
1733,09/23/20 11:30:01 AM,0.2083,-0.0008,0.2306
1734,09/23/20 12:00:01 PM,0.2078,-0.0003,0.2303
1735,09/23/20 12:30:01 PM,0.2078,-0.0003,0.2303
1736,09/23/20 01:00:01 PM,0.2078,0.0008,-0.4737
1737,09/23/20 01:30:01 PM,0.2078,0.0013,0.2303
1738,09/23/20 02:00:01 PM,0.2078,0.0024,-0.4737
1739,09/23/20 02:30:01 PM,0.2078,0.0024,-0.4737
1740,09/23/20 03:00:01 PM,0.2083,0.0024,-0.4737
1741,09/23/20 03:30:01 PM,0.2078,0.0024,-0.0173
1742,09/23/20 04:00:01 PM,0.2078,0.0029,0.2299
1743,09/23/20 04:30:01 PM,0.2083,0.0024,-0.4737
1744,09/23/20 05:00:01 PM,0.2078,0.0024,0.2299
1745,09/23/20 05:30:01 PM,0.2073,0.0024,-0.4737
1746,09/23/20 06:00:01 PM,0.2078,0.0024,0.2299
1747,09/23/20 06:30:01 PM,0.2078,0.0013,0.2299
1748,09/23/20 07:00:01 PM,0.2078,0.0013,0.2294
1749,09/23/20 07:30:01 PM,0.2073,0.0013,0.2299
1750,09/23/20 08:00:01 PM,0.2073,0.0008,0.2294
1751,09/23/20 08:30:01 PM,0.2073,-0.0003,0.2299
1752,09/23/20 09:00:01 PM,0.2073,-0.0003,0.2294
1753,09/23/20 09:30:01 PM,0.2073,-0.0003,0.2294
1754,09/23/20 10:00:01 PM,0.2070,-0.0008,0.2294
1755,09/23/20 10:30:01 PM,0.2070,-0.0008,0.2294
1756,09/23/20 11:00:01 PM,0.2070,-0.0008,0.2294
1757,09/23/20 11:30:01 PM,0.2070,-0.0008,0.2291
1758,09/24/20 12:00:01 AM,0.2070,-0.0019,0.2291
1759,09/24/20 12:30:01 AM,0.2070,-0.0019,0.2291
1760,09/24/20 01:00:01 AM,0.2070,-0.0019,0.2294
1761,09/24/20 01:30:01 AM,0.2070,-0.0019,0.2291
1762,09/24/20 02:00:01 AM,0.2070,-0.0019,0.2282
1763,09/24/20 02:30:01 AM,0.2070,-0.0025,0.2291
1764,09/24/20 03:00:01 AM,0.2070,-0.0025,0.2291
1765,09/24/20 03:30:01 AM,0.2070,-0.0025,0.2291
1766,09/24/20 04:00:01 AM,0.2064,-0.0025,0.2286
1767,09/24/20 04:30:01 AM,0.2070,-0.0025,0.2291
1768,09/24/20 05:00:01 AM,0.2070,-0.0036,0.2291
1769,09/24/20 05:30:01 AM,0.2070,-0.0036,0.2286
1770,09/24/20 06:00:01 AM,0.2070,-0.0036,0.2291
1771,09/24/20 06:30:01 AM,0.2070,-0.0036,0.2286
1772,09/24/20 07:00:01 AM,0.2070,-0.0036,0.2286
1773,09/24/20 07:30:01 AM,0.2070,-0.0036,0.2286
1774,09/24/20 08:00:01 AM,0.2073,-0.0036,0.2291
1775,09/24/20 08:30:01 AM,0.2070,-0.0036,0.2291
1776,09/24/20 09:00:01 AM,0.2073,-0.0025,0.2286
1777,09/24/20 09:30:01 AM,0.2073,-0.0025,0.2291
1778,09/24/20 10:00:01 AM,0.2073,-0.0019,0.2291
1779,09/24/20 10:30:01 AM,0.2073,-0.0019,0.2291
1780,09/24/20 11:00:01 AM,0.2073,-0.0008,0.2291
1781,09/24/20 11:30:01 AM,0.2078,-0.0008,0.2291
1782,09/24/20 12:00:01 PM,0.2073,-0.0003,0.2291
1783,09/24/20 12:30:01 PM,0.2078,-0.0003,-0.4737
1784,09/24/20 01:00:01 PM,0.2073,0.0008,0.2274
1785,09/24/20 01:30:01 PM,0.2073,0.0008,0.2269
1786,09/24/20 02:00:01 PM,0.2073,0.0013,0.2269
1787,09/24/20 02:30:01 PM,0.2078,0.0024,0.2266
1788,09/24/20 03:00:01 PM,0.2073,0.0024,-0.4737
1789,09/24/20 03:30:01 PM,0.2073,0.0024,0.2277
1790,09/24/20 04:00:01 PM,0.2073,0.0029,0.2277
1791,09/24/20 04:30:01 PM,0.2073,0.0029,-0.4737
1792,09/24/20 05:00:01 PM,0.2073,0.0029,0.2282
1793,09/24/20 05:30:01 PM,0.2073,0.0024,-0.4737
1794,09/24/20 06:00:01 PM,0.2073,0.0024,0.2286
1795,09/24/20 06:30:01 PM,0.2073,0.0024,0.2282
1796,09/24/20 07:00:01 PM,0.2073,0.0013,0.2282
1797,09/24/20 07:30:01 PM,0.2070,0.0008,0.2282
1798,09/24/20 08:00:01 PM,0.2070,0.0008,0.2282
1799,09/24/20 08:30:01 PM,0.2070,0.0008,0.2282
1800,09/24/20 09:00:01 PM,0.2073,0.0008,0.2282
1801,09/24/20 09:30:01 PM,0.2070,-0.0003,0.2277
1802,09/24/20 10:00:01 PM,0.2070,-0.0003,0.2277
1803,09/24/20 10:30:01 PM,0.2070,-0.0008,0.2277
1804,09/24/20 11:00:01 PM,0.2070,-0.0008,0.2274
1805,09/24/20 11:30:01 PM,0.2070,-0.0008,0.2277
1806,09/25/20 12:00:01 AM,0.2070,-0.0008,0.2277
1807,09/25/20 12:30:01 AM,0.2070,-0.0019,0.2277
1808,09/25/20 01:00:01 AM,0.2064,-0.0008,0.2277
1809,09/25/20 01:30:01 AM,0.2070,-0.0008,0.2277
1810,09/25/20 02:00:01 AM,0.2070,-0.0008,0.2277
1811,09/25/20 02:30:01 AM,0.2064,-0.0008,0.2277
1812,09/25/20 03:00:01 AM,0.2070,-0.0019,0.2277
1813,09/25/20 03:30:01 AM,0.2070,-0.0019,0.2274
1814,09/25/20 04:00:01 AM,0.2064,-0.0019,0.2274
1815,09/25/20 04:30:01 AM,0.2070,-0.0019,0.2274
1816,09/25/20 05:00:01 AM,0.2070,-0.0019,0.2274
1817,09/25/20 05:30:01 AM,0.2064,-0.0019,0.2274
1818,09/25/20 06:00:01 AM,0.2064,-0.0019,0.2274
1819,09/25/20 06:30:01 AM,0.2064,-0.0025,0.2274
1820,09/25/20 07:00:01 AM,0.2064,-0.0025,0.2274
1821,09/25/20 07:30:01 AM,0.2070,-0.0025,0.2274
1822,09/25/20 08:00:01 AM,0.2064,-0.0025,0.1577
1823,09/25/20 08:30:01 AM,0.2070,-0.0025,0.2257
1824,09/25/20 09:00:01 AM,0.2070,-0.0025,0.2274
1825,09/25/20 09:30:01 AM,0.2070,-0.0019,0.2274
1826,09/25/20 10:00:01 AM,0.2073,-0.0019,0.2274
1827,09/25/20 10:30:01 AM,0.2070,-0.0008,0.2274
1828,09/25/20 11:00:01 AM,0.2070,-0.0008,0.2277
1829,09/25/20 11:30:01 AM,0.2073,-0.0003,0.2274
1830,09/25/20 12:00:01 PM,0.2073,0.0008,-0.3385
1831,09/25/20 12:30:01 PM,0.2073,0.0008,-0.4227
1832,09/25/20 01:00:01 PM,0.2073,0.0013,-0.4080
1833,09/25/20 01:30:01 PM,0.2073,0.0024,-0.4185
1834,09/25/20 02:00:01 PM,0.2073,0.0024,-0.4313
1835,09/25/20 02:30:01 PM,0.2073,0.0024,-0.3958
1836,09/25/20 03:00:01 PM,0.2073,0.0029,-0.3682
1837,09/25/20 03:30:01 PM,0.2073,0.0029,-0.3858
1838,09/25/20 04:00:01 PM,0.2073,0.0029,-0.3071
1839,09/25/20 04:30:01 PM,0.2073,0.0040,-0.3458
1840,09/25/20 05:00:01 PM,0.2073,0.0040,-0.3021
1841,09/25/20 05:30:01 PM,0.2073,0.0040,-0.2520
1842,09/25/20 06:00:01 PM,0.2070,0.0029,0.2274
1843,09/25/20 06:30:01 PM,0.2070,0.0024,0.2269
1844,09/25/20 07:00:01 PM,0.2070,0.0024,0.2269
1845,09/25/20 07:30:01 PM,0.2070,0.0024,0.2269
1846,09/25/20 08:00:01 PM,0.2070,0.0013,0.2269
1847,09/25/20 08:30:01 PM,0.2070,0.0013,0.2266
1848,09/25/20 09:00:01 PM,0.2070,0.0008,0.2266
1849,09/25/20 09:30:01 PM,0.2070,0.0013,0.2266
1850,09/25/20 10:00:01 PM,0.2070,0.0008,0.2266
1851,09/25/20 10:30:01 PM,0.2070,-0.0003,0.2266
1852,09/25/20 11:00:01 PM,0.2064,0.0008,0.2266
1853,09/25/20 11:30:01 PM,0.2064,0.0008,0.2266
1854,09/26/20 12:00:01 AM,0.2070,-0.0003,0.2262
1855,09/26/20 12:30:01 AM,0.2064,-0.0003,0.2266
1856,09/26/20 01:00:01 AM,0.2064,-0.0003,0.2266
1857,09/26/20 01:30:01 AM,0.2070,-0.0008,0.2266
1858,09/26/20 02:00:01 AM,0.2070,-0.0008,-0.3644
1859,09/26/20 02:30:01 AM,0.2064,-0.0008,0.2257
1860,09/26/20 03:00:01 AM,0.2064,-0.0008,0.2257
1861,09/26/20 03:30:01 AM,0.2070,-0.0008,0.2262
1862,09/26/20 04:00:01 AM,0.2064,-0.0008,0.2262
1863,09/26/20 04:30:01 AM,0.2064,-0.0019,0.2262
1864,09/26/20 05:00:01 AM,0.2064,-0.0019,0.2262
1865,09/26/20 05:30:01 AM,0.2064,-0.0019,0.2262
1866,09/26/20 06:00:01 AM,0.2064,-0.0019,0.2257
1867,09/26/20 06:30:01 AM,0.2064,-0.0019,0.2257
1868,09/26/20 07:00:01 AM,0.2070,-0.0019,0.2262
1869,09/26/20 07:30:01 AM,0.2064,-0.0019,0.2262
1870,09/26/20 08:00:01 AM,0.2070,-0.0025,0.2257
1871,09/26/20 08:30:01 AM,0.2064,-0.0019,0.2257
1872,09/26/20 09:00:01 AM,0.2070,-0.0019,0.2257
1873,09/26/20 09:30:01 AM,0.2070,-0.0019,0.2262
1874,09/26/20 10:00:01 AM,0.2070,-0.0008,0.2262
1875,09/26/20 10:30:01 AM,0.2073,-0.0008,0.2262
1876,09/26/20 11:00:01 AM,0.2070,-0.0003,0.2262
1877,09/26/20 11:30:01 AM,0.2073,-0.0003,0.2262
1878,09/26/20 12:00:01 PM,0.2073,0.0008,0.2262
1879,09/26/20 12:30:01 PM,0.2073,0.0013,-0.4737
1880,09/26/20 01:00:01 PM,0.2070,0.0013,0.2257
1881,09/26/20 01:30:01 PM,0.2070,0.0024,-0.4737
1882,09/26/20 02:00:01 PM,0.2070,0.0029,-0.4737
1883,09/26/20 02:30:01 PM,0.2073,0.0029,0.1490
1884,09/26/20 03:00:01 PM,0.2070,0.0040,-0.4737
1885,09/26/20 03:30:01 PM,0.2070,0.0029,-0.4737
1886,09/26/20 04:00:01 PM,0.2070,0.0040,-0.4737
1887,09/26/20 04:30:01 PM,0.2070,0.0040,-0.4737
1888,09/26/20 05:00:01 PM,0.2070,0.0040,-0.4737
1889,09/26/20 05:30:01 PM,0.2070,0.0040,-0.4737
1890,09/26/20 06:00:01 PM,0.2070,0.0040,-0.4737
1891,09/26/20 06:30:01 PM,0.2064,0.0029,0.2254
1892,09/26/20 07:00:01 PM,0.2070,0.0024,0.2254
1893,09/26/20 07:30:01 PM,0.2064,0.0024,0.2254
1894,09/26/20 08:00:01 PM,0.2064,0.0013,0.2254
1895,09/26/20 08:30:01 PM,0.2064,0.0013,0.2254
1896,09/26/20 09:00:01 PM,0.2064,0.0013,0.2254
1897,09/26/20 09:30:01 PM,0.2064,0.0013,0.2249
1898,09/26/20 10:00:01 PM,0.2064,0.0008,0.2245
1899,09/26/20 10:30:01 PM,0.2061,0.0008,0.2249
1900,09/26/20 11:00:01 PM,0.2064,-0.0003,0.2203
1901,09/26/20 11:30:01 PM,0.2061,-0.0003,0.2249
1902,09/27/20 12:00:01 AM,0.2064,-0.0003,0.2249
1903,09/27/20 12:30:01 AM,0.2064,-0.0003,0.2249
1904,09/27/20 01:00:01 AM,0.2064,-0.0003,0.2249
1905,09/27/20 01:30:01 AM,0.2064,-0.0008,0.2245
1906,09/27/20 02:00:01 AM,0.2064,-0.0008,0.2249
1907,09/27/20 02:30:01 AM,0.2064,-0.0008,0.2232
1908,09/27/20 03:00:01 AM,0.2064,-0.0008,0.2245
1909,09/27/20 03:30:01 AM,0.2064,-0.0008,0.2249
1910,09/27/20 04:00:01 AM,0.2064,-0.0008,0.2245
1911,09/27/20 04:30:01 AM,0.2064,-0.0008,0.2245
1912,09/27/20 05:00:01 AM,0.2064,-0.0008,0.2245
1913,09/27/20 05:30:01 AM,0.2064,-0.0008,0.2249
1914,09/27/20 06:00:01 AM,0.2061,-0.0019,0.2245
1915,09/27/20 06:30:01 AM,0.2061,-0.0008,0.2245
1916,09/27/20 07:00:01 AM,0.2064,-0.0019,0.1194
1917,09/27/20 07:30:01 AM,0.2064,-0.0019,0.2241
1918,09/27/20 08:00:01 AM,0.2064,-0.0019,0.1143
1919,09/27/20 08:30:01 AM,0.2064,-0.0019,0.2237
1920,09/27/20 09:00:01 AM,0.2064,-0.0019,0.2237
1921,09/27/20 09:30:01 AM,0.2064,-0.0008,0.2245
1922,09/27/20 10:00:01 AM,0.2064,-0.0008,0.2245
1923,09/27/20 10:30:01 AM,0.2064,-0.0003,0.2241
1924,09/27/20 11:00:01 AM,0.2070,-0.0003,0.2245
1925,09/27/20 11:30:01 AM,0.2070,0.0008,0.2249
1926,09/27/20 12:00:01 PM,0.2064,0.0008,0.2245
1927,09/27/20 12:30:01 PM,0.2070,0.0013,0.2245
1928,09/27/20 01:00:01 PM,0.2070,0.0024,0.2203
1929,09/27/20 01:30:01 PM,0.2070,0.0024,0.2245
1930,09/27/20 02:00:01 PM,0.2070,0.0024,0.2249
1931,09/27/20 02:30:01 PM,0.2070,0.0029,0.2245
1932,09/27/20 03:00:01 PM,0.2064,0.0029,-0.4737
1933,09/27/20 03:30:01 PM,0.2070,0.0029,0.2219
1934,09/27/20 04:00:01 PM,0.2070,0.0040,-0.4737
1935,09/27/20 04:30:01 PM,0.2070,0.0040,0.2229
1936,09/27/20 05:00:01 PM,0.2070,0.0040,0.2229
1937,09/27/20 05:30:01 PM,0.2070,0.0040,0.2241
1938,09/27/20 06:00:01 PM,0.2064,0.0029,0.2241
1939,09/27/20 06:30:01 PM,0.2064,0.0029,0.2237
1940,09/27/20 07:00:01 PM,0.2070,0.0029,0.2241
1941,09/27/20 07:30:01 PM,0.2064,0.0024,0.2237
1942,09/27/20 08:00:01 PM,0.2064,0.0024,0.2237
1943,09/27/20 08:30:01 PM,0.2064,0.0013,0.2237
1944,09/27/20 09:00:01 PM,0.2064,0.0013,0.2237
1945,09/27/20 09:30:01 PM,0.2064,0.0013,0.2237
1946,09/27/20 10:00:01 PM,0.2064,0.0008,0.2237
1947,09/27/20 10:30:01 PM,0.2064,0.0008,0.2232
1948,09/27/20 11:00:01 PM,0.2064,0.0008,0.2232
1949,09/27/20 11:30:01 PM,0.2064,0.0008,0.2232
1950,09/28/20 12:00:01 AM,0.2064,-0.0003,0.2237
1951,09/28/20 12:30:01 AM,0.2064,0.0008,0.2232
1952,09/28/20 01:00:01 AM,0.2064,-0.0003,0.1558
1953,09/28/20 01:30:01 AM,0.2064,-0.0003,0.2232
1954,09/28/20 02:00:01 AM,0.2064,-0.0003,0.1585
1955,09/28/20 02:30:01 AM,0.2064,-0.0003,-0.4737
1956,09/28/20 03:00:01 AM,0.2064,-0.0003,0.2229
1957,09/28/20 03:30:01 AM,0.2064,-0.0003,0.2229
1958,09/28/20 04:00:01 AM,0.2064,-0.0008,0.2229
1959,09/28/20 04:30:01 AM,0.2064,-0.0008,0.2229
1960,09/28/20 05:00:01 AM,0.2064,-0.0008,0.2229
1961,09/28/20 05:30:01 AM,0.2061,-0.0008,0.2229
1962,09/28/20 06:00:01 AM,0.2064,-0.0008,0.2229
1963,09/28/20 06:30:01 AM,0.2064,-0.0008,0.2229
1964,09/28/20 07:00:01 AM,0.2064,-0.0008,0.2229
1965,09/28/20 07:30:01 AM,0.2064,-0.0008,0.2224
1966,09/28/20 08:00:01 AM,0.2064,-0.0008,0.2229
1967,09/28/20 08:30:01 AM,0.2064,-0.0008,0.2229
1968,09/28/20 09:00:01 AM,0.2064,-0.0008,0.2229
1969,09/28/20 09:30:01 AM,0.2061,-0.0008,0.2229
1970,09/28/20 10:00:01 AM,0.2064,-0.0008,0.2229
1971,09/28/20 10:30:01 AM,0.2070,-0.0008,0.2229
1972,09/28/20 11:00:01 AM,0.2064,-0.0003,0.2229
